cluster_id,cluster_name,gene,avg_log2FC,p_val_adj,p_val_adj_negbinom,pct.1,pct.2,pct_diff,N_DEG
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Itm2b,-1.48336551148114,1.91314947390231e-10,6.70237086224468e-12,0.468,0.749,-0.281,75
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Meg3,0.514103269545174,8.32866862980726e-10,1.92377643546774e-10,1,1,0,85
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl37,-1.55136571374159,2.29424453136417e-09,5.75826348998472e-12,0.241,0.645,-0.404,65
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,mt-Nd1,-1.22253973631923,3.70444845923223e-09,1.74594980117694e-05,0.063,0.544,-0.481,57
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps27a,-1.48457978455311,4.91365628841187e-09,1.41170634145173e-09,0.139,0.585,-0.446,68
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps8,-1.62785911849485,5.86735227416147e-09,2.29662443853677e-13,0.468,0.718,-0.25,64
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Cox4i1,-1.62769298008649,6.13191129280859e-09,1.14323701273285e-11,0.19,0.603,-0.413,71
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Cst3,-1.34351889261216,7.03880279846766e-09,2.36932605877982e-09,0.215,0.641,-0.426,94
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Gapdh,-1.94456222309801,8.01991343427852e-09,1.24313035174134e-15,0.316,0.662,-0.346,72
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps21,-1.44018031762056,1.67185263396665e-08,1.34072847763661e-10,0.266,0.641,-0.375,73
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl8,-1.38669196555795,2.03108212171161e-08,2.34648707194061e-08,0.127,0.568,-0.441,50
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ubb,-1.67896589089147,2.42092815219423e-08,1.42454443989261e-13,0.532,0.742,-0.21,59
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tmsb10,-1.39607573673469,4.16044715003915e-08,7.60620235293306e-10,0.304,0.676,-0.372,64
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Fau,-1.39820258717154,5.22024679127966e-08,8.07707962772094e-10,0.19,0.606,-0.416,68
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps3a1,-1.34736067812579,5.88250672382119e-08,1.41232858291335e-07,0.114,0.54,-0.426,65
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Hspa8,-1.38638368029467,6.07545799973981e-08,4.03563251797845e-09,0.203,0.585,-0.382,65
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl23,-1.24562492151403,7.62139724732462e-08,9.34782279786287e-07,0.101,0.537,-0.436,65
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl41,-1.04212614895721,1.16477500205155e-07,3.44386396844858e-07,0.443,0.749,-0.306,69
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Nap1l5,-0.879756543313429,1.82807834662465e-07,5.15621280702143e-06,0.81,0.906,-0.096,44
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Chchd2,-1.50432955618416,1.89668645879129e-07,3.04544847506492e-08,0.101,0.512,-0.411,65
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Bex2,-1.24631289190281,1.92221877048562e-07,6.09101558228194e-08,0.481,0.728,-0.247,61
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ndufa13,-1.187469879334,2.11783282054463e-07,1.90377250480766e-07,0.165,0.571,-0.406,45
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl38,-1.38003827773516,4.31745572675762e-07,1.19397053669157e-09,0.354,0.652,-0.298,58
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tspan5,0.843716718681288,5.26737782784846e-07,3.41437904333572e-15,0.924,0.683,0.241,3
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ppia,-1.48290152666282,5.81536250339926e-07,1.7836039327682e-10,0.329,0.631,-0.302,57
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Hspa5,-1.07388441897571,1.005820017894e-06,2.33541296827672e-06,0.165,0.564,-0.399,50
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Prickle2,0.645081520443634,1.05409451485078e-06,4.412704861702e-17,0.975,0.822,0.153,14
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Spcs1,-1.11457173979667,1.13974840965022e-06,6.28759669648417e-06,0.101,0.523,-0.422,59
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Col25a1,0.510362774158204,1.14923907162319e-06,5.71291043635814e-15,1,0.997,0.003,1
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rtn1,-1.47441325351272,2.37260212591593e-06,2.2165960965953e-12,0.987,0.951,0.036,66
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps29,-1.12654382263047,2.51002371352158e-06,5.83203041853328e-07,0.266,0.61,-0.344,70
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Arl6ip1,-1.46980233822789,3.35109931212894e-06,4.96788603166231e-10,0.354,0.648,-0.294,59
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tecr,-1.06873840533248,4.88575865346637e-06,1.74438755428308e-06,0.772,0.843,-0.071,48
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Slc25a4,-1.1476355629794,5.67713904276822e-06,2.67976128203553e-07,0.468,0.69,-0.222,35
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp5j,-1.06762802113642,6.00545273997561e-06,5.75480413958918e-05,0.101,0.481,-0.38,37
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl19,-1.13373906747677,6.58607173294828e-06,1.7128621938378e-06,0.241,0.585,-0.344,61
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl14,-0.939697454960759,8.7204948554537e-06,9.95156854349834e-05,0.139,0.53,-0.391,42
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ndufa4,-1.36737582978384,8.95537252964704e-06,4.74474643003656e-08,0.165,0.516,-0.351,62
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Mif,-0.924575587403881,1.18734853672755e-05,0.000622186505577265,0.089,0.477,-0.388,36
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Galnt16,0.661192464151161,1.20430619794784e-05,4.86146079616309e-08,0.911,0.533,0.378,7
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Lrch1,0.629109894769719,1.20529049181246e-05,5.06016753040135e-12,0.937,0.589,0.348,3
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tuba1a,-1.1736286427175,1.27526193510082e-05,5.01832021410446e-07,0.228,0.589,-0.361,65
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Hsp90ab1,-1.62625690166165,1.27617655560648e-05,9.81428577448965e-11,0.443,0.672,-0.229,60
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Stmn3,-1.04730092331349,1.40568699663479e-05,9.70822639372485e-07,0.734,0.808,-0.0740000000000001,49
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl6,-1.04115860881537,1.55082956411575e-05,2.33219607393035e-06,0.747,0.798,-0.0510000000000001,53
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps24,-1.25625124312753,1.65917272980228e-05,1.00499707987101e-07,0.342,0.627,-0.285,65
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Oxt,-0.997916165528463,1.73262384741267e-05,0.00269163735500442,0.051,0.436,-0.385,52
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps11,-1.06694558768138,1.84486226891388e-05,0.000112598962224881,0.089,0.46,-0.371,52
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl21,-1.29477587421111,1.99212422912051e-05,1.65231247778113e-08,0.329,0.61,-0.281,70
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,6330403K07Rik,-0.734982414319141,2.41203213826837e-05,0.0288899808973935,0.772,0.871,-0.099,28
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp1b1,-1.18845543018481,2.45190869047909e-05,1.98563118387773e-07,0.797,0.819,-0.0219999999999999,58
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Palm,0.708443827638989,2.70279282514097e-05,1.96704172282592e-12,0.797,0.453,0.344,11
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ndufa5,-0.914099993917582,3.04042299864737e-05,9.46577036185114e-05,0.152,0.533,-0.381,39
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp5k,-0.999176984937633,3.44116515964872e-05,1.61900660041727e-05,0.253,0.596,-0.343,42
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Nme1,-0.981345907267226,4.32963633625706e-05,0.00110451385443978,0.051,0.425,-0.374,24
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tmsb4x,-1.10381578001399,4.40196219105431e-05,4.24330111983749e-06,0.241,0.568,-0.327,34
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Fth1,-1.54805578039942,5.01504004778177e-05,1.21474674473304e-09,0.418,0.631,-0.213,63
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Clk1,-0.763210372128604,6.23282204034179e-05,0.013303823976207,0.671,0.84,-0.169,31
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Hsp90aa1,-1.16081731662487,6.59073973082258e-05,2.28106308853744e-06,0.228,0.554,-0.326,55
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp6v0b,-0.532788648535659,6.86307376717842e-05,1,0.975,0.986,-0.011,18
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl11,-1.07959817943113,7.69143022209517e-05,1.05218585385499e-05,0.19,0.537,-0.347,46
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl28,-0.83852960717072,7.70944766836608e-05,0.00492916397823749,0.076,0.439,-0.363,30
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp6v1d,-0.922559891445569,8.00520974094901e-05,0.000163012204437472,0.253,0.578,-0.325,16
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Calm2,-0.795874914922019,9.20239774019279e-05,0.00141202633042425,0.911,0.941,-0.0299999999999999,49
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp5g3,-0.97674500295882,9.33230064880279e-05,0.000268796186605923,0.127,0.488,-0.361,35
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl39,-0.776476822154744,9.49302147715858e-05,0.0244651925007159,0.051,0.415,-0.364,31
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Slc22a17,-0.661088545385395,9.76677955880956e-05,0.08672126419365,0.797,0.875,-0.078,25
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rplp1,-1.27515448990355,0.000103203749055658,1.2810667813749e-07,0.228,0.54,-0.312,69
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Aldoa,-1.11710032654184,0.000112983768157547,1.75637261655984e-06,0.405,0.641,-0.236,44
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl26,-0.905842218775528,0.000113765303818086,0.0018463075916151,0.076,0.439,-0.363,40
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Zbtb16,0.613975445125315,0.000122144360934625,9.85986657204419e-07,0.557,0.216,0.341,42
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps16,-0.962862913642217,0.000125761006709094,0.000162013666073684,0.177,0.523,-0.346,43
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl35a,-1.01198507816581,0.000136860518445776,3.54959328026375e-05,0.152,0.495,-0.343,55
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Chchd10,-0.967181926652721,0.000159540623981676,0.000138373229657266,0.114,0.474,-0.36,46
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Brd9,-0.745886339341118,0.000180639604568812,0.054296287999236,0.443,0.735,-0.292,25
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ddrgk1,-0.728075507876183,0.000199428495830876,0.0157554778259597,0.165,0.509,-0.344,6
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Avp,-0.845904717892192,0.000203566108640843,0.0106915308715936,0.101,0.449,-0.348,32
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Slc25a3,-0.857092339267182,0.000206243647343374,0.00192181105880572,0.392,0.686,-0.294,46
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl13,-0.97098015152811,0.000228395753812982,8.43189242590208e-05,0.253,0.568,-0.315,48
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Itm2c,-1.0417553766866,0.000257224654725781,3.23626378028771e-05,0.392,0.645,-0.253,47
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp5e,-0.887809400391611,0.000276761320365691,0.00593379544623684,0.063,0.404,-0.341,36
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Eef1b2,-0.866506830604009,0.000295567469800123,0.00209359762528487,0.114,0.463,-0.349,31
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ndufc2,-0.909560118646841,0.000297485794415617,9.96277259560823e-05,0.177,0.512,-0.335,56
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps3,-0.964365563143229,0.000335622043808845,0.000265708341239526,0.127,0.46,-0.333,50
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Maged1,-0.760246374156061,0.000390271704201396,0.0116865707492675,0.532,0.756,-0.224,12
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Elob,-0.994297047063868,0.00044523641683081,4.11869233461046e-05,0.228,0.526,-0.298,33
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Dad1,-0.931083750878504,0.000450673339334751,0.00108453255013926,0.089,0.425,-0.336,41
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Enah,0.57761277889118,0.000453364449762613,3.44376908091798e-13,0.987,0.871,0.116,4
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Cisd1,-0.770900218619572,0.000479288225109523,0.0154675025653142,0.063,0.415,-0.352,28
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl32,-0.817106062285665,0.00051527804656821,0.00409991488640073,0.089,0.432,-0.343,41
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Aplp1,-0.77990249100966,0.000545822313424134,0.0242254318141349,0.595,0.739,-0.144,23
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Nsg1,-1.04902535117621,0.000583516343878851,1.14207296890695e-05,0.291,0.568,-0.277,38
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp5g1,-0.894170776567407,0.000715397077396074,0.000839277828057054,0.215,0.551,-0.336,36
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,mt-Nd4,-0.791886851981019,0.000728292864991575,0.00335878037395031,0.114,0.46,-0.346,48
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tpt1,-0.868194189786983,0.000920500050376543,0.000622634959323908,0.152,0.484,-0.332,46
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ywhah,-0.858851933862778,0.000962619713383845,0.00233990143874578,0.278,0.585,-0.307,31
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ndufb5,-0.920940146677767,0.000998372260272362,0.000326595663340852,0.165,0.484,-0.319,39
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Atp5o.1,-0.876628077941808,0.00100956123930884,0.00659161719370103,0.063,0.394,-0.331,27
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Mapk8ip1,0.522403296436339,0.00103328041914204,0.000101428436739108,0.835,0.456,0.379,6
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps7,-0.798088089769962,0.00105059650570606,0.00239160275557764,0.127,0.463,-0.336,31
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Frmd4a,0.35183221001041,0.00108297276375484,1.81998340935721e-10,1,1,0,12
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Selenok,-0.880601534199122,0.0010993906679184,0.0013263652449798,0.215,0.537,-0.322,28
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ptprj,0.620417143080711,0.00114759529509061,8.24251544965577e-09,0.873,0.592,0.281,7
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps6ka2,0.580613445459038,0.00115709379301221,1.28313430436996e-09,0.81,0.557,0.253,8
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,mt-Rnr1,-0.765639726891838,0.00117631530566289,0.0459362608915762,0.076,0.401,-0.325,27
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Calm1,-1.50356501752742,0.00118308356047175,1.37997786792339e-08,0.557,0.697,-0.14,34
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ldhb,-0.757666783085014,0.00133005996472819,0.010536880016589,0.139,0.467,-0.328,19
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Actg1,-0.914152010130731,0.00145393274073169,0.000739132634649637,0.291,0.575,-0.284,25
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Klhl2,0.48676442073383,0.00148503731468872,0.0001159332348378,0.759,0.373,0.386,2
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ank2,0.355432361486038,0.00153581500716923,7.92065639183869e-14,1,0.997,0.003,9
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Mast4,0.601416933931391,0.00161186259526032,1.93591074001993e-05,0.911,0.645,0.266,8
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps2,-0.813556157187808,0.001643584348516,0.00139253370084965,0.316,0.603,-0.287,24
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps5,-0.824329926122406,0.00192835673032339,0.00401257123921492,0.101,0.425,-0.324,39
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Cox6c,-0.884098088536547,0.00196551773480003,0.000694784812175088,0.253,0.54,-0.287,47
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Dclk1,0.442459647003069,0.0020658745329483,3.87417091549756e-10,0.987,0.944,0.043,8
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tmem59,-0.773808072585031,0.00210017095465858,0.00521972178296825,0.241,0.547,-0.306,7
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Eif1,-0.889336612245162,0.00241323871016207,0.000935596798811168,0.646,0.753,-0.107,29
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ndufa11,-0.834337325787362,0.00265904275318857,0.00241993158073808,0.139,0.46,-0.321,38
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl34,-0.84459801567229,0.00266130974170092,0.00370234234216385,0.114,0.425,-0.311,35
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Smg5,0.538634061973678,0.00277091568798676,1.0960532702514e-05,0.722,0.394,0.328,13
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Dclk3,0.398252628059134,0.00277727153706056,0.00922903719808681,0.354,0.105,0.249,1
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tnik,0.486165372022799,0.00278539424227529,3.8495281425884e-10,0.987,0.916,0.071,10
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Mir6236,-0.942261146117003,0.00283450652332441,0.000590100797106468,0.152,0.46,-0.308,11
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ociad1,-0.756244643730819,0.002904840434967,0.0107545762113701,0.19,0.498,-0.308,14
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Gria1,0.440970131871727,0.0029435715059459,2.03024157254657e-05,0.987,0.969,0.018,6
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Pgrmc1,-0.987995764029477,0.00332844706710473,6.0286346834666e-05,0.354,0.585,-0.231,39
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl30,-0.740697775195084,0.00346581819576162,0.0108898091940184,0.165,0.477,-0.312,38
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpsa,-0.91862779798956,0.0035651318139691,0.000507096123842369,0.203,0.495,-0.292,39
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tmx4,-0.757481084787407,0.00358221079652429,0.0138924477510689,0.684,0.784,-0.1,32
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Romo1,-0.609179180555783,0.00360545792194664,1,0.013,0.31,-0.297,11
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl3,-0.835002034492812,0.003751585589988,0.00229086364765717,0.203,0.491,-0.288,31
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rpl9,-0.948421310919822,0.00387641932563625,0.000106949724462655,0.392,0.617,-0.225,65
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Nav2,0.528123221982812,0.00392017023513277,5.32575980234208e-12,0.962,0.916,0.0459999999999999,16
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rtl8a,-0.783322441562413,0.00402796254680659,0.00931609027619539,0.165,0.477,-0.312,31
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Nrsn2,-1.02072552190123,0.00421607506242792,5.05079882109959e-05,0.266,0.544,-0.278,50
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Gm42583,0.490765368892896,0.00422287046635085,0.00134993166014958,0.62,0.272,0.348,2
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Map1b,0.450454336518778,0.00427966909381798,2.31550907740704e-06,1,0.937,0.0629999999999999,4
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Sec62,-0.994269375490336,0.00473324831208034,0.000115476839114955,0.62,0.7,-0.08,48
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Caskin1,0.585046259164989,0.00489043150276599,1.6990168231137e-07,0.823,0.495,0.328,31
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Eef1a1,-0.87379206560501,0.00514043936717761,0.00767270114481108,0.456,0.676,-0.22,23
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Actb,-1.15317455588981,0.00641631128924743,4.52905700860379e-06,0.43,0.638,-0.208,20
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps20,-0.758946194649305,0.00665972136696699,0.00579018845263301,0.19,0.495,-0.305,26
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Ndufb8,-0.792667590029588,0.00668815931297547,0.0104592729102376,0.114,0.418,-0.304,37
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Uqcrq,-0.781856786139655,0.00705485791740367,0.0125881622948138,0.291,0.568,-0.277,23
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Rps27,-0.732853364060188,0.00720842770787309,0.0221247382504261,0.215,0.516,-0.301,24
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Tomm20,-0.864513924980563,0.0075049255414698,0.00269704133421737,0.165,0.46,-0.295,26
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Hsp90b1,-0.810464172800577,0.00766241967685298,0.00145433651682089,0.329,0.585,-0.256,57
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Fkbp2,-0.840794455129162,0.00783986054514457,0.00127321455756131,0.304,0.547,-0.243,45
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Gm47283,-0.86189321261357,0.00820424422214484,1,0.722,0.857,-0.135,14
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Cox5b,-0.930194818041277,0.00831046841937451,0.000454260441841091,0.266,0.526,-0.26,38
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Stmn1,-1.15539970547115,0.00868742476461462,6.2641163869915e-06,0.57,0.662,-0.0920000000000001,49
C286-133,C286-133: Epha3.Il1rapl2.GABA-1,Mdh1,-0.924763330386393,0.00923360748374452,0.000341519651279072,0.57,0.693,-0.123,21
C286-151,C286-151: St18.Lhx6.GABA-1,Snhg11,0.674511809406959,1.31049287218243e-20,6.17514229918306e-05,1,1,0,120
C286-151,C286-151: St18.Lhx6.GABA-1,Pcsk1n,-2.24986194163067,5.20964321370593e-14,7.27561599424118e-29,0.848,0.98,-0.132,106
C286-151,C286-151: St18.Lhx6.GABA-1,mt-Rnr2,-1.71991660293338,7.18489945895074e-14,5.50033655108611e-15,0.333,0.854,-0.521,108
C286-151,C286-151: St18.Lhx6.GABA-1,Hsp90b1,-1.81779277285487,2.58710534643124e-13,8.4109215460112e-13,0.197,0.788,-0.591,57
C286-151,C286-151: St18.Lhx6.GABA-1,Caly,-1.99629682354665,1.98345392790445e-11,2.32144270685431e-17,0.409,0.828,-0.419,84
C286-151,C286-151: St18.Lhx6.GABA-1,Resp18,-1.87545641883088,3.14480234496675e-11,1.76550884665531e-17,0.515,0.848,-0.333,92
C286-151,C286-151: St18.Lhx6.GABA-1,Itm2b,-1.80395974340466,8.14181687783366e-11,1.79276036273805e-16,0.515,0.828,-0.313,75
C286-151,C286-151: St18.Lhx6.GABA-1,Ly6h,-1.29897794687805,9.16438540450368e-11,3.01460327882165e-14,0.864,0.974,-0.11,91
C286-151,C286-151: St18.Lhx6.GABA-1,Atp6v0c,-2.81604658282194,1.28383863513529e-10,2.02663063045606e-23,0.409,0.788,-0.379,94
C286-151,C286-151: St18.Lhx6.GABA-1,Meg3,0.564128382636177,6.65419130029498e-10,1,1,1,0,85
C286-151,C286-151: St18.Lhx6.GABA-1,Rps21,-1.72769453754457,1.15679552864471e-09,5.04044291697411e-12,0.182,0.702,-0.52,73
C286-151,C286-151: St18.Lhx6.GABA-1,Bsg,-2.03983521053878,1.31630250893564e-09,1.28437538847271e-16,0.364,0.762,-0.398,86
C286-151,C286-151: St18.Lhx6.GABA-1,Sec62,-1.78168532700225,4.45218732396933e-09,4.71535520107038e-17,0.47,0.781,-0.311,48
C286-151,C286-151: St18.Lhx6.GABA-1,CT010467.1,-2.54908423884905,6.10039634722278e-09,3.84315991497748e-29,0.924,0.927,-0.003,95
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl41,-1.29734759693181,8.62432558383427e-09,1.62051439423091e-09,0.394,0.821,-0.427,69
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl37,-1.78829250724866,1.09701111210676e-08,2.38871817218144e-12,0.167,0.695,-0.528,65
C286-151,C286-151: St18.Lhx6.GABA-1,Rplp1,-1.62725983065057,1.20194242499217e-08,6.4046720869437e-06,0.061,0.596,-0.535,69
C286-151,C286-151: St18.Lhx6.GABA-1,Rpl21,-1.63508967160367,1.62641403822972e-08,3.79404798424611e-11,0.197,0.709,-0.512,70
C286-151,C286-151: St18.Lhx6.GABA-1,Ndufc2,-1.47845224089576,1.78644319985342e-08,4.03360412203774e-05,0.045,0.589,-0.544,56
C286-151,C286-151: St18.Lhx6.GABA-1,Scg5,-1.30455800671139,1.83150526956887e-08,4.09653041991271e-09,0.576,0.848,-0.272,27
C286-151,C286-151: St18.Lhx6.GABA-1,Atp1b1,-1.57230875190775,2.1030541238659e-08,1.44116738194398e-10,0.591,0.868,-0.277,58
C286-151,C286-151: St18.Lhx6.GABA-1,Hsp90ab1,-2.05130448264306,4.4873930018753e-08,1.19793680876574e-14,0.394,0.755,-0.361,60
C286-151,C286-151: St18.Lhx6.GABA-1,Fkbp2,-1.47462219519646,4.61349425882624e-08,8.56803655278829e-10,0.197,0.695,-0.498,45
C286-151,C286-151: St18.Lhx6.GABA-1,Hspa8,-1.73905926561294,4.61955864906155e-08,3.09424205804289e-10,0.121,0.642,-0.521,65
C286-151,C286-151: St18.Lhx6.GABA-1,Tmx4,-1.59929772321615,6.20546372566009e-08,7.21536603191918e-12,0.485,0.788,-0.303,32
C286-151,C286-151: St18.Lhx6.GABA-1,Cox4i1,-2.0243407249929,6.55994869191021e-08,9.29513897701068e-13,0.182,0.642,-0.46,71
