gene	pearson	spearman	marker_gene	G-protein coupled receptors	growth factors	ion channels	ligand-dependent nuclear receptors	neuropeptide/hormones	transcription regulators	translation regulators	transmembrane receptors
Il16	0.545243281190539	0.448137188396829	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ctsc	0.986678311754947	0.258978353476542	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
E230029C05Rik	0.851244999471402	0.501683197688666	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm44860	0.982032283847467	0.136734439298193	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45223	0.811298563369518	0.112305276376251	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45221	0.499629433997131	0.200820042480881	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45220	0.454608996592795	0.205571312118603	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Usp35	0.560766793344951	0.519199609188627	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
P2ry6	0.999675295551895	0.195960454406303	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arap1	0.785290708324305	0.778446338442265	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rnf121	0.566641343817924	0.446937354090622	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pgap2	0.615988033880959	0.377603797190801	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trim12a	0.953913071239453	0.176096632267939	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trim12c	0.914051042999436	0.352847698464884	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pde3b	0.860370147765655	0.468555269111141	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45191	0.15636436744917	0.316129948804489	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm44745	0.334109242074435	0.428836378779395	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arhgap17	0.737151179329083	0.595658510789233	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Il4ra	0.816819073837779	0.583697502148123	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Il21r	0.99747634453489	0.0286367603055157	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Fbrs	0.297146559120096	0.305735770208046	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pycard	0.914102430914894	0.180696629072318	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Itgam	0.996121899815688	0.0597864580755273	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Armc5	0.407302433758066	0.479201867640041	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm15503	0.945105212370644	0.529616876893646	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hmgb1-ps8	0.983822747249909	0.0488907392826766	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zup1	0.207387942330618	0.232274832002683	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc29a3	0.785735977179966	0.345642545933968	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dna2	0.00189252281800808	0.017734955920942	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Herc4	0.071632885612129	0.11658562381499	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47615	-0.0981435120755735	0.0208763285592115	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Itgb2	0.978677975500305	0.0665524623567618	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Arhgap45	0.999606558736172	0.0557204148562825	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gna15	0.986706538617074	-0.134507367065248	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmcc3	0.779455279321516	0.858237350221202	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Irak3	0.916258433128857	0.307338947767528	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gns	0.629135119132923	0.400459171170242	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tnfsf13b	0.725381395025932	0.785738758036369	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
B430010I23Rik	0.514492737675408	0.305090866879055	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Irf2	0.523558141511538	0.3733861294192	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Galnt7	0.782340174278523	0.765629232178097	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gmip	0.781875350137112	0.756123357108769	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pkn1	0.693409415524426	0.395983542067044	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm26532	0.801956897349888	0.632434851330831	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Man2b1	0.869088129771524	0.28900697785402	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adcy7	0.865532838256138	0.856777971560107	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sall1	0.928347438177605	0.324127766964534	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm45640	0.906486409935696	0.149987182061843	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pla2g15	0.771390966595302	0.337406972694793	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp90	0.614133212488348	0.493105983413086	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm38042	0.701429482758521	0.799828447307428	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Plcg2	0.968406827352498	0.434192594689321	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Irf8	0.997525134442715	0.0838577639132724	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ntpcr	0.857303266906958	0.347924515117318	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm48841	0.0409514305362723	0.0739423763933538	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810402E24Rik	0.613664707558165	0.336936736494125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tasor	0.180153490239011	0.247688021565567	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prkcd	0.971522070313177	0.472118200752494	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc7a7	0.983881042834422	0.343371010644088	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata13	0.813097303757678	0.613804045194438	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dleu2	0.949811827050704	0.588104015335955	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37420	0.920727461321836	0.474789084214701	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37472	0.828626439424202	0.486820696647645	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp395	0.0872620297531995	0.0987604958016793	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lpar6	0.954378182379577	0.459471087347542	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lacc1	0.985360132840517	0.359625490097468	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm34589	0.9913659527157	0.146579542253616	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kctd12	0.843069282217661	0.647315770141642	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm17066	-0.134089411345482	-0.096154063353974	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr18	-0.0388979488546847	-0.0382860987932415	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fam76b	0.289772630264592	0.243006023397093	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm37474	0.963743712897812	0.428947734927184	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbl	0.531971787688969	0.532277411615999	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
E030022I16Rik	-0.188976771912538	-0.165585645718776	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Il10ra	0.997947129626534	0.15969675627817	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700017B05Rik	0.940660559006006	0.482893863213147	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppcdc	0.878481031831311	0.408701035714746	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arid3b	0.689137686061284	0.407140369658588	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dennd4a	0.405307389301102	0.345036179076756	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ctsh	0.995533359441483	0.17295626518673	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Twf2	0.677428516641743	0.512659452348093	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Uba7	0.650891506542001	0.296190790977189	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tgfbr2	0.941882045568734	0.474959535918913	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cx3cr1	0.99150934958187	0.0117203501822978	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lars2	-0.0173764798001451	0.0506571564922418	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ikzf1	0.997727066124503	0.0536316916408463	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Vrk2	0.967318619937767	0.603643573290019	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stk10	0.722236123501305	0.515961563265833	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dock2	0.974186956779781	0.504245642754863	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9930111J21Rik2	0.973527444236345	-0.089211279959401	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tnfrsf13b	0.988867707124719	0.208767824028969	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Pik3r5	0.921164009364417	0.375090038686843	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pik3r6	0.990010074964282	0.29831922565794	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arrb2	0.839617500817423	0.755046368549355	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rnf167	0.143466385254475	0.2066979659749	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nlrp1b	0.971082823931516	0.309732675104387	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ssh2	0.473536381030101	0.523119784344327	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Evi2	0.532498023941987	0.234856449970647	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Crlf3	0.867716058009384	0.721266332176807	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Adap2	0.996385729988729	0.176670936508022	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adap2os	0.993477900367708	0.0575279993120428	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mir142hg	0.996286087923819	0.0418865560877721	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Abcc3	0.95210016125117	0.0776945062497665	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Xylt2	0.350914531070603	0.2854406624447	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Grn	0.61116256036981	0.257271285034373	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arhgap27	0.574848022913912	0.559174890494065	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Plekhm1	0.213516279579664	0.289239143052456	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cd79b	0.949634405362105	0.0752761912346622	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Ddx5	0.622851438115284	0.492274058118688	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm11713	0.754392082692883	0.431676240992405	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc16a6	0.78449304258372	0.602497293617562	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cd300c2	0.999199595514015	-0.0893919604197943	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
BC018473	0.239060133715585	0.187604642715375	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cybc1	0.102788665029114	0.0800455302485373	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm48838	0.21223731336699	0.135856211429296	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mtr	0.368502011883343	0.24460538365299	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm32036	0.674725526138436	0.689139264887627	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47664	0.538769489332131	0.530411832002711	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ly86	0.999117699656161	0.0891633965669849	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Syk	0.931102605081235	0.360506046734709	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arl10	0.781924223676447	0.216874540506378	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm47816	-0.317175163951442	-0.313848654086752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dok3	0.782575068589867	0.58394269091957	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Golm1	0.975649567479213	0.534939416023557	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tut7	0.296641856393833	0.256213643574828	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ctsl	0.143744491263298	0.161703060711199	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mef2c	0.924303740642524	0.811572145335414	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Hexb	0.964146879728512	0.31402922701887	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Naip2	0.977019589079261	0.0378146349745896	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Naip5	0.984426583139565	0.115662969213706	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Naip6	0.947975015507496	0.447365539567825	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gtf2h2	0.791017728283257	0.367904451122777	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Cd180	0.991815413264978	0.0446945274180078	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm26520	0.836686585777331	0.138108092984398	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adam17	0.446688882542928	0.225754859346584	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pik3cg	0.992369444274358	0.303876991097369	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mia2	-0.0582611823270253	0.00383072577420645	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Srsf5	0.283364788078038	0.264571590718551	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr65	0.975044928499823	-0.0455937958780586	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rin3	0.797894744318886	0.22450270824929	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lgmn	0.904382162261162	0.565586668558383	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pld4	0.999212634460645	-0.0783518240433369	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ighm	0.892506179636479	0.5762911513118	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rapgef5	0.731258468530334	0.862603345758471	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fyb	0.905009328058192	-0.0771028132406032	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Otulin	0.394122103728794	0.393810217848345	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Otulinl	0.959920904034585	0.59349797988489	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mtdh	-0.0971245443102623	-0.127155589377152	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9930017N22Rik	-0.0270356067917673	-0.0898609747408249	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tbc1d31	0.683951718583131	0.626233377616695	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gsdmd	0.938110746070482	0.304451922625042	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cyth4	0.999271690470607	0.133822139800648	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sun2	0.579926192663101	0.212811649533735	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Apobec3	0.972450827632997	0.406082866335334	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nfam1	0.934249993616321	0.564354773364405	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
A930001M01Rik	0.222904576665753	0.0730547698674317	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Irak4	0.620802116874768	0.489772296571947	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fmnl3	0.959196418885113	0.654769602677929	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Atf7	0.487835921287358	0.312842604893527	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nckap1l	0.998795413218594	0.172244197638569	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coro7	0.594899412710579	0.543827630238227	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ifitm7	0.666998401678187	0.588369222266575	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Klhl6	0.996737914616375	0.0892211602858223	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm45338	0.726764541474281	0.597427624116852	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Samsn1	0.925528564104555	-0.0431122224625157	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nrip1	0.815100541286348	0.729205092156686	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gm37466	0.229165845681441	0.216612006504252	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ifnar2	0.717285006539627	0.416491467928957	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
Son	0.758945094550234	0.650275373721479	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Morc3	0.524121409946067	0.30903767525248	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tagap	0.947675770439217	0.0705883105851255	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rnaset2a	0.181795382059644	0.26696359454932	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr31c	-0.0219676310614818	-0.0360880968213021	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9030025P20Rik	0.104155645012289	0.0914041000641949	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fpr1	-0.0877806258386054	-0.10803220556983	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lemd2	-0.0326727034753875	-0.0305619687608827	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9630028I04Rik	0.513401634412954	0.272376210532027	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fgd2	0.998713045273126	0.190105079775771	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pknox1	0.654446306954787	0.64520643355561	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Rasal3	0.998583751410918	0.0676781971554262	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp811	0.52266045696026	0.492467529117385	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rgl2	0.173534562356167	0.000767434961499271	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cd2ap	0.374131180554614	0.127987514671551	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dennd1c	0.972758811255216	0.406170324391325	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vav1	0.999250009260904	0.0458520299825975	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Adgre1	0.984309755758527	0.18011831606805	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fer	0.356180378669132	0.323922044085592	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm50012	0.337846001444615	0.225502982473112	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ttc7	0.741959180937305	0.649056506429686	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kcnk12	0.785736376755939	0.754186246640184	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm2629	0.999405126461932	-0.00092813138842463	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sting1	0.981107995452654	0.246129558368867	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3222401L13Rik	0.806221405823308	0.72710094738422	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ticam2	0.965535716947796	0.317106484349122	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lox	0.947621799642254	0.205343639480852	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smad7	0.962427611340266	0.52858856457417	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Tcirg1	0.890934712309307	0.521307605989862	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Unc93b1	0.991078470769975	0.459863175878822	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pold4	0.497935214977788	0.559086043002154	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Grk2	0.458036922636607	0.503072984190881	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ctsf	0.0859559029024829	0.271433362139015	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sipa1	0.936131965751977	0.648383362599952	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc25a45	0.955575766406266	0.459969708676571	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc88b	0.775599776179793	0.495696228736561	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fermt3	0.991631706285465	0.0637614423756799	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cyb561a3	0.387765440669138	0.140212954018866	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
