gene	pearson	spearman	sn_marker	sc_marker	both_marker	max_pct_any	max_mean_any
Lgi1	0.813633617417821	0.825953917050691	FALSE	FALSE	TRUE	1	1.08773842780762
Lgi2	0.803069456156895	0.763403993855607	FALSE	FALSE	TRUE	0.692	0.692
Lgi3	0.69612867733874	0.726175115207373	FALSE	FALSE	TRUE	0.667	0.615
Lgmn	0.365452043265765	0.36178801843318	FALSE	TRUE	FALSE	0.833	0.794
Lhfp	0.911571302221088	0.664174014876115	FALSE	FALSE	TRUE	0.597	0.729504374654364
Lhfpl3	0.708134012797731	0.745382488479263	FALSE	FALSE	TRUE	1	1.87573947404972
Lhfpl4	0.327577715018763	0.354906298003072	FALSE	TRUE	FALSE	0.789	0.789
Lhfpl5	0.626911073167171	0.606205837173579	FALSE	TRUE	FALSE	0.625	0.564642399820806
Lhx1	0.919161643138587	0.642790492965342	FALSE	FALSE	TRUE	0.776	0.894110441117878
Lhx1os	0.928016647593043	0.643973188243204	FALSE	FALSE	TRUE	0.842	0.842
Lhx5	0.873901634884932	0.803382592399152	FALSE	FALSE	TRUE	0.414	0.414
Lhx6	0.916559907166903	0.227961415922443	FALSE	FALSE	TRUE	0.697	0.697
Lhx8	0.660680715691256	0.281943735748751	FALSE	FALSE	TRUE	0.887	0.887
Lhx9	0.901538244013108	0.409816371451414	FALSE	FALSE	TRUE	0.723	0.751941681716854
Lias	0.1923814828717	0.106562211981567	FALSE	FALSE	FALSE	0.538	0.458227589586838
Lig1	0.756973279241017	0.714328725038402	TRUE	FALSE	FALSE	0.714	0.648477646448872
Lima1	-0.120067617132997	0.0982549923195084	FALSE	FALSE	TRUE	0.644	0.644
Limch1	0.740786449331351	0.744190476190476	FALSE	FALSE	TRUE	1	1.25061629183978
Limd2	0.252476042675115	0.289462365591398	FALSE	TRUE	FALSE	0.62	0.62
Limk2	0.260002697596787	0.265646697388633	FALSE	FALSE	FALSE	0.75	0.712859160967001
Lims1	0.286928154947966	0.265038402457757	FALSE	FALSE	FALSE	0.857	0.812253615920388
Lin28b	0.321279211647179	0.344301075268817	FALSE	FALSE	TRUE	0.895	1.23631956442992
Lin7a	0.748515877588327	0.702439324116743	FALSE	FALSE	TRUE	0.833	1.12294464368968
Lin7b	0.626553582335667	0.604067588325653	FALSE	TRUE	FALSE	0.692	0.692
Lingo1	0.692476612130118	0.638752688172043	FALSE	FALSE	TRUE	0.601	0.601
Lingo2	0.55373298167504	0.689228878648233	FALSE	FALSE	TRUE	1	3.27034850118015
Lix1	0.565090423814898	0.50608372670371	FALSE	FALSE	TRUE	0.479	0.559256088786905
Llph	0.233921181541845	0.294341013824885	FALSE	FALSE	FALSE	0.616	0.616
Lman1	0.395261645280042	0.4238955453149	FALSE	TRUE	FALSE	0.636	0.605
Lman2l	0.381573429106618	0.439354838709677	FALSE	FALSE	FALSE	0.6	0.603835402703652
Lmbr1	0.3733323428647	0.463907834101382	FALSE	FALSE	FALSE	0.75	0.65782439275177
Lmbrd1	0.215903020467605	0.274482334869432	FALSE	TRUE	FALSE	0.846	0.939280128155964
Lmbrd2	-0.0872580451228212	-0.0900276497695852	FALSE	FALSE	FALSE	0.51	0.442302021491309
Lmln	0.381514544168513	0.479041474654378	FALSE	FALSE	FALSE	0.545	0.446501882707374
Lmo2	0.85544460164841	0.747619304729814	FALSE	FALSE	TRUE	0.596	0.458721380711303
Lmo3	0.903538511003279	0.82726267281106	FALSE	FALSE	TRUE	0.888	1.6315009452596
Lmo4	0.768660048963302	0.852129032258065	FALSE	FALSE	TRUE	0.898	0.898
Lmo7	0.714642571044228	0.75707243058506	FALSE	FALSE	TRUE	0.72	0.863450878826181
Lmtk2	0.46125049451914	0.408540706605223	FALSE	TRUE	FALSE	0.667	0.434409701436066
Lmtk3	0.12286445796746	0.105818740399386	FALSE	TRUE	FALSE	0.692	0.624497623395037
Lmx1a	0.887812960786877	0.190105196914918	FALSE	FALSE	TRUE	0.575	0.628003611861521
Lncpint	0.215304461729913	0.269585253456221	FALSE	FALSE	TRUE	1	1.31764622390915
Lnpep	0.105264399651264	0.0933333333333333	FALSE	TRUE	FALSE	0.708	0.772217810009338
Lnpk	0.485290512511396	0.215131417507732	TRUE	FALSE	FALSE	0.875	1.11112322974216
Lnx1	0.730883546444512	0.722807987711213	FALSE	FALSE	TRUE	0.615	0.487722995428671
Lonp1	0.176272989994974	0.149794162826421	FALSE	FALSE	FALSE	0.44	0.44
Lonp2	0.441158048412546	0.484559139784946	FALSE	TRUE	FALSE	0.857	0.84811888687496
Lonrf2	0.32675845173004	0.226537634408602	FALSE	TRUE	FALSE	0.831	0.831
Lpcat1	0.212311030113994	0.23347465437788	FALSE	FALSE	FALSE	0.667	0.467691498413633
Lpcat2	0.709772619285914	0.455951545241007	FALSE	FALSE	TRUE	0.519	0.60203030712348
Lpgat1	0.61781327676934	0.643188940092166	FALSE	FALSE	TRUE	0.893	0.787
Lpin1	0.383938792041944	0.300135176651306	FALSE	TRUE	FALSE	0.625	0.6464626629702
Lpin2	-0.141392483883872	-0.147926267281106	FALSE	FALSE	TRUE	0.909	0.873533831958578
Lpp	0.30917669461234	0.373560675883256	FALSE	FALSE	TRUE	0.821	1.02045506132484
Lrba	0.136014233579111	0.140731182795699	FALSE	FALSE	TRUE	1	1.26097080426859
Lrch1	0.564499674533949	0.587766513056836	FALSE	FALSE	TRUE	0.857	1.04044627427433
Lrch2	0.685422492811636	0.446408602150538	FALSE	FALSE	TRUE	0.574	0.714553872080841
Lrch3	0.306239784949627	0.313075268817204	FALSE	FALSE	FALSE	0.915	1.05981936258509
Lrfn2	0.601752382546563	0.474230414746544	FALSE	FALSE	TRUE	0.742	0.867076811947437
Lrfn4	0.090156637575413	0.0752196620583717	FALSE	FALSE	FALSE	0.556	0.443842142628183
Lrfn5	0.527000013676766	0.551041474654378	FALSE	FALSE	TRUE	1	2.55560646668221
Lrif1	0.385193107124948	0.440497695852535	FALSE	FALSE	FALSE	0.778	0.826181719415434
Lrig2	0.123796110816223	0.172989247311828	FALSE	FALSE	FALSE	0.607	0.532648250497484
Lrmda	0.159381334575979	0.148069856546733	TRUE	FALSE	FALSE	0.625	0.612025225902109
Lrp1	0.206441451101784	0.199907834101382	FALSE	TRUE	FALSE	0.875	1.01117237805977
Lrp11	0.453159917995114	0.273271889400922	FALSE	FALSE	TRUE	0.755	0.755
Lrp1b	0.648837096948773	0.541204301075269	FALSE	TRUE	FALSE	1	2.70586554205093
Lrp6	0.220567827803679	0.226113671274962	FALSE	FALSE	FALSE	0.875	0.971379775018357
Lrp8	0.457795169255602	0.445794162826421	FALSE	FALSE	FALSE	0.75	0.728515364838591
Lrpap1	0.460178163759028	0.436350230414747	FALSE	FALSE	TRUE	1	1.74013236949978
Lrpprc	0.410863123631069	0.424086021505376	FALSE	FALSE	FALSE	0.643	0.599
Lrrc1	0.695078402501549	0.582187403993856	FALSE	FALSE	TRUE	0.693	0.892330212415535
Lrrc19	0.114785292977958	0.0798797612494564	FALSE	FALSE	FALSE	0.5	0.572667527068774
Lrrc24	0.143108864047132	0.136540706605223	FALSE	FALSE	FALSE	0.571	0.493338028925304
Lrrc29	0.282450302395858	0.273985059885208	FALSE	FALSE	FALSE	0.667	0.529017732993848
Lrrc3b	0.640400882168526	0.667213517665131	FALSE	FALSE	TRUE	0.8	0.8
Lrrc45	0.442444170906961	0.431133640552995	FALSE	TRUE	FALSE	0.625	0.639243131706087
Lrrc49	0.475617347879123	0.419274961597542	FALSE	TRUE	FALSE	0.889	0.978273963911937
Lrrc4b	0.239800492997369	0.231324116743472	FALSE	TRUE	FALSE	0.8	0.8
Lrrc4c	0.118610962335759	0.0896036866359447	FALSE	TRUE	FALSE	1	3.24520565948356
Lrrc55	0.563593822204729	0.534203816037548	FALSE	TRUE	FALSE	0.8	0.8
Lrrc58	0.363186886916691	0.346463901689708	FALSE	TRUE	FALSE	0.683	0.683
Lrrc59	0.0590562721110971	0.107705069124424	FALSE	TRUE	FALSE	0.556	0.556
Lrrc7	0.617524678051075	0.649984639016897	FALSE	FALSE	TRUE	1	2.20906105142245
Lrrc73	0.225019572108488	0.262482334869432	FALSE	FALSE	FALSE	0.625	0.653717189484376
Lrrc8b	0.214525463470884	0.226611367127496	FALSE	FALSE	TRUE	0.5	0.599314450237223
Lrrc8c	0.382551604240469	0.424559139784946	FALSE	FALSE	TRUE	0.571	0.426414104815283
Lrrc9	0.879130318192091	0.774128537594935	FALSE	FALSE	TRUE	0.467	0.543756932565375
Lrrcc1	0.58328730424434	0.557124423963134	FALSE	TRUE	FALSE	0.833	0.829051834844837
Lrrfip1	0.611965448821614	0.596608294930875	FALSE	FALSE	TRUE	1	1.18296490774475
Lrrfip2	0.656267966822846	0.672448540706605	FALSE	FALSE	TRUE	0.857	0.876315494799812
Lrrk2	0.763659000760414	0.630887864823349	FALSE	FALSE	TRUE	0.574	0.556013308607461
Lrrn2	0.427917799331074	0.378439324116743	FALSE	TRUE	FALSE	0.625	0.722906755005155
Lrrn3	0.690943918486415	0.569548387096774	FALSE	FALSE	TRUE	0.667	0.622
Lrrtm1	0.539331616807995	0.558015360983103	FALSE	TRUE	FALSE	0.5	0.474
Lrrtm2	0.528024121394151	0.519815668202765	FALSE	TRUE	FALSE	0.487	0.487
Lrrtm3	0.636865386860444	0.713173579109063	FALSE	FALSE	TRUE	1	1.46813457112055
Lrrtm4	0.279875190196041	0.280755760368664	FALSE	FALSE	TRUE	1	2.90153429087794
Lsamp	0.723983061317749	0.715115207373272	FALSE	TRUE	FALSE	1	3.29170560382167
Lsm1	0.361150150954377	0.381800307219662	FALSE	FALSE	FALSE	0.623	0.623
Lsm12	0.0770329353335513	0.0515698924731183	FALSE	TRUE	FALSE	0.586	0.568865977191656
Lsm4	0.0972381245955946	0.064258064516129	FALSE	TRUE	FALSE	0.76	0.76
Lsm6	0.111546528954676	0.197701996927803	FALSE	FALSE	FALSE	0.769	0.769
Lsm7	-0.22826194009319	-0.290039938556068	FALSE	TRUE	FALSE	1	1.09901470735015
Lta4h	-0.02936092038912	-0.0617880184331797	FALSE	TRUE	FALSE	0.636	0.532300265724511
Ltn1	0.255709237057591	0.255342549923195	FALSE	FALSE	FALSE	0.667	0.460568379368127
Luc7l	0.358775817487825	0.334648233486943	FALSE	FALSE	FALSE	0.833	0.702077958534435
Luc7l2	0.0950422594945124	0.11405222734255	FALSE	TRUE	FALSE	1	1.67864961531952
Luc7l3	-0.00674692414993322	-0.00140706605222734	FALSE	FALSE	FALSE	1	1.19101534314067
Luzp1	0.774406934079377	0.765628264208909	FALSE	FALSE	TRUE	0.833	0.926495814539234
Luzp2	0.828369345297028	0.848847926267281	FALSE	FALSE	TRUE	1	2.07460327746073
Ly6e	0.40660335486407	0.364731182795699	FALSE	FALSE	TRUE	0.875	0.846389456109463
Ly6h	0.555659757934356	0.53868509984639	FALSE	TRUE	FALSE	1	2.35968818113391
Lynx1	0.811464898406044	0.829192012288786	FALSE	FALSE	TRUE	0.923	0.923
Lypd1	0.638785688105747	0.721499231950845	FALSE	FALSE	TRUE	0.924	0.924
Lypd6	0.926442764908501	0.800196620583717	FALSE	FALSE	TRUE	0.723	0.65649557886092
Lypd6b	0.820701374847372	0.73263287250384	FALSE	FALSE	TRUE	0.481	0.530106715601575
Lyrm9	0.222020794896493	0.226334869431644	FALSE	TRUE	FALSE	0.656	0.656
Lysmd2	0.48736180125733	0.512884792626728	FALSE	TRUE	FALSE	0.778	0.673341373293396
Lysmd4	0.120059752929006	0.138709677419355	FALSE	TRUE	FALSE	0.833	0.61577399725234
Lyst	0.314809066576842	0.207901689708141	FALSE	FALSE	TRUE	0.7	0.833998991418576
Lztfl1	0.23866507633252	0.263993855606759	FALSE	FALSE	FALSE	0.8	0.891500235000229
Lztr1	0.262707730753473	0.208301075268817	FALSE	FALSE	FALSE	0.833	0.671343134393649
Lzts1	0.819338744038705	0.770341013824885	FALSE	FALSE	TRUE	0.536	0.596812012488354
M6pr	0.217439025307248	0.229161290322581	FALSE	FALSE	FALSE	0.69	0.69
Mab21l1	0.634910255436131	0.231786966322992	FALSE	TRUE	FALSE	0.396	0.396
Macf1	0.542654008143908	0.449529953917051	FALSE	TRUE	FALSE	1	2.0436094751961
Macrod2	0.310084363225072	0.328006144393241	FALSE	TRUE	FALSE	1	2.16094486407736
Madd	0.132952682488857	0.181062980030722	FALSE	TRUE	FALSE	0.857	0.992263823883229
Maea	0.207753024978836	0.230451612903226	FALSE	TRUE	FALSE	0.631	0.631
Maf1	-0.282280141263782	-0.234310291858679	FALSE	FALSE	FALSE	0.6	0.6
Mafg	0.184429818111645	0.155784946236559	FALSE	FALSE	TRUE	0.679	0.636
Maged1	0.151985974468789	0.0815913978494624	FALSE	FALSE	TRUE	1	1.382175712668
Maged2	0.527515734430343	0.48278955453149	FALSE	TRUE	FALSE	0.688	0.688
Magee1	0.377478472040647	0.367913978494624	FALSE	TRUE	FALSE	0.83	0.83
Mageh1	0.369111635740932	0.342992319508449	FALSE	TRUE	FALSE	0.667	0.637563877367091
Magel2	0.712083783003252	0.683883256528418	FALSE	FALSE	TRUE	0.472	0.626782500980288
Magi1	0.732958008771818	0.687883256528418	FALSE	FALSE	TRUE	1	2.09029731040645
Magi2	0.121117873235229	0.201192012288786	FALSE	TRUE	FALSE	1	3.05611391904028
Magi3	0.670502737829498	0.716983102918587	FALSE	FALSE	TRUE	0.857	1.1526645622939
Magoh	0.00840786512367489	-0.0117972350230415	FALSE	TRUE	FALSE	0.524	0.524
Magt1	0.54306177056995	0.455293394777266	FALSE	FALSE	TRUE	0.581	0.581
Mal2	0.418965850107997	0.435551459293395	FALSE	TRUE	FALSE	0.686	0.686
Malat1	0.474277142155351	0.503883256528418	FALSE	FALSE	FALSE	1	6.99911003197673
Malsu1	-0.0879716046365443	-0.00113056835637481	FALSE	FALSE	FALSE	0.714	0.662881252478665
Mamdc2	0.673752059897816	0.575196572913618	TRUE	FALSE	FALSE	0.494	0.695671525997443
Maml2	0.727910409500563	0.737081413210445	FALSE	FALSE	TRUE	0.776	1.39952438949595
Maml3	0.695196974145159	0.714715821812596	FALSE	FALSE	TRUE	0.851	1.06446908645832
Mamld1	0.640458338398695	0.596639016897081	FALSE	FALSE	TRUE	0.667	0.520599913045268
Man1a	0.688128464842796	0.658101382488479	FALSE	FALSE	TRUE	0.638	0.630464848380093
Man1a2	0.582898426967148	0.520596006144393	FALSE	FALSE	TRUE	0.8	0.98991678633481
Man1b1	0.302752040938687	0.25615975422427	FALSE	FALSE	FALSE	0.6	0.442254527623694
Man2a1	0.840573728570826	0.65394777265745	FALSE	FALSE	TRUE	0.825	1.15218896014657
Man2a2	0.29321491113703	0.329302611367127	FALSE	TRUE	FALSE	0.6	0.593
Man2c1	0.077599135942231	0.117149001536098	FALSE	FALSE	FALSE	0.442	0.442
Manbal	0.227254159824292	0.197769585253456	FALSE	FALSE	FALSE	0.587	0.587
Manf	0.0954813697964416	0.0932411674347158	FALSE	TRUE	FALSE	0.895	0.995535764959367
Maoa	0.726596923527936	0.534187403993856	FALSE	FALSE	TRUE	0.544	0.552791669331314
Maob	0.872677708627887	0.654219818837675	FALSE	FALSE	TRUE	0.558	0.56755956665679
Map1a	0.380613461054719	0.305861751152074	FALSE	TRUE	FALSE	0.785	0.785
Map1b	0.238462222600905	0.216989247311828	FALSE	FALSE	TRUE	1	1.33679277576244
Map1lc3a	0.352893140629216	0.449136712749616	FALSE	TRUE	FALSE	0.96	1.12846391794768
Map1lc3b	0.248041521673361	0.246826420890937	FALSE	FALSE	FALSE	0.874	0.874
Map1s	0.112637717277322	0.0650568356374808	FALSE	FALSE	FALSE	0.667	0.562061175407923
Map2	0.625347918629761	0.643741935483871	FALSE	FALSE	TRUE	1	1.83046149118078
Map2k1	0.491503666966552	0.663963133640553	FALSE	FALSE	TRUE	0.967	0.967
Map2k2	0.394171373989491	0.375281105990783	FALSE	TRUE	FALSE	0.778	0.88892431797522
Map2k4	0.682485120843156	0.649364055299539	FALSE	FALSE	TRUE	1	1.40912113439982
Map2k5	0.252144588906746	0.270439324116743	FALSE	FALSE	FALSE	0.667	0.492196848030779
Map3k12	0.334129424986991	0.267864823348694	FALSE	FALSE	FALSE	0.6	0.6
Map3k13	-0.149618236263573	-0.162334869431644	FALSE	FALSE	FALSE	0.538	0.399741492137257
Map3k2	0.237494962121601	0.19405222734255	FALSE	FALSE	FALSE	0.681	0.570222021764785
Map3k3	-0.0502310147362819	0.00305376344086021	FALSE	FALSE	FALSE	0.571	0.546370737600834
Map3k4	0.306938931083828	0.271072196620584	FALSE	TRUE	FALSE	0.727	0.728940812807061
Map3k5	0.656161484347646	0.785880184331797	FALSE	FALSE	TRUE	0.622	0.751279609637686
Map4	0.485275696619994	0.432682027649769	FALSE	FALSE	TRUE	1	1.09909168580421
Map4k2	0.505421066851121	0.491539170506912	FALSE	TRUE	FALSE	0.909	0.937327054965193
Map4k3	0.25727850881704	0.2441044546851	FALSE	FALSE	TRUE	0.733	0.712295864589548
Map4k4	0.424651007253892	0.438328725038402	TRUE	FALSE	FALSE	0.909	0.853072190208556
Map4k5	0.39329435921498	0.422721966205837	FALSE	FALSE	FALSE	0.833	0.703366478055413
Map6	0.543662185006569	0.484927803379416	FALSE	FALSE	TRUE	0.875	0.702624847724862
Map7	0.46164186350151	0.540030721966206	FALSE	FALSE	TRUE	1	1.21750209729452
Map7d1	0.158451249879501	0.198218125960061	FALSE	FALSE	FALSE	0.714	0.756475574701086
Map7d2	0.403203292569024	0.401118279569892	FALSE	TRUE	FALSE	1	1.31057796708571
Map9	0.138776269991655	0.135815668202765	FALSE	FALSE	FALSE	1	0.826275425222293
Mapk1	0.478981106718743	0.356301075268817	FALSE	TRUE	FALSE	0.924	0.924
Mapk10	0.269606892574534	0.309867895545315	FALSE	FALSE	TRUE	1	1.25042847182074
Mapk11	0.697735777676739	0.696675883256528	TRUE	FALSE	FALSE	0.667	0.431032545402513
Mapk14	0.434166649811801	0.347920122887865	FALSE	TRUE	FALSE	0.625	0.57017696388024
Mapk3	0.459996052341694	0.399453149001536	FALSE	FALSE	TRUE	0.682	0.682
Mapk4	0.717212566710276	0.584160651553149	FALSE	FALSE	TRUE	0.625	0.528476523937469
Mapk8	0.378619581935433	0.3476866359447	FALSE	TRUE	FALSE	0.833	0.808822456453541
Mapk8ip1	0.269018540988954	0.27089400921659	FALSE	TRUE	FALSE	0.857	0.968702078169339
Mapk8ip2	-0.0133173496540356	0.0399324116743472	FALSE	FALSE	FALSE	0.815	0.815
Mapk8ip3	0.269112439932735	0.2002089093702	FALSE	FALSE	FALSE	0.877	0.897180849745376
Mapk9	0.20520144931542	0.203987711213518	FALSE	TRUE	FALSE	0.782	0.782
Mapkap1	0.182949694708898	0.21684178187404	FALSE	TRUE	FALSE	0.8	0.761473239417884
Mapkbp1	0.445400488331315	0.464239631336406	FALSE	FALSE	FALSE	0.75	0.68030452205236
Mapre1	0.162775814504914	0.110101382488479	FALSE	TRUE	FALSE	0.821	0.821
Mapre2	0.381001188011413	0.300165898617512	FALSE	TRUE	FALSE	0.9	0.885374072181719
Mapre3	0.296817507189456	0.292626728110599	FALSE	FALSE	FALSE	0.852	0.852
Mapt	0.606935375326313	0.528829493087558	FALSE	FALSE	TRUE	1	1.77126858164365
Marcks	0.213074519129634	0.238758832565284	FALSE	TRUE	FALSE	0.906	1.12754313832976
Marcksl1	0.423952017114908	0.405013824884793	FALSE	TRUE	FALSE	0.911	0.911
Marf1	-0.0412163422044134	-0.0580092165898618	FALSE	TRUE	FALSE	0.769	0.78322836977537
Mark1	0.430293903522632	0.39605529953917	TRUE	FALSE	FALSE	0.833	0.606775339288342
Mark2	0.207449989527383	0.149972350230415	FALSE	FALSE	FALSE	0.647	0.585287103972771
Mark3	0.261477328759564	0.313431643625192	FALSE	FALSE	FALSE	0.889	0.955846279410096
Mark4	0.237715986605142	0.275287250384025	FALSE	FALSE	FALSE	0.692	0.555897142441914
Mast1	0.418979969121388	0.387139784946237	FALSE	FALSE	FALSE	0.596	0.477
Mast2	0.00585934090792937	0.0181321044546851	FALSE	FALSE	TRUE	0.895	1.03731799198927
Mast4	0.653800795584471	0.648227342549923	FALSE	FALSE	TRUE	1	1.78762771144951
Mat2a	0.478242055294944	0.501818740399386	FALSE	FALSE	FALSE	0.893	0.868936045656481
Mat2b	0.113119942958874	0.137456221198157	FALSE	TRUE	FALSE	0.775	0.775
Matk	0.908452294591739	0.898451612903226	FALSE	FALSE	TRUE	1	1.54448908582284
Matn2	0.85471631553432	0.652352168610373	FALSE	FALSE	TRUE	0.482	0.510904852705502
Matr3	0.251228929552134	0.195145929339478	FALSE	TRUE	FALSE	0.975	1.06619565769965
Mau2	0.00109446513149186	-0.0857757296466974	FALSE	FALSE	FALSE	1	1.01656478527358
Max	0.00451199891397127	-0.0322519201228879	FALSE	FALSE	FALSE	0.533	0.52
Maz	-0.00745765068804884	0.033099846390169	FALSE	FALSE	FALSE	0.523	0.523
Mb21d2	0.567688885167318	0.532718894009217	FALSE	FALSE	TRUE	0.5	0.541300992379379
Mbd2	0.293933906910236	0.257493087557604	FALSE	FALSE	FALSE	0.615	0.512957161010751
Mbd3	-0.0377145222304372	-0.0286881720430108	FALSE	FALSE	FALSE	0.667	0.585
Mbd5	0.141408037324644	0.186082949308756	TRUE	FALSE	FALSE	1	1.59178565233165
Mbd6	0.389946416830982	0.372847926267281	FALSE	FALSE	TRUE	0.571	0.549701439761039
Mbip	0.606081210803677	0.525357910906298	TRUE	FALSE	FALSE	0.667	0.582644526688907
Mblac2	0.586692469659767	0.488743471582181	FALSE	FALSE	TRUE	0.846	1.03319460780338
Mbnl1	0.649403353332162	0.638543778801843	FALSE	TRUE	FALSE	0.875	0.925311435720319
Mbnl2	0.681067814196475	0.711391705069124	FALSE	FALSE	TRUE	1	1.41575433667411
Mbnl3	0.932544765784995	0.304241915849666	FALSE	FALSE	TRUE	0.415	0.576909025522768
Mboat2	0.697389037179573	0.58889708141321	FALSE	FALSE	TRUE	0.692	0.717061211302583
Mboat7	0.48140422232294	0.427729646697389	FALSE	TRUE	FALSE	0.828	0.828
Mbp	0.129499757815575	-0.109763440860215	FALSE	FALSE	TRUE	0.951	0.951
Mbtd1	0.111313812242335	0.093468509984639	FALSE	FALSE	FALSE	0.875	0.805735593748837
Mbtps1	0.0599792452204139	0.0694009216589862	FALSE	FALSE	FALSE	0.75	0.730511738912705
Mcc	0.688952604161695	0.500639016897081	FALSE	FALSE	TRUE	0.515	0.628456190412871
Mccc1	0.285810881741187	0.182298003072197	TRUE	FALSE	FALSE	0.733	0.624645774135612
Mccc2	0.365380879650287	0.352307219662058	FALSE	FALSE	FALSE	0.636	0.509099807153849
Mcee	0.256809021767923	0.275981566820277	FALSE	TRUE	FALSE	0.6	0.6
Mcf2l	0.524240513472979	0.51089400921659	FALSE	TRUE	FALSE	0.75	0.773708977024684
Mcfd2	0.413464814091332	0.424006144393241	FALSE	TRUE	FALSE	0.719	0.719
Mcmbp	0.203172760819164	0.200639016897081	FALSE	FALSE	FALSE	0.636	0.623566167700349
Mcoln1	0.260545995998805	0.25826113671275	FALSE	FALSE	FALSE	0.48	0.48
Mcph1	0.419444929471499	0.470359447004608	FALSE	FALSE	FALSE	0.643	0.42032088882396
Mcrip1	-0.164657082690809	-0.191668060079538	FALSE	FALSE	FALSE	0.785	0.785
Mcrs1	-0.0611301183692178	-0.0601658986175115	FALSE	TRUE	FALSE	0.56	0.56
Mctp1	0.545816890967559	0.691084485407066	FALSE	FALSE	TRUE	0.888	1.35276496366373
Mctp2	0.539582886705631	0.460342332214477	TRUE	FALSE	FALSE	0.396	0.578986649231662
Mcts1	0.3718485034086	0.33673732718894	FALSE	TRUE	FALSE	0.889	0.929878255735559
Mcu	0.677249308899743	0.694113671274962	FALSE	FALSE	TRUE	0.518	0.627615839352477
Mdga1	0.864407791451045	0.754929369779964	FALSE	FALSE	TRUE	0.6	0.6
Mdga2	0.35078904034911	0.389493087557604	FALSE	TRUE	FALSE	1	2.87844683544555
Mdh1	0.378871860649081	0.265456221198157	FALSE	FALSE	TRUE	1	1.61778893923421
Mdh2	0.301358040070396	0.230574500768049	FALSE	TRUE	FALSE	0.96	1.03817014388979
Mdm2	0.212366684595948	0.201505376344086	FALSE	FALSE	FALSE	0.556	0.529418615287867
Mdm4	0.0525318888748298	0.0448294930875576	FALSE	FALSE	FALSE	0.833	0.730272384532912
Mdn1	0.484808220804856	0.526980030721966	FALSE	TRUE	FALSE	0.833	0.98666760058896
Me1	0.30271240602052	0.233923195084485	FALSE	TRUE	FALSE	0.511	0.492
Me2	0.23297372998499	0.195342549923195	FALSE	TRUE	FALSE	0.5	0.520040507567299
Me3	0.594905825843743	0.596952380952381	FALSE	FALSE	TRUE	0.75	0.802959098854873
Mea1	0.266403777033644	0.290697388632873	FALSE	FALSE	FALSE	0.735	0.735
Meaf6	0.510442209140469	0.542273425499232	FALSE	TRUE	FALSE	0.857	1.0373664259817
Mecp2	-0.126292093417786	-0.134095238095238	FALSE	TRUE	FALSE	0.667	0.644
Mecr	0.454411276494017	0.441886328725038	TRUE	FALSE	FALSE	0.833	0.585357030007002
Med12l	0.567028284347997	0.602027649769585	FALSE	FALSE	TRUE	0.929	1.07556960526837
Med13	0.287061646695719	0.324030721966206	FALSE	FALSE	FALSE	0.667	0.563859437390388
Med13l	0.42874080049033	0.364301075268817	FALSE	FALSE	FALSE	0.625	0.47636102015676
Med14	0.345244524720913	0.327416282642089	FALSE	TRUE	FALSE	0.564	0.419513344313341
Med15	0.189183891156781	0.206506912442396	FALSE	FALSE	FALSE	0.574	0.408252580249578
Med19	0.349453382458117	0.341978494623656	FALSE	FALSE	FALSE	0.596	0.596
Med21	0.241169626239047	0.211139784946237	FALSE	FALSE	FALSE	0.667	0.667
Med23	0.0424455147145808	0.0426359447004608	FALSE	FALSE	FALSE	0.9	0.704270512531362
Med25	0.0657187714271829	0.0935852534562212	FALSE	FALSE	FALSE	0.533	0.450148566152563
Med27	0.247716896559633	0.275950844854071	FALSE	FALSE	FALSE	0.6	0.533123979933249
Med28	-0.0146728643930856	-0.0370445468509985	FALSE	FALSE	FALSE	0.84	0.84
Med29	0.00676783083313399	-0.00935176651305683	FALSE	FALSE	FALSE	0.537	0.537
Med30	0.222185311144584	0.153265980439475	FALSE	FALSE	FALSE	0.568	0.568
Med31	0.0803155477025787	0.0490322580645161	FALSE	FALSE	FALSE	0.567	0.567
Med9	-0.0677879113335727	-0.0557112135176651	FALSE	FALSE	FALSE	0.48	0.48
Medag	0.744216830683116	0.591590208915495	FALSE	FALSE	TRUE	0.569	0.569
Mef2a	0.155501739718829	0.211336405529954	FALSE	FALSE	TRUE	0.875	0.828260538706277
Mef2c	0.831393498856226	0.785376344086021	FALSE	FALSE	TRUE	0.843	1.30680175185952
Mef2d	0.304533514186192	0.339821812596006	FALSE	TRUE	FALSE	0.6	0.593
Meg3	0.626549268740037	0.535354838709677	FALSE	FALSE	FALSE	1	4.26922753795568
Megf11	0.864465672002386	0.715336405529954	FALSE	FALSE	TRUE	0.707	0.950602723326894
Megf8	0.170043434695583	0.164030721966206	FALSE	TRUE	FALSE	0.677	0.677
Megf9	0.114269645745739	0.042642089093702	FALSE	TRUE	FALSE	0.545	0.446
Mei4	0.636311359232694	0.587618667517487	FALSE	FALSE	TRUE	0.778	1.04287455081674
Meis1	0.64099206727977	0.36927293956762	FALSE	FALSE	TRUE	0.4	0.395
Meis2	0.604957650579304	0.224548094903607	FALSE	FALSE	TRUE	0.98	1.15555114460731
Memo1	0.499676127763855	0.454642089093702	FALSE	FALSE	TRUE	0.846	0.905581603379713
Mesd	-0.259508566728907	-0.230644396058065	FALSE	FALSE	FALSE	0.9	0.793351062697339
