ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison,external_gene_name
ENSMUSG00000048895,1684.64893605859,0.187901510294854,0.100281183412099,1.8737464387779,0.0609653819323298,0.104203068438159,hypoip_vs_hypoinput,Cdk5r1
ENSMUSG00000004633,1328.12030776781,0.19168729287562,0.102314368693416,1.87351293199109,0.0609975886706842,0.10424421195334,hypoip_vs_hypoinput,Chn2
ENSMUSG00000036712,3994.98271315147,-0.157187121473056,0.0839325678172821,-1.87277865506565,0.0610989566607902,0.10440244734616,hypoip_vs_hypoinput,Cyld
ENSMUSG00000039787,239.229649546993,0.482252108711209,0.257513678454716,1.87272424364057,0.0611064737861869,0.10440244734616,hypoip_vs_hypoinput,Cercam
ENSMUSG00000021692,170.475243940426,-0.514848100257137,0.274995398798999,-1.87220623510669,0.0611780768136325,0.104510848725488,hypoip_vs_hypoinput,Dimt1
ENSMUSG00000062382,59.3487199694792,-0.713217791574347,0.381147133010852,-1.87124007975692,0.0613118117286556,0.104725347306184,hypoip_vs_hypoinput,Ftl1-ps1
ENSMUSG00000025140,63.353148583961,-0.806642934855694,0.431233529651062,-1.87054781085413,0.0614077841706755,0.104875296063313,hypoip_vs_hypoinput,Pycr1
ENSMUSG00000064225,1572.65333644655,0.220097198467052,0.117713214135586,1.86977477493339,0.061515100690349,0.105044576258813,hypoip_vs_hypoinput,Paqr9
ENSMUSG00000033282,641.504129315902,-0.257701072500384,0.137865673304333,-1.86921853949474,0.061592415958891,0.105162587354727,hypoip_vs_hypoinput,Rpgrip1l
ENSMUSG00000052565,16.3002442535648,1.46469889137246,0.783629266152078,1.86912224267056,0.061605809130729,0.105171441273802,hypoip_vs_hypoinput,H1f3
ENSMUSG00000048330,3725.94150336768,0.155614137598004,0.0832658345935677,1.86888341848225,0.0616390357231025,0.105214147296635,hypoip_vs_hypoinput,Ric3
ENSMUSG00000033316,574.428965999432,0.286093912252669,0.153091164907364,1.86878133970556,0.061653242033406,0.105224379783706,hypoip_vs_hypoinput,Galnt9
ENSMUSG00000033706,403.223688274901,0.388563998922931,0.207958357349944,1.86847022583983,0.0616965564909742,0.105284282178099,hypoip_vs_hypoinput,Smyd5
ENSMUSG00000078786,522.384835967348,0.360369916505453,0.192885477999022,1.86831025458163,0.0617188381030566,0.105308281152139,hypoip_vs_hypoinput,BC024978
ENSMUSG00000012126,243.94781310967,0.573863279717088,0.307275627195711,1.86758476405804,0.0618199717382989,0.105466797743917,hypoip_vs_hypoinput,Ubxn11
ENSMUSG00000010607,492.902672126037,0.389132022066194,0.208532923705871,1.86604597082738,0.0620349340796396,0.105819441599641,hypoip_vs_hypoinput,Pigyl
ENSMUSG00000023571,100.460851039658,0.630390108993291,0.337990561641262,1.86511157569653,0.062165766341515,0.106028501251188,hypoip_vs_hypoinput,C1qtnf12
ENSMUSG00000041225,1843.62552573082,0.177974077389463,0.0954903856092468,1.86379054031413,0.0623511247033404,0.106330491342641,hypoip_vs_hypoinput,Arhgap12
ENSMUSG00000028032,697.621240125947,-0.26103756354329,0.140106482186318,-1.86313694748365,0.0624430011499806,0.106473002892329,hypoip_vs_hypoinput,Papss1
ENSMUSG00000025436,64.6040933949988,0.81621272866539,0.438129764256627,1.86294745359347,0.0624696594970593,0.106504286428329,hypoip_vs_hypoinput,Atp23
ENSMUSG00000002803,826.336544101848,0.233147237731737,0.125237761266487,1.86163690067594,0.0626542882649659,0.106796283681676,hypoip_vs_hypoinput,Btbd6
ENSMUSG00000021257,82.8741815527398,-0.865872114523427,0.465119179754969,-1.8616134363231,0.0626575979958516,0.106796283681676,hypoip_vs_hypoinput,Angel1
ENSMUSG00000003812,105.192421884264,0.61532705942243,0.330599885922793,1.86124401617649,0.0627097250879196,0.106870915983056,hypoip_vs_hypoinput,Dnase2a
ENSMUSG00000045790,858.660546194675,-0.235284798798111,0.126426625215423,-1.86103835641584,0.0627387602781352,0.106906180080322,hypoip_vs_hypoinput,Ccdc149
ENSMUSG00000038909,1352.80310007474,0.243833005750946,0.131096690253124,1.85994783911134,0.0628929060830775,0.10715459361103,hypoip_vs_hypoinput,Kat7
ENSMUSG00000025453,252.187830318844,-0.485022554930771,0.26086326436176,-1.85929803538053,0.0629849053235178,0.107297072163727,hypoip_vs_hypoinput,Nnt
ENSMUSG00000059327,78.2111692899484,0.833341271215147,0.448747877217866,1.85703668701827,0.0633059347318533,0.10782962217918,hypoip_vs_hypoinput,Eda
ENSMUSG00000004356,231.495813679182,-0.490273300248941,0.264064665302824,-1.85664106057774,0.0633622380683236,0.107911180038211,hypoip_vs_hypoinput,Utp20
ENSMUSG00000034126,384.521085696447,-0.391937821099938,0.211134335850666,-1.85634335372695,0.0634046333162571,0.107969032732826,hypoip_vs_hypoinput,Pomt2
ENSMUSG00000031365,1987.85810625983,0.218424622447562,0.117719583153258,1.85546547648913,0.0635297848021177,0.108167773379529,hypoip_vs_hypoinput,Zfp275
ENSMUSG00000028894,587.097303681617,-0.271712851656096,0.146493369887469,-1.8547791744078,0.0636277671321556,0.108320208320904,hypoip_vs_hypoinput,Inpp5b
ENSMUSG00000057637,1490.41907176276,-0.248126278345397,0.133842979686018,-1.85386098641464,0.0637590506716637,0.108529287368052,hypoip_vs_hypoinput,Prdm2
ENSMUSG00000035049,236.390253520836,0.504563255785285,0.272197969153664,1.85366282251887,0.063787413700537,0.108563145060258,hypoip_vs_hypoinput,Rrp12
ENSMUSG00000025437,2609.48231905123,0.201537855451898,0.108732515792534,1.8535196576932,0.0638079112430238,0.108583608853666,hypoip_vs_hypoinput,Usp33
ENSMUSG00000032279,2299.99147005901,0.181365223553044,0.097854297958561,1.85342113056544,0.0638220209685943,0.108593198339074,hypoip_vs_hypoinput,Idh3a
ENSMUSG00000022552,459.803442900191,0.356503660465028,0.192379747400406,1.85312469364577,0.063864488204505,0.108643477539383,hypoip_vs_hypoinput,Sharpin
ENSMUSG00000048234,509.452818370669,0.268766098398837,0.145036212558413,1.85309650367898,0.0638685278838905,0.108643477539383,hypoip_vs_hypoinput,Rnf149
ENSMUSG00000020133,302.898722747403,0.371728110689531,0.200651310537593,1.85260743971013,0.0639386453381329,0.10874831448936,hypoip_vs_hypoinput,2310011J03Rik
ENSMUSG00000028747,55.1646643737292,0.833619178931039,0.45001397477886,1.85242953697312,0.0639641671449336,0.108777284378922,hypoip_vs_hypoinput,Htr6
ENSMUSG00000071659,5665.39110250251,-0.129111622922498,0.0697044543185787,-1.85227219959866,0.0639867456683239,0.108801241904711,hypoip_vs_hypoinput,Hnrnpul2
ENSMUSG00000047554,904.244800989295,-0.228438583731886,0.12336755742082,-1.85169090243602,0.0640702211488667,0.108928726788056,hypoip_vs_hypoinput,Tmem41b
ENSMUSG00000031441,1468.28795042352,-0.249623473347325,0.134836734664842,-1.85130167952972,0.06412616461281,0.109009375610049,hypoip_vs_hypoinput,Atp11a
ENSMUSG00000050174,29.0881663476439,-1.16403591144648,0.62880921855997,-1.85117500998511,0.0641443796710687,0.109025876257471,hypoip_vs_hypoinput,Nudt6
ENSMUSG00000030801,255.931020521881,0.347994400685228,0.188050072859828,1.85054116381344,0.0642355908214532,0.10916642715996,hypoip_vs_hypoinput,Kat8
ENSMUSG00000010025,888.404719821363,-0.273134687099373,0.147634976653037,-1.85006760113004,0.0643038068665884,0.109267866488326,hypoip_vs_hypoinput,Aldh3a2
ENSMUSG00000024982,336.256124629938,0.357096952424477,0.193082076311253,1.84945676598602,0.0643918851256248,0.109388161379454,hypoip_vs_hypoinput,Zdhhc6
ENSMUSG00000025366,126.173932623917,-0.632469130230776,0.341973669857182,-1.84946733032082,0.0643903609748282,0.109388161379454,hypoip_vs_hypoinput,Esyt1
ENSMUSG00000026688,886.636308505698,0.253748472777786,0.137205904949087,1.84939906829771,0.0644002098834558,0.109388161379454,hypoip_vs_hypoinput,Mgst3
ENSMUSG00000004610,989.258725342501,0.222012803702387,0.12005666050574,1.84923354328827,0.0644240971502902,0.109414232058823,hypoip_vs_hypoinput,Etfb
ENSMUSG00000025147,307.599561734575,0.368474840452209,0.199266447529502,1.84915646874096,0.0644352224377104,0.10941842184247,hypoip_vs_hypoinput,Mob2
ENSMUSG00000060279,1403.00973939205,0.245016572807418,0.132505985882434,1.84909814583629,0.0644436420824975,0.10941842184247,hypoip_vs_hypoinput,Ap2a1
ENSMUSG00000046768,53.8613109621348,-0.853995331766307,0.4619383708772,-1.8487213568005,0.0644980582045641,0.109496306019248,hypoip_vs_hypoinput,Rhoj
ENSMUSG00000041632,391.481755988936,0.315060964518378,0.170444077990921,1.84847117149567,0.0645342110783764,0.109543168732059,hypoip_vs_hypoinput,Mrps27
ENSMUSG00000041609,736.161432697345,0.264515773184889,0.143105857800777,1.84839235269552,0.0645456042045628,0.109547996328115,hypoip_vs_hypoinput,Bicdl1
ENSMUSG00000027806,1405.40914766162,-0.190626254527153,0.10317549824261,-1.84759228473904,0.0646613466675676,0.109729902820581,hypoip_vs_hypoinput,Tsc22d2
ENSMUSG00000030934,1068.2607551949,-0.198412044360518,0.107399290637295,-1.84742416065472,0.0646856902348575,0.109756678319579,hypoip_vs_hypoinput,Oat
ENSMUSG00000021832,795.966314814531,0.243759701456054,0.131969483359331,1.84709142788972,0.0647338906502701,0.109823920931095,hypoip_vs_hypoinput,Psmc6
ENSMUSG00000061615,9.96159043341526,2.24400669255061,1.21508789102281,1.8467854952136,0.0647782348928022,0.109884604436903,hypoip_vs_hypoinput,H2ac4
ENSMUSG00000042729,559.804715505127,0.323118169252418,0.175053095990709,1.8458295034643,0.0649169652718836,0.110092528166521,hypoip_vs_hypoinput,Wdr74
ENSMUSG00000046593,195.700699297923,0.403857332466443,0.218795331620961,1.84582243814088,0.064917991480118,0.110092528166521,hypoip_vs_hypoinput,Tmem215
ENSMUSG00000063108,784.238033213534,-0.264048971739885,0.143125145245744,-1.844881773126,0.0650547386337804,0.110309834703356,hypoip_vs_hypoinput,Zfp26
ENSMUSG00000000753,496.733597067988,0.285054536377114,0.154527349406024,1.84468663620268,0.0650831359815761,0.110343385084403,hypoip_vs_hypoinput,Serpinf1
ENSMUSG00000026527,1551.06681544687,-0.17976153936329,0.0974791699209686,-1.84410207338688,0.0651682658247736,0.110473099388629,hypoip_vs_hypoinput,Rgs7
ENSMUSG00000051444,80.0779426114661,-0.659786048825052,0.357865929321813,-1.84366824211348,0.0652315039974101,0.110565673574446,hypoip_vs_hypoinput,Bbs12
ENSMUSG00000046027,95.9342298614476,-0.783285441134295,0.42492601478712,-1.84334546221348,0.0652785874007194,0.110630844987808,hypoip_vs_hypoinput,Stard5
ENSMUSG00000024576,3703.9475179252,-0.137514999266228,0.0746058625377027,-1.8432197496106,0.0652969324847509,0.110647301356731,hypoip_vs_hypoinput,Csnk1a1
ENSMUSG00000029516,6187.80289154206,-0.154240268240708,0.0837354529112905,-1.84199479286403,0.0654759115477545,0.110921249414718,hypoip_vs_hypoinput,Cit
ENSMUSG00000029587,456.090283808732,-0.293507172816666,0.159338861996339,-1.84203131075085,0.0654705700569202,0.110921249414718,hypoip_vs_hypoinput,Zfp12
ENSMUSG00000027601,318.292951698423,0.483459562501789,0.262478456776039,1.84190187811986,0.0654895038572728,0.110929610367098,hypoip_vs_hypoinput,Mtfr1
ENSMUSG00000035367,676.157778868316,0.262777235788823,0.142711950750525,1.84131205835862,0.0655758416625347,0.11106117301926,hypoip_vs_hypoinput,Rmi1
ENSMUSG00000041264,1111.86756608908,0.237731169553368,0.129124801218251,1.8410961125241,0.0656074752680133,0.111100064501694,hypoip_vs_hypoinput,Uspl1
ENSMUSG00000035329,824.493983027555,0.276702068890727,0.150327391074272,1.8406630149925,0.0656709570413545,0.111192870445021,hypoip_vs_hypoinput,Fbxo33
ENSMUSG00000026463,2898.24185419134,0.201957386215471,0.109736413207669,1.84038625203905,0.0657115504038456,0.111232206984792,hypoip_vs_hypoinput,Atp2b4
ENSMUSG00000029440,584.68518946284,0.412265783256113,0.224006188673173,1.84042139950701,0.0657063941098319,0.111232206984792,hypoip_vs_hypoinput,Psmd9
ENSMUSG00000020196,984.648921797312,-0.228818378962617,0.124353608052298,-1.8400622430383,0.0657590997155023,0.111283294209515,hypoip_vs_hypoinput,Cabin1
ENSMUSG00000027560,314.824491221154,0.441634742397711,0.240008816239231,1.84007716598838,0.0657569091040852,0.111283294209515,hypoip_vs_hypoinput,Dok5
ENSMUSG00000028069,775.704598480132,0.318923872274399,0.173427192203426,1.83894963772641,0.0659225938949319,0.111545242066507,hypoip_vs_hypoinput,Gpatch4
ENSMUSG00000099913,46.6970406993075,1.02139903946612,0.555445987450372,1.83888093989945,0.0659326998159952,0.111547612284415,hypoip_vs_hypoinput,Gm28551
ENSMUSG00000035161,394.987693159267,-0.355928715945494,0.19356562223703,-1.83880129039465,0.0659444184021756,0.111552709888512,hypoip_vs_hypoinput,Ints6
ENSMUSG00000003762,171.0651829859,0.474339501614761,0.257990185685509,1.83859514017709,0.0659747566191072,0.111574571904083,hypoip_vs_hypoinput,Coq8b
ENSMUSG00000026584,238.160521277375,-0.392657539166576,0.213562569069649,-1.83860655393464,0.0659730766060911,0.111574571904083,hypoip_vs_hypoinput,Scyl3
ENSMUSG00000034762,40.1410213820028,-1.2520961292354,0.681184217157862,-1.83811676444822,0.0660452013774968,0.11167896680539,hypoip_vs_hypoinput,Glis1
ENSMUSG00000025041,944.444783764575,-0.20208309416009,0.109950042570324,-1.83795376005278,0.0660692192683206,0.111704839121818,hypoip_vs_hypoinput,Nt5c2
ENSMUSG00000060586,20.426829202743,-1.57449179524637,0.856760302424797,-1.837727297577,0.0661025993381153,0.111746531387679,hypoip_vs_hypoinput,H2-Eb1
ENSMUSG00000105827,6.4667552787944,2.39023567573307,1.30249838848511,1.83511603305173,0.0664884988217275,0.112384068579556,hypoip_vs_hypoinput,H2bc18
ENSMUSG00000020580,5370.86349208907,-0.139434276848602,0.0760495097712273,-1.83346713566003,0.0667331315953887,0.112782689034992,hypoip_vs_hypoinput,Rock2
ENSMUSG00000020647,2704.76250190681,-0.137579041985421,0.0750858458880376,-1.83228996568234,0.0669082312743304,0.113063705070456,hypoip_vs_hypoinput,Ncoa1
ENSMUSG00000032633,583.943223689954,-0.269507465717653,0.147139109016868,-1.83165079303801,0.0670034641818067,0.11320970332617,hypoip_vs_hypoinput,Flcn
ENSMUSG00000018381,56.3371686950565,-0.898071834755555,0.490488736055053,-1.83097341231248,0.0671045116279193,0.11336548609099,hypoip_vs_hypoinput,Abi3
ENSMUSG00000039048,290.303983746902,-0.384976733516998,0.210340484312844,-1.83025504944837,0.067211809550641,0.113531785866321,hypoip_vs_hypoinput,Foxred1
ENSMUSG00000034209,28.2055630176924,-1.07067988583695,0.585130579466395,-1.82981358932453,0.0672778180530161,0.113628306383465,hypoip_vs_hypoinput,Rasl10a
ENSMUSG00000027770,1276.15787827803,-0.226065190214948,0.123586533378013,-1.82920569123405,0.0673688001886147,0.113766974909977,hypoip_vs_hypoinput,Dhx36
ENSMUSG00000051098,980.148540267171,0.20856110111206,0.114072615337188,1.82831874675244,0.0675017279039216,0.113976431856747,hypoip_vs_hypoinput,Mblac2
ENSMUSG00000028709,499.78009191573,-0.381034667571885,0.208479599667464,-1.82768322742204,0.0675971068048921,0.114122440921988,hypoip_vs_hypoinput,Mob3c
ENSMUSG00000029219,279.799315155116,0.406780861561161,0.222635204005629,1.82711832739119,0.067681980198299,0.114250677678962,hypoip_vs_hypoinput,Slc10a4
ENSMUSG00000020392,700.151068965824,0.286010052489721,0.156592657414271,1.82645889796144,0.0677811670371631,0.114403039306403,hypoip_vs_hypoinput,Cdkn2aipnl
ENSMUSG00000030866,102.912065144369,0.834793675462978,0.457137659154269,1.82613192929105,0.0678303917379458,0.11447104434743,hypoip_vs_hypoinput,Ern2
ENSMUSG00000037138,1843.34761867043,-0.188917244148389,0.103476370011395,-1.82570420790355,0.0678948290141268,0.114558392064633,hypoip_vs_hypoinput,Aff3
ENSMUSG00000050164,240.302824827723,0.382128496405217,0.209308670068356,1.82566969767866,0.0679000302583805,0.114558392064633,hypoip_vs_hypoinput,Mchr1
ENSMUSG00000035914,129.314393610953,0.534630661257239,0.292899580268303,1.82530361008884,0.0679552257082422,0.11463642209392,hypoip_vs_hypoinput,Cd276
ENSMUSG00000027905,180.765201661049,-0.484244714421598,0.265597546605113,-1.82322736264416,0.0682689624440708,0.115150517935807,hypoip_vs_hypoinput,Ddx20
ENSMUSG00000056267,259.618121396384,-0.386070204244623,0.211795020747219,-1.82284835064845,0.0683263623694548,0.115217003211238,hypoip_vs_hypoinput,Cep70
ENSMUSG00000059326,239.333724795599,0.375575601160069,0.206032668959426,1.82289344236972,0.0683195313210577,0.115217003211238,hypoip_vs_hypoinput,Csf2ra
ENSMUSG00000024581,2435.31991300224,-0.179178082241132,0.0983296070218497,-1.82221904132412,0.0684217565004485,0.115362682604835,hypoip_vs_hypoinput,Napg
ENSMUSG00000010205,1362.45763914573,0.215544839977088,0.118346462097452,1.82130362122357,0.0685607162945816,0.115581768004048,hypoip_vs_hypoinput,Raver1
ENSMUSG00000011171,174.752321853694,-0.720443824029893,0.395641470995328,-1.82095123197639,0.0686142704015412,0.115656835165134,hypoip_vs_hypoinput,Vipr2
ENSMUSG00000066975,11.731686068456,-2.3759041914159,1.30500439945162,-1.82061010094241,0.0686661462953401,0.115729054140272,hypoip_vs_hypoinput,Cryba4
ENSMUSG00000043999,493.257059228205,0.256313754932471,0.140807369127347,1.82031492045462,0.0687110604849408,0.11578952249527,hypoip_vs_hypoinput,Gpr75
ENSMUSG00000041926,216.665644821418,-0.392623185567615,0.215789743394392,-1.81947102485789,0.0688395994754495,0.115990878064222,hypoip_vs_hypoinput,Rnpep
ENSMUSG00000045691,658.666340467801,0.281833141197472,0.1549138273952,1.81928976861754,0.0688672335019924,0.11602218381469,hypoip_vs_hypoinput,Thtpa
ENSMUSG00000078875,161.836978472028,0.567791516451917,0.312126808844692,1.81910524941303,0.0688953743562815,0.116054335086288,hypoip_vs_hypoinput,Gm14419
ENSMUSG00000024370,898.23556861878,-0.229868560674316,0.126373376123371,-1.81896351688752,0.0689169962686934,0.116075498184416,hypoip_vs_hypoinput,Cdc23
ENSMUSG00000039210,616.840324354545,-0.354280302882959,0.194812923896846,-1.81856673467184,0.0689775567723755,0.116162230579737,hypoip_vs_hypoinput,Gpatch2
ENSMUSG00000066233,151.253716964548,0.596570932867521,0.328305147477554,1.81712329962268,0.0691982358694733,0.116518553801765,hypoip_vs_hypoinput,Tmem42
ENSMUSG00000028437,795.470453826985,0.23581390727406,0.129786330528818,1.81693947516066,0.0692263813955573,0.116550630824159,hypoip_vs_hypoinput,Ubap1
ENSMUSG00000075000,164.722487292679,0.437516507996552,0.24081040696103,1.81685049877165,0.0692400080259302,0.116558258387319,hypoip_vs_hypoinput,Nrbf2
ENSMUSG00000049516,558.178936605157,-0.269033897993478,0.148157568988323,-1.81586333948745,0.0693913381829739,0.116785388642936,hypoip_vs_hypoinput,Spty2d1
ENSMUSG00000098112,73.2886255442184,-1.96765202606415,1.08359745332767,-1.81585146773978,0.0693931597570871,0.116785388642936,hypoip_vs_hypoinput,Bin2
ENSMUSG00000034161,48.6709325579375,0.798348114787062,0.439725571927262,1.81555989861586,0.0694379097909308,0.11684535470269,hypoip_vs_hypoinput,Scx
ENSMUSG00000038775,17.4717628735838,1.38694811763696,0.763990644424735,1.8153993478301,0.0694625612436692,0.116871488941226,hypoip_vs_hypoinput,Vill
ENSMUSG00000001376,792.730324425906,-0.224702361303847,0.123796818844328,-1.81508994658744,0.0695100879145821,0.116936099059663,hypoip_vs_hypoinput,Vps50
ENSMUSG00000047485,105.587612600772,-0.63830395348115,0.351826190992803,-1.81425934118192,0.0696378080618421,0.117135583158893,hypoip_vs_hypoinput,Klhl34
ENSMUSG00000036368,122.707252309522,-0.485582057523049,0.267750124381919,-1.81356426498019,0.0697448362415052,0.117300214148661,hypoip_vs_hypoinput,Rmdn2
ENSMUSG00000025925,213.009519100094,-0.448813061205208,0.247486064654603,-1.81348821329226,0.0697565549098045,0.117304526852262,hypoip_vs_hypoinput,Terf1
ENSMUSG00000040850,807.475055343032,-0.339353799315992,0.187147860872236,-1.81329242949598,0.069786730320952,0.117339871714037,hypoip_vs_hypoinput,Psme4
ENSMUSG00000030079,622.041268541323,0.265009551541182,0.146213065934672,1.8124888487024,0.0699106954373162,0.117521145630335,hypoip_vs_hypoinput,Ruvbl1
ENSMUSG00000037458,2057.79725810747,-0.1666210409274,0.0919301347291248,-1.81247467349368,0.0699128838098988,0.117521145630335,hypoip_vs_hypoinput,Azin1
ENSMUSG00000003153,3511.88925166112,0.164483061818112,0.0907814790939971,1.81185703801766,0.0700082891524125,0.117650651435936,hypoip_vs_hypoinput,Slc2a3
ENSMUSG00000029026,39.3773518446892,1.01591037620525,0.560694566889973,1.81187840260383,0.0700049872095912,0.117650651435936,hypoip_vs_hypoinput,Trp73
ENSMUSG00000035439,174.676551089503,0.588543179167966,0.325106602661073,1.81030829380456,0.0702479916018807,0.118037996903554,hypoip_vs_hypoinput,Haus8
ENSMUSG00000030704,7017.99582512673,0.130345743947256,0.0720098087910887,1.81011095759758,0.0702785820594167,0.118073915105463,hypoip_vs_hypoinput,Rab6a
ENSMUSG00000015597,1061.75722006591,-0.220134848627891,0.121668678277795,-1.80929760842209,0.0704047803521286,0.118270432017852,hypoip_vs_hypoinput,Zfp318
ENSMUSG00000012114,1228.29639425387,-0.203972866672388,0.112742888543869,-1.80918609862493,0.0704220965621832,0.118284014333178,hypoip_vs_hypoinput,Med15
ENSMUSG00000033885,531.553030494145,0.252807332193806,0.139754917057795,1.8089333636058,0.070461356385272,0.118303435629045,hypoip_vs_hypoinput,Pxk
ENSMUSG00000062906,42.2451441834843,-0.907405003434015,0.501615745727986,-1.80896435401388,0.0704565413739324,0.118303435629045,hypoip_vs_hypoinput,Hdac10
ENSMUSG00000067851,2183.99988628465,-0.167529814158784,0.0926094132723077,-1.80899336513645,0.0704520341308178,0.118303435629045,hypoip_vs_hypoinput,Arfgef1
ENSMUSG00000055069,47.3228893321944,1.04421970896008,0.577361032573589,1.80860787279922,0.0705119445322806,0.118357356200765,hypoip_vs_hypoinput,Rab39
ENSMUSG00000061079,122.572154940216,-0.567514814929212,0.313777346174357,-1.80865451839809,0.0705046929925276,0.118357356200765,hypoip_vs_hypoinput,Zfp143
ENSMUSG00000021140,3474.10686873175,0.183242537504801,0.101352359961362,1.80797504443565,0.0706103846994156,0.118507068701809,hypoip_vs_hypoinput,Pcnx
ENSMUSG00000036707,2677.99903682812,0.159649614625079,0.0883575201818674,1.80685938555621,0.0707842065109779,0.118783240208443,hypoip_vs_hypoinput,Cab39
ENSMUSG00000025857,203.148861934446,-0.520538771397998,0.288108251253488,-1.8067471831621,0.0708017072642667,0.118797050790142,hypoip_vs_hypoinput,Dnaaf5
ENSMUSG00000045215,509.69010218877,-0.351006572974607,0.194329855855491,-1.80624110191089,0.0708806873198726,0.118913999386861,hypoip_vs_hypoinput,Asxl3
ENSMUSG00000039634,245.453219109044,-0.515877988990356,0.28568092900987,-1.80578378395197,0.0709521194019033,0.11901825605655,hypoip_vs_hypoinput,Zfp189
ENSMUSG00000050144,1747.05931102769,0.229784644587471,0.127288279152471,1.80523019179344,0.0710386682674702,0.119147839683163,hypoip_vs_hypoinput,Slc25a44
ENSMUSG00000022214,791.506330512236,0.216176591648701,0.119771391378637,1.80491008044896,0.0710887541130895,0.11921624070215,hypoip_vs_hypoinput,Dcaf11
ENSMUSG00000050697,1158.04263269382,-0.187786378350666,0.104086628115418,-1.80413547590798,0.0712100714952606,0.119404063875984,hypoip_vs_hypoinput,Prkaa1
ENSMUSG00000021236,879.863005149082,-0.288950313732499,0.160232202242858,-1.80332236396868,0.0713376023697202,0.119602255235587,hypoip_vs_hypoinput,Entpd5
ENSMUSG00000032306,544.674763643062,0.241427982414365,0.133911207340045,1.80289601751779,0.0714045465785376,0.119698830436601,hypoip_vs_hypoinput,Mpi
ENSMUSG00000018882,462.942182561565,0.298621070541152,0.165649686889271,1.80272644125652,0.0714311874679186,0.119727826842892,hypoip_vs_hypoinput,Mrpl45
ENSMUSG00000001767,318.854324664945,-0.369325235365353,0.204887875736018,-1.80257242669254,0.0714553906309382,0.119752730256976,hypoip_vs_hypoinput,Crnkl1
ENSMUSG00000042082,1565.05270837406,0.216316102771744,0.120085408497455,1.80135209996249,0.0716474008703628,0.120058819766291,hypoip_vs_hypoinput,Arsb
ENSMUSG00000032604,421.473325467807,0.286915116525956,0.159315257395706,1.80092679895258,0.0717144183974106,0.120155407602565,hypoip_vs_hypoinput,Qars
ENSMUSG00000031591,1079.83243432591,0.23379964192146,0.129845385068859,1.80060032012283,0.071765898689949,0.120225941405806,hypoip_vs_hypoinput,Asah1
ENSMUSG00000026317,446.567897859962,-0.308969201161963,0.171619122670826,-1.80031919726441,0.0718102513540019,0.120284517758194,hypoip_vs_hypoinput,Cln8
ENSMUSG00000025892,2871.57154243566,0.160367604890463,0.0890874969257759,1.80011348869836,0.0718427201546999,0.120307451132034,hypoip_vs_hypoinput,Gria4
ENSMUSG00000027950,1978.49726922463,0.226134334412783,0.125621505568979,1.80012437670246,0.0718410013034256,0.120307451132034,hypoip_vs_hypoinput,Chrnb2
ENSMUSG00000074715,46.0427066585593,1.2697606342654,0.705450627140245,1.79992842222389,0.071871941107467,0.12034065769647,hypoip_vs_hypoinput,Ccl28
ENSMUSG00000028960,3510.3641382292,0.181613554198565,0.100978600015709,1.79853507743534,0.0720922551163464,0.120693775419501,hypoip_vs_hypoinput,Ube4b
ENSMUSG00000018761,433.319344408041,0.33133955805808,0.184296381101744,1.79786253032911,0.0721987952094928,0.120856350335002,hypoip_vs_hypoinput,Mpdu1
ENSMUSG00000028331,20.9741625014237,1.37737938394181,0.76617022718164,1.79774589911762,0.0722172842022606,0.120871509896521,hypoip_vs_hypoinput,Trmo
ENSMUSG00000001783,1923.54782325202,0.166111655077548,0.092442185215506,1.79692479889241,0.0723475590862923,0.121073739340701,hypoip_vs_hypoinput,Rtcb
ENSMUSG00000038695,412.531761762751,-0.298762253963417,0.166291658485653,-1.79661599796477,0.0723966028749945,0.121139993371661,hypoip_vs_hypoinput,Josd2
ENSMUSG00000054594,27.5892675188273,1.16809587749628,0.650435465805349,1.79586744405148,0.0725156012418254,0.121323268613755,hypoip_vs_hypoinput,Oscar
ENSMUSG00000034042,1226.23181409597,0.243157782162002,0.135476283076301,1.79483653256898,0.0726797483438253,0.121582022882216,hypoip_vs_hypoinput,Gpbp1l1
ENSMUSG00000021716,498.361112941427,0.278827425619613,0.155375046456661,1.79454443926674,0.0727263122159697,0.121644036644751,hypoip_vs_hypoinput,Srek1ip1
ENSMUSG00000029629,780.646699260048,-0.242590207336691,0.135194523083075,-1.79437895710925,0.0727527032844035,0.121672297035545,hypoip_vs_hypoinput,Phf14
ENSMUSG00000071665,150.379588812322,0.624768555138462,0.348226925610916,1.79414200680315,0.0727905057283133,0.121719632050451,hypoip_vs_hypoinput,Foxr2
ENSMUSG00000032017,498.217779419872,0.355459895848205,0.198155409927363,1.79384401353718,0.0728380696289793,0.121783275603567,hypoip_vs_hypoinput,Grik4
ENSMUSG00000049354,6074.20185514378,-0.138519339066737,0.0772225485509143,-1.79376803363863,0.0728502011539659,0.121787668308796,hypoip_vs_hypoinput,Dcaf7
ENSMUSG00000037890,210.063349616984,-0.418878891537232,0.233590923139343,-1.79321561774625,0.0729384537755712,0.121919299071246,hypoip_vs_hypoinput,Wdr19
ENSMUSG00000027272,1273.37962828146,-0.189678456879074,0.105783431677428,-1.79308284739213,0.0729596778800367,0.121938869486734,hypoip_vs_hypoinput,Ubr1
