feature	expression	ident
Otp	2.65385825623304e-05	CampbellDropseq
Otp	2.87273617360944	CampbellDropseq
Otp	2.2295096160785	CampbellDropseq
Otp	3.31680255407828	CampbellDropseq
Otp	2.08731881511509	CampbellDropseq
Otp	1.5733071091113	CampbellDropseq
Otp	2.17513450461402	CampbellDropseq
Otp	1.55922520223703	CampbellDropseq
Otp	1.77690312552291	CampbellDropseq
Otp	2.31450668180507	CampbellDropseq
Otp	2.30918141147709	CampbellDropseq
Otp	1.87093700452606	CampbellDropseq
Otp	-1.90869602970041e-05	CampbellDropseq
Otp	2.29020778019618	CampbellDropseq
Otp	2.32985451674898	CampbellDropseq
Otp	2.1054380685491	CampbellDropseq
Otp	2.03061322199894	CampbellDropseq
Otp	1.0485925948306e-05	CampbellDropseq
Otp	-3.0129841397211e-06	CampbellDropseq
Otp	1.29735974845194	CampbellDropseq
Otp	1.82197652406712	CampbellDropseq
Otp	3.19875237133518	CampbellDropseq
Otp	1.83335444362232	CampbellDropseq
Otp	2.73834747949935	CampbellDropseq
Otp	2.39245638270228	CampbellDropseq
Otp	-1.11069434379817e-05	CampbellDropseq
Otp	2.55540698177118	CampbellDropseq
Otp	2.21915232603997	CampbellDropseq
Otp	2.18949380775737	CampbellDropseq
Otp	6.83741982488865e-06	CampbellDropseq
Otp	1.44865325961438	CampbellDropseq
Otp	2.29541360722218	CampbellDropseq
Otp	0.904278197056319	CampbellDropseq
Otp	1.79407364250838e-06	CampbellDropseq
Otp	2.23732446230566	CampbellDropseq
Otp	2.35968955636283	CampbellDropseq
Otp	2.1803251588613	CampbellDropseq
Otp	3.75593265578451e-06	CampbellDropseq
Otp	1.74499655986549	CampbellDropseq
Otp	1.97877042215244	CampbellDropseq
Otp	2.19956903395011	CampbellDropseq
Otp	1.76207464205723	CampbellDropseq
Otp	1.20540348632255	CampbellDropseq
Otp	2.04194243184525	CampbellDropseq
Otp	2.13028445860883	CampbellDropseq
Otp	2.64864284701311	CampbellDropseq
Otp	2.11875732149206	CampbellDropseq
Otp	1.83027452310215	CampbellDropseq
Otp	5.62962730115774e-06	CampbellDropseq
Otp	1.2609525044723e-05	CampbellDropseq
Otp	1.39382679843955e-05	CampbellDropseq
Otp	-5.79456813041564e-06	CampbellDropseq
Otp	2.71938150783914	CampbellDropseq
Otp	3.21122116978795	CampbellDropseq
Otp	2.59101233036058	CampbellDropseq
Otp	1.8820482908997	CampbellDropseq
Otp	1.80299572562139	CampbellDropseq
Otp	1.8540429296146	CampbellDropseq
Otp	1.95462039013581	CampbellDropseq
Otp	2.25797107711461	CampbellDropseq
Otp	2.19076493092516	CampbellDropseq
Otp	2.16520789750775	CampbellDropseq
Otp	2.00566713428345	CampbellDropseq
Otp	2.39954014315763	CampbellDropseq
Otp	2.42093724393427	CampbellDropseq
Otp	2.74786710926265	CampbellDropseq
Otp	3.1753743660364	CampbellDropseq
Otp	-6.58811538932282e-06	CampbellDropseq
Otp	9.80545762563558e-07	CampbellDropseq
Otp	1.68981237124759	CampbellDropseq
Otp	1.8633332461116	CampbellDropseq
Otp	1.77896691603425	CampbellDropseq
Otp	1.67464358225236	CampbellDropseq
Otp	1.570290299875	CampbellDropseq
Otp	1.6928995911159	CampbellDropseq
Otp	1.22618919040903	CampbellDropseq
Otp	1.11102444236035	CampbellDropseq
Otp	2.80287192460429	CampbellDropseq
Otp	2.51008297909726	CampbellDropseq
Otp	2.7934648441542	CampbellDropseq
Otp	2.59404902671799	CampbellDropseq
Otp	1.11916685687273	CampbellDropseq
Otp	1.21883110366851	CampbellDropseq
Otp	2.69631977452576	CampbellDropseq
Otp	1.50562389354532e-05	CampbellDropseq
Otp	1.01858714295391	CampbellDropseq
Otp	2.61867085772093	CampbellDropseq
Otp	0.874804250468251	CampbellDropseq
Otp	8.03363549731545e-07	CampbellDropseq
Otp	1.60545971843193	CampbellDropseq
Otp	1.88433677904147	CampbellDropseq
Otp	1.83037864991226	CampbellDropseq
Otp	2.4770765861095	CampbellDropseq
Otp	1.7629666778117	CampbellDropseq
Otp	1.92535307898543	CampbellDropseq
Otp	2.24518820547115	CampbellDropseq
Otp	-8.61940666277407e-06	CampbellDropseq
Otp	1.8146428304236	CampbellDropseq
Otp	2.20651433734713	CampbellDropseq
Otp	1.78632237886769e-05	CampbellDropseq
Otp	1.8271917582412	CampbellDropseq
Otp	2.66135640252508	CampbellDropseq
Otp	-4.69444273170458e-06	CampbellDropseq
Otp	1.37875487539368	CampbellDropseq
Otp	1.18012970840051	CampbellDropseq
Otp	2.85069368049924	CampbellDropseq
Otp	2.33913870050383	CampbellDropseq
Otp	2.91023781797602	CampbellDropseq
Otp	1.00421565985854	CampbellDropseq
Otp	1.86742224048997	CampbellDropseq
Otp	1.93462765736378e-05	CampbellDropseq
Otp	2.14295369888473	CampbellDropseq
Otp	1.34653907796558	CampbellDropseq
Otp	3.55419012693932e-06	CampbellDropseq
Otp	3.06421857282319e-06	CampbellDropseq
Otp	-1.04146614344261e-05	CampbellDropseq
Otp	2.23508130283744	CampbellDropseq
Otp	2.11104765233137	CampbellDropseq
Otp	1.78604534931266	CampbellDropseq
Otp	1.57757451617447	CampbellDropseq
Otp	2.10096870575336	CampbellDropseq
Otp	2.14074032358038	CampbellDropseq
Otp	2.63632910529296	CampbellDropseq
Otp	1.74949496398815	CampbellDropseq
Otp	2.76825801402212	CampbellDropseq
Otp	1.56399493098744	CampbellDropseq
Otp	7.11183677829939e-06	CampbellDropseq
Otp	2.62478210193691e-05	CampbellDropseq
Otp	2.16379744606259	CampbellDropseq
Otp	1.65271871742625	CampbellDropseq
Otp	2.14480984450757	CampbellDropseq
Otp	1.78223323087049	CampbellDropseq
Otp	1.88125488120264	CampbellDropseq
Otp	2.32775727972024	CampbellDropseq
Otp	1.92296669224992	CampbellDropseq
Otp	2.19723544362958	CampbellDropseq
Otp	1.90107617141153	CampbellDropseq
Otp	1.71374464859523	CampbellDropseq
Otp	2.78155834628502	CampbellDropseq
Otp	-1.09341593660878e-05	CampbellDropseq
Otp	1.49933149435111	CampbellDropseq
Otp	2.72700946166734	CampbellDropseq
Otp	2.39245698832978	CampbellDropseq
Otp	2.9731367686074e-06	CampbellDropseq
Otp	-1.04388655213288e-05	CampbellDropseq
Otp	1.63520717594886e-05	CampbellDropseq
Otp	1.93839946611737	CampbellDropseq
Otp	2.13500328505799	CampbellDropseq
Otp	2.2708810246531	CampbellDropseq
Otp	2.00358795960746	CampbellDropseq
Otp	1.25966176116925	CampbellDropseq
Otp	2.73226869095673	CampbellDropseq
Otp	2.34251627019638	CampbellDropseq
Otp	-9.64195421703122e-06	CampbellDropseq
Otp	2.34337499069434	CampbellDropseq
Otp	2.36961413148	CampbellDropseq
Otp	2.30543663221571	CampbellDropseq
Otp	2.01831081820398	CampbellDropseq
Otp	1.4689899423744	CampbellDropseq
Otp	1.89806631430835	CampbellDropseq
Otp	-3.38408189395717e-06	CampbellDropseq
Otp	1.43119589385656	CampbellDropseq
Otp	1.43118627577864	CampbellDropseq
Otp	2.06044201508063	CampbellDropseq
Otp	2.00528753600086	CampbellDropseq
Otp	1.90497912742834	CampbellDropseq
Otp	2.41074045768362	CampbellDropseq
Otp	2.31204404246083	CampbellDropseq
Otp	1.86596253788845	CampbellDropseq
Otp	2.28347281415931	CampbellDropseq
Otp	2.42528999845425	CampbellDropseq
Otp	1.46147550944056	CampbellDropseq
Otp	2.65210822432617	CampbellDropseq
Otp	2.56271879710008	CampbellDropseq
Otp	2.07564078743847	CampbellDropseq
Otp	2.14943334472299	CampbellDropseq
Otp	8.11271231017261e-06	CampbellDropseq
Otp	2.24414924062048	CampbellDropseq
Otp	1.52387645339325	CampbellDropseq
Otp	1.28781865814072	CampbellDropseq
Otp	5.78082420799014e-06	CampbellDropseq
Otp	2.45441380354981	CampbellDropseq
Otp	2.82497010615532	CampbellDropseq
Otp	1.5864886940301	CampbellDropseq
Otp	2.74468132907691	CampbellDropseq
Otp	3.62386566177783e-07	CampbellDropseq
Otp	2.09256574756791	CampbellDropseq
Otp	2.07918116619954	CampbellDropseq
Otp	2.40093310951149	CampbellDropseq
Otp	1.37433464508809	CampbellDropseq
Otp	0.729218676379628	CampbellDropseq
Otp	2.9591551477079	CampbellDropseq
Otp	2.17476728530098	CampbellDropseq
Otp	1.9426635424199	CampbellDropseq
Otp	1.75369347044266	CampbellDropseq
Otp	1.94740415180696	CampbellDropseq
Otp	1.54486156832598	CampbellDropseq
Otp	2.06829379799859	CampbellDropseq
Otp	1.97431364924425	CampbellDropseq
Otp	2.9460736021191	CampbellDropseq
Otp	0.751680747721689	CampbellDropseq
Otp	2.18278498349103	CampbellDropseq
Otp	3.19594337250691	CampbellDropseq
Otp	-8.78152170982006e-06	CampbellDropseq
Otp	2.8079886618927	CampbellDropseq
Otp	2.24936751344112	CampbellDropseq
Otp	1.89752385121248	CampbellDropseq
Otp	2.44993418469468	CampbellDropseq
Otp	1.51703084303597	CampbellDropseq
Otp	0.89219214405851	CampbellDropseq
Otp	2.08513938992532	CampbellDropseq
Otp	1.64795744186821	CampbellDropseq
Otp	1.93324679170306	CampbellDropseq
Otp	2.038314351281	CampbellDropseq
Otp	-1.43971483424272e-06	CampbellDropseq
Otp	2.62793531733567	CampbellDropseq
Otp	2.52702472274699	CampbellDropseq
Otp	2.18991221500968	CampbellDropseq
Otp	2.03722725300519	CampbellDropseq
Otp	1.68344846458953	CampbellDropseq
Otp	7.3948681930779e-06	CampbellDropseq
Otp	-1.02021021973596e-05	CampbellDropseq
Otp	1.85594965328845	CampbellDropseq
Otp	2.25060064009645	CampbellDropseq
Otp	1.71642334743793	CampbellDropseq
Otp	1.44511792078582	CampbellDropseq
Otp	1.95310567398611	CampbellDropseq
Otp	1.08690968564965	CampbellDropseq
Otp	4.696137872779e-06	CampbellDropseq
Otp	2.8923690849518	CampbellDropseq
Otp	2.58664053138347	CampbellDropseq
Otp	2.15431645313441	CampbellDropseq
Otp	2.30918365152703	CampbellDropseq
Otp	5.90978333186404e-06	CampbellDropseq
Otp	2.3890862813265	CampbellDropseq
Otp	1.73844996409188	CampbellDropseq
Otp	2.69141636233178	CampbellDropseq
Otp	1.88532424110238e-05	CampbellDropseq
Otp	1.52530022872619	CampbellDropseq
Otp	1.46531476561687	CampbellDropseq
Otp	1.79078731011074	CampbellDropseq
Otp	1.99633419143809	CampbellDropseq
Otp	1.78182207520693	CampbellDropseq
Otp	2.48963445191549	CampbellDropseq
Otp	1.07025233771728	CampbellDropseq
Otp	2.38061260998059	CampbellDropseq
Otp	2.21037174612892	CampbellDropseq
Otp	2.28045055093835	CampbellDropseq
Otp	2.30403283764061	CampbellDropseq
Otp	2.674470438279	CampbellDropseq
Otp	1.72234178723337	CampbellDropseq
Otp	1.24990570708898	CampbellDropseq
Otp	2.01137096507342	CampbellDropseq
Otp	-5.66050779871302e-07	CampbellDropseq
Otp	2.35135224388167	CampbellDropseq
Otp	1.27043609880513e-05	CampbellDropseq
Otp	1.60427447850367	CampbellDropseq
Otp	1.31319382846802e-05	CampbellDropseq
Otp	2.38257463487578	CampbellDropseq
Otp	1.45591172054221	CampbellDropseq
Otp	2.06005741548179	CampbellDropseq
Otp	1.92108062896118	CampbellDropseq
Otp	-2.80496211473532e-07	CampbellDropseq
Otp	1.39406578236455	CampbellDropseq
Otp	5.92635948264442e-06	CampbellDropseq
Otp	2.05745845782446	CampbellDropseq
Otp	-1.12184076892281e-05	CampbellDropseq
Otp	2.19226674510651	CampbellDropseq
Otp	-1.08797483831004e-05	CampbellDropseq
Otp	2.85725300696892	CampbellDropseq
Otp	1.25276021927466	CampbellDropseq
Otp	2.62022295814758	CampbellDropseq
Otp	-1.12410083548331e-06	CampbellDropseq
Otp	1.19055611391864	CampbellDropseq
Otp	2.15566957402634	CampbellDropseq
Otp	3.73859332491471e-06	CampbellDropseq
Otp	2.67949006561636	CampbellDropseq
Otp	1.87142178804638	CampbellDropseq
Otp	1.11971709149617	CampbellDropseq
Otp	1.63477859365158	CampbellDropseq
Otp	2.03082440416076	CampbellDropseq
Otp	1.98876445922699	CampbellDropseq
Otp	0.943274485759004	CampbellDropseq
Otp	0.938022734688148	CampbellDropseq
Otp	1.40789691705451	CampbellDropseq
Otp	2.63812555646291	CampbellDropseq
Otp	2.01290368743293	CampbellDropseq
Otp	2.55651359127412	CampbellDropseq
Otp	2.01376978507971	CampbellDropseq
Otp	1.85440476438247	CampbellDropseq
Otp	2.25470687395271	CampbellDropseq
Otp	1.68024148258203	CampbellDropseq
Otp	1.77937196600792	CampbellDropseq
Otp	1.85945129531689e-05	CampbellDropseq
Otp	2.47795510948555	CampbellDropseq
Otp	1.41070769611319	CampbellDropseq
Otp	1.39980793403905	CampbellDropseq
Otp	1.22337544773344	CampbellDropseq
Otp	2.7299181161389	CampbellDropseq
Otp	2.50463409917754	CampbellDropseq
Otp	1.08546297638748	CampbellDropseq
Otp	2.26468880979802	CampbellDropseq
Otp	-1.15034153228571e-05	CampbellDropseq
Otp	2.89317221188654	CampbellDropseq
Otp	2.00731619545408	CampbellDropseq
Otp	2.75198141944597	CampbellDropseq
Otp	-7.71478413065054e-06	CampbellDropseq
Otp	0.991267841753641	CampbellDropseq
Otp	1.58369252225992	CampbellDropseq
Otp	2.48500276026849	CampbellDropseq
Otp	2.63452417299656	CampbellDropseq
Otp	2.27010326130559	CampbellDropseq
Otp	2.48173602118944	CampbellDropseq
Otp	-1.53116916250602e-05	CampbellDropseq
Otp	-1.03749234095752e-05	CampbellDropseq
Otp	3.09277491683939	CampbellDropseq
Otp	2.27715469867569	CampbellDropseq
Otp	2.23484076855709	CampbellDropseq
Otp	1.59603643366215e-06	CampbellDropseq
Otp	2.49342279190204	CampbellDropseq
Otp	2.23251480979138	CampbellDropseq
Otp	2.25163903596336	CampbellDropseq
Otp	2.45170715997543	CampbellDropseq
Otp	1.37832930888218	CampbellDropseq
Otp	2.56604843748396	CampbellDropseq
Otp	1.42504674699264	CampbellDropseq
Otp	1.02052077069529	CampbellDropseq
Otp	2.74945005425108	CampbellDropseq
Otp	1.88690971744876e-05	CampbellDropseq
Otp	2.66311914032718	CampbellDropseq
Otp	1.1745532338708	CampbellDropseq
Otp	-2.85151025575187e-06	CampbellDropseq
Otp	1.42014015377723	CampbellDropseq
Otp	2.27521482441633	CampbellDropseq
Otp	1.43264715630724e-05	CampbellDropseq
Otp	1.81457123611041	CampbellDropseq
Otp	2.35567871451325	CampbellDropseq
Otp	1.73956764333014	CampbellDropseq
Otp	1.16203858409417e-06	CampbellDropseq
Otp	1.13582172028646	CampbellDropseq
Otp	1.94675037383334	CampbellDropseq
Otp	2.12778934894247	CampbellDropseq
Otp	1.46416569876224	CampbellDropseq
Otp	2.03919924502309	CampbellDropseq
Otp	1.08598188478917	CampbellDropseq
Otp	1.52683283173512	CampbellDropseq
Otp	0.808804469894385	CampbellDropseq
Otp	-1.36544438346517e-06	CampbellDropseq
Otp	1.59110375185793	CampbellDropseq
Otp	2.31132809412289	CampbellDropseq
Otp	1.48600647930255	CampbellDropseq
Otp	1.80649594800409	CampbellDropseq
Otp	1.95462932443759	CampbellDropseq
Otp	2.29569243630813	CampbellDropseq
Otp	1.25563411662247	CampbellDropseq
Otp	2.33490542225114	CampbellDropseq
Otp	2.73799757903047e-06	CampbellDropseq
Otp	-8.06160223863286e-07	CampbellDropseq
Otp	1.93934302299118	CampbellDropseq
Otp	-1.64441536930414e-05	CampbellDropseq
Otp	1.09781623699073	CampbellDropseq
Otp	2.43983747749738	CampbellDropseq
Otp	1.44543407306144	CampbellDropseq
Otp	1.76317225748198	CampbellDropseq
Otp	1.55657253434042	CampbellDropseq
Otp	1.65682377333064	CampbellDropseq
Otp	2.69329317746483	CampbellDropseq
Otp	1.68235432139972	CampbellDropseq
Otp	3.624235210837	CampbellDropseq
Otp	-1.6494602161282e-05	CampbellDropseq
Otp	1.66861086815172	CampbellDropseq
Otp	-3.16699143930463e-06	CampbellDropseq
Otp	2.98551978168973	CampbellDropseq
Otp	6.46989153099376e-06	CampbellDropseq
Otp	1.59237787925375	CampbellDropseq
Otp	1.08051614931446	CampbellDropseq
Otp	1.86216723051631	CampbellDropseq
Otp	2.31876795901146	CampbellDropseq
Otp	2.50781170502724	CampbellDropseq
Otp	4.2242211930188e-06	CampbellDropseq
Otp	0.875953187706641	CampbellDropseq
Otp	-1.10537066700814e-05	CampbellDropseq
Otp	1.74675594822981	CampbellDropseq
Otp	9.27058608162015e-06	CampbellDropseq
Otp	2.15263288275037	CampbellDropseq
Otp	2.16245689230249	CampbellDropseq
Otp	1.22474374506109	CampbellDropseq
Otp	3.85278647865805e-06	CampbellDropseq
Otp	2.34805029449147	CampbellDropseq
Otp	5.69099066906909e-06	CampbellDropseq
Otp	2.38972751615327	CampbellDropseq
Otp	2.31410102720421	CampbellDropseq
Otp	-1.01110997508332e-06	CampbellDropseq
Otp	2.14294000908731	CampbellDropseq
Otp	2.01460522573298	CampbellDropseq
Otp	1.71204538049824	CampbellDropseq
Otp	2.17065260909525	CampbellDropseq
Otp	1.67846244136492	CampbellDropseq
Otp	-8.86959095912134e-06	CampbellDropseq
Otp	-6.90926772872753e-06	CampbellDropseq
Otp	1.58246603814327	CampbellDropseq
Otp	1.26238841532782e-06	CampbellDropseq
Otp	1.30851225775269e-05	CampbellDropseq
Otp	2.14360348092642	CampbellDropseq
Otp	2.22031427040515	CampbellDropseq
Otp	1.64795485681187	CampbellDropseq
Otp	2.14112930718583e-06	CampbellDropseq
Otp	2.24886312376185	CampbellDropseq
Otp	1.59144817892679	CampbellDropseq
Otp	-1.06723189802485e-05	CampbellDropseq
Otp	2.15634047383024	CampbellDropseq
Otp	1.8640146237694	CampbellDropseq
Otp	1.90376834779487	CampbellDropseq
Otp	2.11232706047724	CampbellDropseq
Otp	-7.80497600006273e-06	CampbellDropseq
Otp	1.95297718297494	CampbellDropseq
Otp	1.41658986825828	CampbellDropseq
Otp	1.79200943486914	CampbellDropseq
Otp	1.98521836719076	CampbellDropseq
Otp	1.16110195100162	CampbellDropseq
Otp	1.67970667379447	CampbellDropseq
Otp	1.08559274945692	CampbellDropseq
Otp	1.02210139213152	CampbellDropseq
Otp	2.03352513449045	CampbellDropseq
Otp	1.11349360830493	CampbellDropseq
Otp	1.88313236655626	CampbellDropseq
Otp	2.8191687825579	CampbellDropseq
Otp	1.31660427608633	CampbellDropseq
Otp	1.26643052625163e-05	CampbellDropseq
Otp	2.07673688815357	CampbellDropseq
Otp	2.81458870580476	CampbellDropseq
Otp	2.7198275414685	CampbellDropseq
Otp	1.99430370520206	CampbellDropseq
Otp	1.78021915510935	CampbellDropseq
Otp	-1.27256405071276e-05	CampbellDropseq
Otp	2.06642335169587	CampbellDropseq
Otp	1.92170284935789	CampbellDropseq
Otp	1.78512203896769	CampbellDropseq
Otp	1.13194807695031	CampbellDropseq
Otp	2.3051108078583	CampbellDropseq
Otp	1.62334584570722	CampbellDropseq
Otp	-3.72232897501845e-06	CampbellDropseq
Otp	-1.16421297762311e-05	CampbellDropseq
Otp	1.68623728943529e-05	CampbellDropseq
Otp	1.73185520768632	CampbellDropseq
Otp	-2.15997868323221e-05	CampbellDropseq
Otp	1.54244920051645	CampbellDropseq
Otp	1.85441035928408	CampbellDropseq
Otp	2.56988013352717	CampbellDropseq
Otp	1.23570997804017	CampbellDropseq
Otp	1.32882743781606	CampbellDropseq
Otp	1.25422512371934	CampbellDropseq
Otp	1.83793748581013	CampbellDropseq
Otp	2.16228367427103	CampbellDropseq
Otp	6.75523400699467e-06	CampbellDropseq
Otp	2.76770071389301	CampbellDropseq
Otp	1.89819473965452	CampbellDropseq
Otp	1.00644599020028	CampbellDropseq
Otp	1.65683428135089	CampbellDropseq
Otp	1.71860030750931	CampbellDropseq
Otp	1.77568788435564	CampbellDropseq
Otp	-4.17160506610267e-06	CampbellDropseq
Otp	2.33236641952816	CampbellDropseq
Otp	1.9155065027463e-06	CampbellDropseq
Otp	1.18119258050953e-05	CampbellDropseq
Otp	2.13337199911794	CampbellDropseq
Otp	2.16074322739992	CampbellDropseq
Otp	2.50676837337075e-06	CampbellDropseq
Otp	1.45528564209809	CampbellDropseq
Otp	1.82240048285658	CampbellDropseq
Otp	1.30512967662193	CampbellDropseq
Otp	2.31450105829909	CampbellDropseq
Otp	1.63972068062117	CampbellDropseq
Otp	-1.24358582021403e-05	CampbellDropseq
Otp	1.46979499517788	CampbellDropseq
Otp	2.69094895908	CampbellDropseq
Otp	1.76961804684602	CampbellDropseq
Otp	1.53910643393459	CampbellDropseq
Otp	1.15495303030475	CampbellDropseq
Otp	2.10690645069876	CampbellDropseq
Otp	2.06604871913419	CampbellDropseq
Otp	1.50476641500236	CampbellDropseq
Otp	1.77284480930694	CampbellDropseq
Otp	1.14436077369975	CampbellDropseq
Otp	1.36994362181162	CampbellDropseq
Otp	2.38199822307345	CampbellDropseq
Otp	1.81560986275356	CampbellDropseq
Otp	1.41022188870522	CampbellDropseq
Otp	1.4319285582491	CampbellDropseq
Otp	-1.47650163423766e-06	CampbellDropseq
Otp	1.68059469448444	CampbellDropseq
Otp	1.97756761761231	CampbellDropseq
Otp	1.40370506121417	CampbellDropseq
Otp	2.2666199770227	CampbellDropseq
Otp	1.34992744940216	CampbellDropseq
Otp	1.96817574772444	CampbellDropseq
Otp	1.2925275506596	CampbellDropseq
Otp	1.79134977113866	CampbellDropseq
Otp	2.1187390380186	CampbellDropseq
Otp	2.79346170401539	CampbellDropseq
Otp	2.52315005061132	CampbellDropseq
Otp	2.33110790155773	CampbellDropseq
Otp	2.78535149913623	CampbellDropseq
Otp	2.36404092299908	CampbellDropseq
Otp	2.45885318553868	CampbellDropseq
Otp	2.37784365043929	CampbellDropseq
Otp	2.2547092177514	CampbellDropseq
Otp	1.37810745606755	CampbellDropseq
Otp	2.43857371926559	CampbellDropseq
Otp	1.44525310955292	CampbellDropseq
Otp	1.28433489044007	CampbellDropseq
Otp	0.848978034976547	CampbellDropseq
Otp	2.44924549724721	CampbellDropseq
Otp	-5.69495148415783e-06	CampbellDropseq
Otp	2.19963308975909	CampbellDropseq
Otp	7.34253614975077e-06	CampbellDropseq
Otp	2.12278504925458	CampbellDropseq
Otp	1.11171753807193	CampbellDropseq
Otp	2.05268394998458	CampbellDropseq
Otp	2.07611971958099	CampbellDropseq
Otp	1.81435384836305e-05	CampbellDropseq
Otp	2.02921107451725	CampbellDropseq
Otp	1.9548011173612	CampbellDropseq
Otp	3.22119351865502	CampbellDropseq
Otp	2.05983692792009	CampbellDropseq
Otp	2.04854822086211	CampbellDropseq
Otp	-1.78084394501406e-06	CampbellDropseq
Otp	0.954531616949558	CampbellDropseq
Otp	0.997273481238518	CampbellDropseq
Otp	-5.60137934322619e-08	CampbellDropseq
Otp	2.01655457458212	CampbellDropseq
Otp	1.5524529782074	CampbellDropseq
Otp	1.81678334039135	CampbellDropseq
Otp	2.09546949098776	CampbellDropseq
Otp	2.42242760560578	CampbellDropseq
Otp	2.83294654895151	CampbellDropseq
Otp	2.04196581937569	CampbellDropseq
Otp	0.940295154057901	CampbellDropseq
Otp	1.84002994385003	CampbellDropseq
Otp	1.72613539835559	CampbellDropseq
Otp	1.81678138341801	CampbellDropseq
Otp	2.57731076345524	CampbellDropseq
Otp	-4.89907275905441e-06	CampbellDropseq
Otp	1.69749774516117	CampbellDropseq
Otp	-1.12887317558031e-06	CampbellDropseq
Otp	2.26778677953119	CampbellDropseq
Otp	2.55185571950343	CampbellDropseq
Otp	1.31571149467732	CampbellDropseq
Otp	2.18104158222109	CampbellDropseq
Otp	1.80821752697682	CampbellDropseq
Otp	1.83333960638417	CampbellDropseq
Otp	2.02567533714171	CampbellDropseq
Otp	1.14986834891463e-05	CampbellDropseq
Otp	-8.67039769410089e-06	CampbellDropseq
Otp	1.34762349405158	CampbellDropseq
Otp	2.2863730737308	CampbellDropseq
Otp	2.43494644581211	CampbellDropseq
Otp	1.50249351806775	CampbellDropseq
Otp	1.05377198746492	CampbellDropseq
Otp	2.68998061053146	CampbellDropseq
Otp	2.14648059971167	CampbellDropseq
Otp	2.25597299263783	CampbellDropseq
Otp	2.01012854865847	CampbellDropseq
Otp	2.42493434144776	CampbellDropseq
Otp	2.0829926935794	CampbellDropseq
Otp	-2.40859686991009e-06	CampbellDropseq
Otp	1.63687872372316	CampbellDropseq
Otp	2.18174684648194	CampbellDropseq
Otp	1.61441293858147	CampbellDropseq
Otp	2.41497742966308	CampbellDropseq
Otp	1.62108319129723	CampbellDropseq
Otp	1.70852294895063	CampbellDropseq
Otp	0.769569590984515	CampbellDropseq
Otp	2.08635151411759	CampbellDropseq
Otp	1.59433888657585	CampbellDropseq
Otp	2.27358719087617	CampbellDropseq
Otp	2.64931121700122	CampbellDropseq
Otp	1.414086851468e-05	CampbellDropseq
Otp	1.78513788881956	CampbellDropseq
Otp	1.67994610673455	CampbellDropseq
Otp	2.24415104950107	CampbellDropseq
Otp	1.37964976845741	CampbellDropseq
Otp	-8.90292299276794e-06	CampbellDropseq
Otp	0.849433115466498	CampbellDropseq
Otp	1.0243804492507	CampbellDropseq
Otp	1.84323871310553e-05	CampbellDropseq
Otp	1.27835899013821	CampbellDropseq
Otp	1.19968903704915	CampbellDropseq
Otp	1.11349945084701	CampbellDropseq
Otp	2.5226269441543	CampbellDropseq
Otp	2.10341770425161	CampbellDropseq
Otp	1.89216850025527	CampbellDropseq
Otp	2.16252031225522	CampbellDropseq
Otp	1.82720627487414	CampbellDropseq
Otp	2.06041126643699	CampbellDropseq
Otp	1.67537919773114	CampbellDropseq
Otp	2.17339333410113	CampbellDropseq
Otp	1.5464121214202	CampbellDropseq
Otp	1.9314643439144	CampbellDropseq
Otp	1.60878737587002e-06	CampbellDropseq
Otp	2.26702089089187	CampbellDropseq
Otp	2.30104090896333	CampbellDropseq
Otp	2.216163309289	CampbellDropseq
Otp	1.17619075736624e-05	CampbellDropseq
Otp	1.64898881805817	CampbellDropseq
Otp	2.13189398299658	CampbellDropseq
Otp	1.45073480872276	CampbellDropseq
Otp	2.28345921393413	CampbellDropseq
Otp	2.26857003834686	CampbellDropseq
Otp	2.58836725984688	CampbellDropseq
Otp	1.35418317901159	CampbellDropseq
Otp	1.50131112307128	CampbellDropseq
Otp	1.70027740419152e-05	CampbellDropseq
Otp	-1.13488027813688e-05	CampbellDropseq
Otp	1.05243407522666	CampbellDropseq
Otp	1.13169113640392	CampbellDropseq
Otp	-4.11893351353765e-06	CampbellDropseq
Otp	1.03244266567988e-05	CampbellDropseq
Otp	1.72104632628726	CampbellDropseq
Otp	1.21832448162807	CampbellDropseq
Otp	2.11270627966763	CampbellDropseq
Otp	2.53698844904333	CampbellDropseq
Otp	2.48498301962079	CampbellDropseq
Otp	2.061027167377	CampbellDropseq
Otp	1.97084344354273	CampbellDropseq
Otp	-1.38201025119783e-05	CampbellDropseq
Otp	1.67563483634341	CampbellDropseq
Otp	1.34632690378774	CampbellDropseq
Otp	1.68594609114478	CampbellDropseq
Otp	1.46813493617979	CampbellDropseq
Otp	2.67508462635167	CampbellDropseq
Otp	2.77224097470774	CampbellDropseq
Otp	1.27110442345837	CampbellDropseq
Otp	2.85918863450419	CampbellDropseq
Otp	-4.86933550305245e-06	CampbellDropseq
Otp	1.73546352711659	CampbellDropseq
Otp	2.16483734074055	CampbellDropseq
Otp	1.83072795622946	CampbellDropseq
Otp	1.60545555601943	CampbellDropseq
Otp	2.13720424362257	CampbellDropseq
Otp	2.42227596175355	CampbellDropseq
Otp	2.39246882614042	CampbellDropseq
Otp	1.90789573739553	CampbellDropseq
Otp	-2.68006385785536e-06	CampbellDropseq
Otp	2.14993279899925	CampbellDropseq
Otp	-1.31925551341896e-06	CampbellDropseq
Otp	7.8773314207724e-06	CampbellDropseq
