umapharmonylowdim_1	umapharmonylowdim_2	Dataset
4.15652064634397	6.51506571593866	Moffit
-3.47592230485843	-2.21564550575629	Kim
-3.80389304803775	4.20634465041742	Kim
-4.06731529878543	5.77001719298944	wen10x
-1.57733472036288	-0.0930270838440958	Campbell
3.49830059362485	2.58678750815973	Chen
0.197656553517122	-6.05987925705329	wenDropSeq
4.60818938566281	-0.24308787164107	Kim
-0.578825134505492	-2.80333228287116	Moffit
1.32636670423581	2.81533293548211	Flynn
2.8997824604614	-0.168829261034876	Kim
3.73875312162473	1.1066589814721	Campbell
2.10197715116574	3.82571844878778	wenDropSeq
0.729222338925142	1.28370253863916	kimDev
-2.26628490137027	-4.27538962540045	Kim
-4.54531880067752	1.34606830897912	Moffit
-3.74589820550845	5.24262385192499	wenDropSeq
2.5521934445007	2.63262276473626	Chen
3.93984941793515	2.76671199622735	Flynn
-0.816027778853636	-1.53157098469153	wenDropSeq
-1.11486502336429	-1.81184954819098	wenDropSeq
-0.891439933051329	-2.89737911400214	wenDropSeq
3.28125910116269	4.41071514907464	Campbell
-6.52315636323855	-0.73917288956061	Kim
-5.00180979417728	-2.80905957397834	kimDev
-0.193550515641432	-0.0973202126921717	wenDropSeq
-2.72800489114688	3.45737151923761	wenDropSeq
-3.6097812240021	2.27576784911737	Campbell
-1.9916400496857	-0.634456707805545	Kim
-2.96852822946475	4.9905987245141	Moffit
1.91912535978391	-6.02444834885016	wenDropSeq
6.78604153944089	1.65392951789483	Flynn
-0.614820021857481	-0.314920647710711	Moffit
3.67670492483212	2.18661479774103	wenDropSeq
-2.0453030650513	1.87142793956384	Rossi
0.670845669041414	8.19494681182489	Campbell
4.1114876682861	3.39715533080682	Kim
3.24883679700925	1.30687408271417	Kim
4.9192440922363	-0.845937921375186	Kim
5.52088050199582	0.477248744398206	Kim
3.77820853544309	-0.915760471195132	Kim
4.70090083433225	1.00358973565683	Kim
-0.838062006701689	-2.61224622902289	Rossi
-4.86402245210574	-1.46029133972541	Flynn
1.20135001493527	-2.81942029175177	Mickelsen
1.89778200937345	0.629500017791837	Kim
-0.864925164450865	-2.46766967949286	Moffit
-1.92273410009311	3.3764822942315	wenDropSeq
-2.76908131288455	4.20535664382562	Kim
-2.75209732698367	-0.311713768810183	Mickelsen
7.47373799635007	2.07031779113397	Flynn
-5.33104725526736	-4.98690791305915	Campbell
-4.85998745607303	-2.64257736381903	Moffit
4.17179707838132	1.30977849784479	Kim
-4.67100449251102	-6.11456961807624	Flynn
-3.54135056184695	4.76207022491083	Kim
-0.564690369834166	0.000722277268617996	wen10x
4.54738263441159	-1.29215867695227	Moffit
1.57354168249204	-4.79884762939826	Campbell
-3.5516335551636	2.11311607184991	RomanovDev
6.37251357389524	1.89113097015008	Rossi
-4.16679306672977	-5.91453261551276	Campbell
3.58896426511838	-1.33923132595435	Kim
7.36329917265012	1.95234458270654	Flynn
3.38586048437192	1.5658407670556	Kim
-0.648828107585173	1.35513226810083	Kim
-0.605771440734129	2.95316033187494	Moffit
-0.579090673197966	-3.7822775381507	Moffit
0.152928974757929	-2.19613189873114	Kim
-3.53873010324405	1.57779364410028	Campbell
3.37588028265073	1.81240777793512	Campbell
4.30540589643552	-1.53994603332892	Kim
4.76877765012815	-2.18238015350714	Kim
3.92881779028012	-1.54892726120368	Kim
4.24784545255734	-2.6302041548194	wenDropSeq
4.04694775892331	-1.19020433601752	Flynn
-2.63221760438846	0.257529096037	Moffit
-3.98306103395389	-0.192838846415431	Moffit
-2.21012564348147	3.51763849082574	Kim
7.59959916425778	2.33591060462579	Mickelsen
-0.550172526110869	-5.86895413574591	Kim
-2.17817969964908	5.08704571548089	wenDropSeq
0.843976419697542	-6.38160367187873	Kim
-0.447596508731108	1.42239992442712	Kim
3.82930831266477	1.4862531882821	Campbell
-2.21848579095767	1.24212388816461	Flynn
-6.0442421023743	-0.301106019586474	Campbell
0.521599095593233	3.06248311820611	Campbell
-4.76533480333255	0.468678669363111	Kim
-7.11932583497928	1.10519068065271	Campbell
-4.94733353303836	-0.811267985671908	Campbell
6.26667289091184	0.603372321754545	Kim
-1.35764034437106	-2.92158384498969	Moffit
5.55442170454099	-0.0610668199957911	Moffit
3.31372360540463	1.67394320788965	Kim
-2.54244847940372	0.0591340226231512	Campbell
0.550858836899538	-6.82974715408698	wenDropSeq
-0.871168870200377	-1.46434695896521	wenDropSeq
-1.33698554681705	1.35327033820733	Rossi
6.21750096632077	3.11020951095209	Rossi
4.85131673170163	1.5893513423501	Kim
-0.833669680823546	-1.42246277508155	Mickelsen
-6.31555433916019	-0.57225783047095	Chen
-1.89604278253482	2.07931976142511	Lee_Idol
7.43141297651364	1.33314995589837	Moffit
0.187420290241975	-2.84779043373481	Chen
-7.5366360728638	1.35212712112054	Campbell
4.34842042280271	6.79367546859369	Flynn
6.95762519193723	2.67427496734247	Rossi
-0.218909818400603	-4.47301335510626	Mousebrainorg
-0.9957048480408	0.884295449882596	Mousebrainorg
6.96572999311521	3.01880054298028	Kim
0.608795862923403	-2.36823220428839	Mousebrainorg
-1.78653951333926	2.24172668281183	Moffit
4.02963189436032	6.90568260970697	Moffit
-2.62722225831912	-0.994054629177004	Moffit
0.95574287725522	-5.95292420563117	Campbell
-4.63202114747928	2.51667432609186	Moffit
8.41988686872556	1.77589289966211	Flynn
1.01441983533933	2.54965500655755	Kim
-1.49650438474582	-2.54704399284735	Mousebrainorg
4.07028989149167	6.88090758147821	Chen
-0.382160145510893	-0.125727294653803	wen10x
-1.62769051240848	-0.829983069270999	wenDropSeq
-1.44381006406711	-3.00186653313056	Moffit
7.20977525068357	1.49865119281396	Flynn
8.37385014844968	1.57123856368646	Flynn
5.26824549985959	-1.40006025013343	Flynn
-4.97247620271609	-6.58781047043219	Kim
1.03270952058866	1.01835356774911	Kim
-5.22718258546756	5.37382273498163	wen10x
-6.29030819581912	-0.49831755337134	Campbell
4.73145942045285	1.67525558295831	Kim
7.58357409788205	1.69350676360711	Flynn
4.29253224683835	2.18925313773736	Mousebrainorg
4.7967436726196	-1.80368490394965	Kim
3.72260145498349	-1.28251643356696	Flynn
-4.05702658342288	-1.86851794895545	Campbell
-3.15361114190982	-2.02939505752936	Campbell
-3.63398595498965	-0.629531635612399	Kim
3.8255420143707	-1.58344717201605	Kim
7.41151313139035	2.54597167792901	Moffit
-3.10080977128909	4.73756985488519	wenDropSeq
-5.99792500184939	-0.991398765415103	Campbell
-3.91089196847842	-0.485267891258151	Kim
-0.519838351477843	-1.04723830398932	Moffit
-2.59448381112979	-1.32618923363105	wenDropSeq
0.0911803322835156	-2.50596971687689	Rossi
-6.33197422670291	-0.564264609187991	Campbell
3.99443058324887	-0.290244354576022	Kim
4.27392510725095	-3.03810067352668	Kim
-0.473999280204039	-1.88845594105139	wenDropSeq
-2.30054541276858	5.09470038238153	Campbell
3.6579382832153	3.31603030982599	Mousebrainorg
-4.97147722886966	-2.4863004225196	Campbell
-3.64240046190188	3.53092055144891	Moffit
-2.5804273669617	-3.91745181259528	Moffit
0.160462420712251	-6.75731988129035	Moffit
3.41089824987485	1.34883789840326	Kim
-4.93468399690555	5.58105187240228	wen10x
-3.53711648630069	0.227226303249448	Chen
-3.99997206376956	-1.56850738701239	Rossi
0.783190410862703	-5.14287371811286	Moffit
3.86166409803464	-3.2286567228736	Moffit
5.03301123930051	1.09220509353265	Mickelsen
-0.510701376666289	0.051227459043115	wenDropSeq
6.90296582532956	2.49124674621209	Flynn
-6.40374870942996	-1.01211328682318	Moffit
-2.98703523324893	1.79075603309259	Moffit
-7.11188193010257	1.14692680659875	Moffit
-0.175018939842444	-2.72862143692389	Rossi
-0.278059024085265	-5.96315856155768	Kim
7.51509980512692	2.445602701336	Flynn
-1.52217991994784	-0.13274118182078	Moffit
-4.3307182376282	-0.985869361728579	Chen
-3.88818355249332	-0.302812381357104	Campbell
0.388094198237199	1.08658366027459	wenDropSeq
-3.91278405832217	-1.82382650551215	Kim
-7.50902481721805	1.39617996039972	Kim
-4.34722252534793	-2.70718069252387	Campbell
3.88043622327878	1.66126637282953	Campbell
0.575566094647188	-2.09107585129157	Mousebrainorg
-0.367737609614592	-0.611357762187869	Chen
4.92622451139524	-1.41490919765845	Kim
-0.838421541918974	-0.0528390916885439	wen10x
0.167344879637499	-3.49379630264655	Rossi
3.99225596738889	6.65926890197381	Mousebrainorg
-5.95612307237552	5.45073609176263	Campbell
-1.82955356286929	5.29404692473993	wenDropSeq
3.37426690412595	4.25764374557123	wen10x
-2.87679954217837	3.79294018569574	Lee_Idol
6.64577655149533	1.09981112304315	Flynn
5.51178197218015	2.7568660241662	Moffit
1.57969538522794	-5.95774359878913	Moffit
2.41374759031369	0.560683534771055	Kim
5.0970833714111	2.56286411109552	Flynn
8.4179184849365	1.55957441154107	Flynn
3.55365447355344	3.38869933906183	Campbell
2.34897665334775	0.877460525661558	wen10x
-6.76900072740481	1.02291576686487	Chen
4.34365586591794	-1.37870366749182	Kim
0.370282393227358	-6.64743228134528	Kim
-3.40595098184512	-5.18326611694709	Campbell
5.48575143171384	0.29575570049867	Kim
0.780678492317934	0.248024032741636	Kim
-5.89385100053714	-0.952058746189028	Rossi
-4.22144909547732	5.0449028474389	Kim
3.79550008131101	-2.52666897949591	Kim
1.46727697206571	-2.71807546791449	Lee_Idol
-1.74851568387912	1.35714666667566	Moffit
0.292525362501878	-5.6960320013465	Campbell
3.75231842351987	1.63913504901513	Kim
-1.7693225924866	-4.85880847153083	Kim
-2.8189904277222	5.45312695327386	Lee_Idol
3.31973532987668	4.36171011748895	Campbell
3.66030935598447	2.70260815444574	Moffit
4.26468447996213	2.94271759811029	Lee_Idol
-5.83369227098392	5.18214373412713	wenDropSeq
-4.2086011950867	-1.07511718449011	Moffit
3.76922826124265	-3.33234830078498	Kim
-0.131856877078276	-2.12397689995185	wenDropSeq
-2.97969861673282	5.11419682326898	wen10x
4.33521203352048	1.14276771369562	wenDropSeq
3.90319279981687	2.78124337020501	Mousebrainorg
-5.91312857316897	5.54378418746576	wenDropSeq
5.87434510541989	3.29342608275995	Rossi
8.13073758436276	1.42508845153436	Rossi
-1.51817937539981	-1.49444837746039	wenDropSeq
-0.31929289149211	-1.54184909042731	wenDropSeq
4.2294509823425	1.2323149901925	Kim
-1.58635874437259	-0.126966907352358	Kim
-1.37222762750552	-1.30574221786872	Chen
6.33556250883176	2.69245676818475	Rossi
5.99678878141477	0.0761159298120436	Kim
0.160859134326715	-3.20235510048285	wenDropSeq
-1.41425414728091	-3.59924979385749	Campbell
6.65914229703977	2.52627997222528	Rossi
-2.35601707147525	1.05105404677972	Kim
-0.672302443255644	1.7963449222146	Kim
5.72364262891843	2.247689054638	Campbell
1.66325311018064	-3.06155677017585	Chen
1.57891790224149	-4.11861987289801	Moffit
-4.62915774034427	2.43589000526056	Campbell
-2.12808199571536	0.472416804462522	Rossi
-1.55164678739474	5.54595570388421	Chen
-3.61323924707339	2.24093084159479	Flynn
-2.55829997705386	-4.42921967682257	wenDropSeq
-3.15066786455081	5.28056196990594	wenDropSeq
-3.39663882898257	4.42457394424066	wenDropSeq
-4.03977699922488	5.74299769225702	Mousebrainorg
2.87788490606381	-0.987981035083682	wenDropSeq
-2.76761408494876	4.7360239488183	Moffit
1.92659930540158	0.254585028916448	wenDropSeq
1.8254176790817	0.00925195525571669	wenDropSeq
4.31944445921018	-0.625160648197085	Mickelsen
-4.47702618287967	5.44262699905023	Flynn
0.54826418710782	-6.82316918548957	Moffit
-0.00136135863230741	-5.24915976700202	Moffit
3.62478117300107	2.83628301444635	Campbell
7.70441417051389	1.86836533370599	Flynn
-2.61047359155582	-4.1237778204383	Campbell
1.06931833578183	0.513543711334318	Kim
-2.70220943139957	5.65656332793817	wenDropSeq
-4.24407406495975	-3.17267365631476	Campbell
4.34236220670774	3.1507287484704	Mickelsen
3.78214124990537	1.8120041352807	Kim
-4.04840202974246	-0.383309258788973	Chen
-5.36880655931399	2.19679336372003	Campbell
4.45285968137815	6.90805964294061	Kim
-0.474092501868468	0.988207028537839	Moffit
1.11900023771359	-6.13510794815436	Kim
-4.61139269517825	0.359375790983289	Moffit
-4.70496388124393	-6.36574883636847	Campbell
-5.75530262636111	5.28137736144647	wen10x
-2.00523062395022	5.7644925576745	Campbell
-0.46885885642932	-2.63781066116706	wenDropSeq
1.04926733327939	-1.19493301090613	Flynn
-4.08383913682864	-5.57797522720709	Campbell
-7.12688799547122	1.1122582418023	Campbell
5.3264534885986	-0.278626902669818	Rossi
-7.27055950807498	2.26482848945245	Kim
-7.14693041490481	2.18444185081109	Kim
-2.93932386087344	-4.85962433990851	Lee_Idol
-3.60375710176395	2.09661559882745	Chen
3.65266684843137	0.825359450012296	Flynn
1.34777979208066	-7.3343171614112	Moffit
-3.88614149736331	-1.41055424389258	Rossi
4.91417626691892	1.40324859443292	wenDropSeq
0.744467716942568	-6.48866553482428	Kim
-6.01214285539554	-0.377123667568118	Moffit
6.15532378507688	-0.0302693421842161	Rossi
-5.29829044984744	5.399051712185	Mickelsen
5.12638978315427	-1.18531699356452	Flynn
-0.278805602063399	-1.824128224224	Mousebrainorg
-4.80498905824588	-6.3442253607215	Campbell
-1.16456671403811	-5.45446772751227	Moffit
-5.01573343919681	1.90329925838098	Lee_Idol
3.46601251913144	1.44385747733697	Kim
-2.83392496751712	-5.23057980713263	Kim
-4.92960711168216	0.0787122559843954	Chen
-1.66506834672854	-0.378903372854144	Rossi
-4.8052751605408	-6.0976843374671	Campbell
-5.59796925233768	-0.6984055179061	Mickelsen
-4.09349985765384	0.781690822273343	Moffit
0.659600716362734	8.01225380721673	Moffit
1.43601409746243	0.222264648705572	Kim
0.4629033322437	-6.74783463653937	Campbell
-2.76996870683597	0.326435403257459	Moffit
-5.3446080272095	-2.91535825905219	Lee_Idol
-0.740165311564665	-3.47590227302924	Kim
-0.781009990443449	-4.32718033966437	Moffit
4.38889769865109	1.78104774776086	Kim
-5.03071137117312	5.72131781402215	wen10x
4.17178944898679	-0.541170014709384	Campbell
6.66840485883786	3.32409195724115	Mickelsen
2.20952491117551	-1.88676960644141	Kim
1.78306512189939	4.36491780105218	Kim
-2.8375439231293	5.57243161025629	Lee_Idol
5.01717595411374	-0.72979231056586	Moffit
-5.54227085756229	-5.66010661301032	Chen
-3.31641717599795	-0.431881292432696	Moffit
5.36030892683103	0.698876128822416	Kim
2.05911402059628	2.44951634231195	Moffit
-3.85650034593509	-3.20995183166876	Campbell
7.00365094495847	1.91991464915857	Kim
1.75176958395078	-5.46112246689215	wenDropSeq
8.24402264906003	2.45503001037225	Flynn
0.457117211352129	3.32022695365533	Kim
2.44399289442136	0.453471319109052	Kim
1.9165345842941	-6.0104212301673	Moffit
-4.69935722993777	-6.43613381561652	Campbell
-0.636740583647948	1.45354680839166	Moffit
-1.14694734262393	1.39051406207666	Moffit
3.8994355614288	-3.23163814720526	Kim
6.98838452650144	2.89835505309686	Kim
5.75697545362546	2.49918989959344	Moffit
-3.25413556741641	4.73600773635492	Chen
-4.33719750093387	0.927489505439847	RomanovDev
-1.77026053117679	5.11563925567254	wen10x
0.249998312721986	-1.81341583904639	Moffit
6.65748528791501	3.29978303733453	Kim
5.71706895185544	2.07895951095208	Lee_Idol
-4.42314692186282	0.780889616638273	wenDropSeq
0.49818502021863	-4.95733399567023	Moffit
-0.789901334513884	1.91046850505456	Moffit
-7.20456572221683	1.64855258288965	Campbell
-3.52495022462771	-1.86824662861243	Moffit
-4.88598604844974	-5.40488572296515	Campbell
7.29137782407834	3.46802382293329	Chen
-1.04645486520694	0.283590809732526	Moffit
-2.66682263063357	1.94931464019403	Campbell
4.66731957746579	-2.00820274528876	Kim
8.18888215375974	1.61651890102014	Flynn
0.217472460399408	-6.26310200867072	Kim
-2.77649470018313	1.95114331069574	Kim
-0.621410865058165	-2.55689592537299	Moffit
-5.07293816255496	2.02312450233087	Moffit
0.074002310912151	-6.25426001724616	Kim
3.98229078603818	-1.98295946297064	Flynn
3.6010375435455	-0.825724019378573	Kim
-6.15348263429568	5.21550516906366	wen10x
0.480881911049623	-7.03359933075324	Campbell
-0.430258977879744	4.03975109878168	wenDropSeq
4.40520982099607	1.71013562503442	Kim
7.97795132947995	2.06463174644098	wenDropSeq
1.8328684980972	4.39825682464227	Mickelsen
-1.01260789083407	-2.14065165695563	Chen
-2.59597273515628	1.15229182067499	Moffit
-3.92746897386478	4.31460051360711	wen10x
6.83261470151975	0.80154667916879	Kim
-4.59640761064456	5.6055136186181	wen10x
5.06984261823728	-1.41263921436682	Kim
4.91800479246213	3.65581874671563	Moffit
-4.55541582750247	-0.623772098392398	Campbell
0.507835101614733	-2.53820676979438	wenDropSeq
-7.04212446855472	1.33307628455743	Campbell
-2.95461316751407	-2.28552909073249	Campbell
6.76636580778195	2.15227370086297	Mickelsen
-0.352426219453078	1.00502084317788	Campbell
1.22120992494657	-2.77384109672919	Mickelsen
3.01281670881345	-0.517769946426303	Flynn
6.15203456235959	2.76417784515008	Rossi
0.744930845032472	7.68931393447504	Flynn
-4.19831629442142	0.546691642433256	Moffit
0.611635487805147	8.01718430343255	Moffit
-2.08423586534427	-0.177261813253314	Rossi
-6.89102478670047	1.71735708537683	Campbell
-2.6212296073334	-2.69407792267218	kimDev
-5.84079142259524	-0.421082510322482	Rossi
-3.41139527009891	-0.691888822883517	Flynn
4.78077439619138	-1.9006263750495	Kim
-0.514687735308867	-1.51908118900672	Kim
-0.767887610663634	-0.660080923408419	Moffit
7.92951993299558	1.62711994472131	Flynn
-5.22580309556888	-3.1326570051612	Campbell
-3.2798742835419	4.49712233367547	Flynn
3.47117666555478	-0.567540063232333	Kim
-4.91324396776126	-6.53647370514289	Kim
-7.45542498277591	2.0447431069909	Moffit
0.118111778329153	-0.436105145782382	Rossi
6.63772992445066	2.07595043006524	Flynn
-3.69135137247012	-0.448210759729296	Flynn
-1.74673493551181	5.29208903136835	wenDropSeq
-1.81336446451114	1.71495120349511	Flynn
-1.74663766073154	0.919102953106016	wenDropSeq
0.925826948414583	-6.41705269989386	Rossi
-2.98261900590823	-2.66478605446234	Campbell
-4.48685904191897	-6.02294917282477	Rossi
4.74320678068234	1.34605793777093	Kim
-4.90153380083011	0.360062615305036	Campbell
-3.77756138490604	2.0139278632699	Moffit
-2.85909290956424	3.24148993316278	wenDropSeq
-3.33265133546756	4.94331459823236	wenDropSeq
-1.63964040922092	1.90440087142572	wenDropSeq
-2.69687171625064	1.93042855086908	Campbell
-3.29942079233096	-1.32775290188208	Campbell
3.66461781812741	0.0762318012414869	Kim
-1.86481102155612	-2.5446123617591	wenDropSeq
3.9767084534271	1.57331197085962	Campbell
7.81586627317502	1.30292575183496	Flynn
3.36041573835446	4.38341431441888	Moffit
-2.70189996408389	3.81543259444818	wenDropSeq
-3.24113555597232	-0.610250069469363	Flynn
4.10060529066159	2.29929523292169	Moffit
-4.18273754762576	0.536062286525815	Mousebrainorg
0.432476114760179	-5.05398936447516	Moffit
4.82802514387204	1.37643413367853	Kim
-2.324790436496	5.84451155486688	Moffit
2.38880900693967	-1.71592207130805	wenDropSeq
1.12539057088925	-6.23394818481818	Kim
-1.68349226163791	-0.130634813279063	Mousebrainorg
7.71368674589231	2.63846568885431	Rossi
5.84648255659177	2.43910794082269	Campbell
1.09240512205197	-6.07695813354865	Kim
-3.7200278823273	0.233792544633001	Moffit
-2.43055411027835	-0.0999848979415003	Rossi
3.84334782911374	1.35495500388727	Kim
-0.103054109682303	-1.91608591255561	Lee_Idol
-2.08602042840884	0.960934446483701	Kim
-0.0268066373662761	-6.01590247330084	Kim
-1.8856556002991	-2.7119490641059	Moffit
4.49333838773801	0.842300222545713	Kim
0.047921777050037	-5.69988198456183	Kim
8.02749804807736	1.65244607749566	Flynn
5.29197673154904	0.279731856018155	Kim
3.95692471815183	6.90684656921014	wenDropSeq
-2.93634386705325	2.04193620505914	Moffit
1.6685630495651	-6.75023837265387	Rossi
0.633265715370912	7.99878268066034	Moffit
-7.50595827745364	1.97585205855951	Campbell
-7.18520565675662	1.28571204963312	Moffit
0.64534066272809	-7.05470986542121	Rossi
-2.37872667955325	1.29227964702234	Campbell
-2.8521227424042	0.701699481636136	Moffit
3.53239135099484	2.96324615302667	wenDropSeq
-1.17292006658481	-2.23831863579169	wenDropSeq
0.168624546657343	-6.10398669418708	Kim
-3.73122282670901	2.43694929900751	Kim
1.19432370019986	-7.0534219282569	Moffit
4.86662940336301	-0.993095352023989	Mickelsen
-2.7418350760834	-0.608410670131594	wen10x
-1.9564632956879	5.32604746642694	Mousebrainorg
-2.54510136293338	-3.65947289642707	Rossi
-1.83218618081973	4.59392123046503	Kim
-2.22659011529849	5.19927410903558	Moffit
4.05707244230344	6.43978266540155	Kim
-1.60872347997592	5.5082350236474	Chen
-0.89134933399127	-2.33933921036139	Moffit
0.166769679914255	-7.02725358185187	Rossi
-1.56534417318271	-2.04937405762091	Moffit
-0.945066351165037	0.484134004741758	wenDropSeq
-4.64902134584354	-5.61164279159918	Campbell
-2.45494242357181	1.608697698742	Moffit
1.040967624913	-7.38585276779547	Moffit
-2.26942940401004	0.48976735892877	Moffit
3.71288923574521	0.0214044240413603	Campbell
-2.05089517282413	1.70505933585748	Moffit
6.85038785291745	1.46949629607782	Flynn
-2.84419890092776	4.34123234572992	wenDropSeq
-6.07662840532229	5.31981234374628	Chen
-5.7587549273865	-0.79411925253287	Moffit
-3.55215163873599	-0.685572518676669	Mousebrainorg
-3.13132091211246	4.55462412658319	Kim
7.70790652586057	1.75091330829248	Chen
-7.10659285234378	1.94601647678003	Campbell
-2.38441916154788	-4.06005902466193	Rossi
-5.49845333742068	-5.36924882110968	Campbell
-3.26597757982181	0.267585994034856	Moffit
-1.86649485277103	-3.63804335770026	Kim
0.302811783085603	-2.29122729477301	wenDropSeq
2.04529122663571	1.26128201308832	Mousebrainorg
7.47277240110471	1.94546418014154	Mickelsen
-3.55736251520084	-2.25670452293769	Moffit
0.415952515135545	3.16156463447198	Moffit
-2.68993611978458	4.12914042296991	wenDropSeq
-5.19046469377444	-5.7746600645484	Campbell
-0.105599958171111	-3.22078175720587	Mickelsen
7.12971715284421	2.21932058158502	Flynn
-5.03900976823733	0.0214580887107548	Campbell
3.92668632818295	6.87506346526727	Chen
-4.9312984530823	-6.5030216711463	Campbell
-2.75111718820499	3.75046496215448	Campbell
4.18420581174924	-2.78339643654242	Kim
-4.00852556871341	5.54605488601312	wen10x
1.20593623472287	-5.052439643711	Kim
-1.93675954984592	1.79308681312188	Lee_Idol
-5.53291817354129	-0.405414565175921	Mousebrainorg
-7.52340717958377	1.40297941985711	Kim
-3.38194413827823	-2.13091249641791	wenDropSeq
-2.36410542177127	3.16118173423395	wen10x
0.509804945717592	0.377388046413511	Rossi
1.62394182039334	0.572190926700681	Kim
-3.66437550233768	-0.411930932372958	Campbell
4.61100558591916	-1.31196971115485	wenDropSeq
-2.23081632303165	0.35666553798303	Moffit
0.574094932804842	8.1933894616662	Campbell
1.73121218038632	-6.8911757009925	Moffit
-5.47277088807986	4.76339106383905	wenDropSeq
-4.34288807557986	5.83557991805658	wenDropSeq
-4.34456511186526	-2.15962906059638	Kim
-2.75462909387515	-4.88797564682379	wenDropSeq
-1.57571097062991	1.23632018390283	Moffit
3.00056938482358	2.32873182120904	Rossi
0.809308510552187	0.206628621846288	Kim
5.04399756742551	1.12424676242456	Campbell
-0.429237771500807	-6.18311400589362	Kim
-0.871586758364897	-1.28262515243903	wenDropSeq
2.0852711613281	2.62898115935907	Flynn
-5.03863545106814	2.24617390456781	wenDropSeq
-1.0544491593735	-0.675294830173403	Moffit
4.0598223621948	-1.7434921997489	Chen
-5.33916540788577	-2.40204615768805	Kim
8.29487637830808	2.1177640420495	Flynn
-3.06393047021792	3.7235453588067	Campbell
0.598331969509859	-6.28933377441779	Moffit
-1.21526916669772	-1.07411475357428	wenDropSeq
-7.42680426286624	1.57839910808191	Campbell
-3.84563322709964	3.92236213508233	wenDropSeq
0.668123048077364	3.5923665029107	Campbell
1.52876917673184	0.711914466053098	Kim
0.425532799492616	-3.25906272110358	Moffit
0.280172985325594	-6.8880543249549	Moffit
2.01137797189786	0.102721699803918	Kim
2.05050448728635	0.638292835384458	Kim
-5.51044102357791	-5.8176574247779	Campbell
-7.23694916414187	1.56507448974237	Kim
4.91455058408811	1.59394590678796	Kim
0.837502163182039	-7.18594069656745	Moffit
4.26130990339353	1.25398294749841	Rossi
-4.48961182283328	-1.70522470650092	kimDev
-1.4123822038071	-5.86766715225592	Moffit
-1.15472348379062	-5.92321248230353	Kim
0.0661815891964623	-6.43469519791022	Campbell
0.424448531399507	-4.92308039841071	Moffit
0.458699595461626	-6.39591880020514	Moffit
-6.33391018556521	-0.526967062324435	Campbell
-7.26822109865115	1.47401659312829	Kim
7.10317830396726	1.16924016299829	Flynn
7.21963815046384	0.668038175731748	Kim
0.75427131010129	0.249275953799337	Kim
-0.82991500543521	-5.43204446014777	Moffit
-0.0178384517328552	0.698992119461149	Moffit
1.19245175672605	-7.0000829237403	Moffit
-7.68772335695193	1.69211630645379	Rossi
-2.17930694269107	-0.921376420825869	Chen
0.0704903940661141	-1.49499256786719	Moffit
8.23791436506345	1.51017288985833	Rossi
-1.73437865423129	0.972841070324033	Rossi
-2.53652902292178	4.65596775832757	wenDropSeq
-5.47932501481937	-2.54798646149054	Campbell
-1.40689690755771	-5.87610144791022	Campbell
0.387081545124788	-2.48756284889594	Rossi
3.31431512189939	2.97942952933893	Flynn
3.2953632290466	4.24347309890375	kimDev
2.02779785944058	2.64619235816583	Kim
-5.49046583818362	4.47999243560419	wenDropSeq
4.87408046079709	1.29067747417077	Kim
1.4683733399017	-5.86198229965583	Kim
0.956720453034181	-3.05925102409735	Rossi
6.07228926969602	0.908242152362913	Kim
1.33569387746884	-6.69207520660773	Moffit
-1.31534929918216	-1.6605129974784	Moffit
-3.23566456483768	-1.26582367596045	Moffit
-4.51750012086795	-5.87678284820929	Campbell
-4.5319745128052	-0.492391957610995	Chen
-6.37869854616092	-0.639028682083041	Mickelsen
-2.52438326524661	3.54810075584039	Lee_Idol
-6.42854281114505	-0.696496023506076	Campbell
-1.68973835157321	5.52868561568841	Mousebrainorg
-6.93258591340945	0.7289866072236	Campbell
0.238046881089945	-2.01470370468512	Kim
-0.04122658418582	-2.25961489853278	Kim
8.15185670209958	2.34702544036493	Flynn
-4.31489535020755	-6.23564143356696	Campbell
1.95961074186398	-1.96807093796149	Kim
-4.92688484834598	-5.89487548050299	Campbell
0.808264475594301	-7.03079123672858	Moffit
-4.48869581865237	5.52278094115838	wen10x
6.9124777729614	2.5536382657586	Rossi
2.07485346151425	2.87448649230584	Chen
-3.5768246238129	5.18003897491083	wen10x
1.07222072435452	-6.77721495804206	Moffit
-2.15667648958133	5.76221518340692	wenDropSeq
3.94378499342038	-3.21815819916144	Kim
-1.90132578061984	4.61623148742303	wenDropSeq
1.69904605699613	2.50198607268915	Rossi
-2.29110379861758	4.70739941421136	Moffit
-0.0547806878583244	-5.13706584152594	Kim
8.20914296461179	1.12828759971246	Flynn
4.31141785932614	-2.44070930656806	wenDropSeq
3.8983233387573	-1.9114496248664	Kim
-5.58926840471194	-0.834186210006625	Moffit
-0.933626431693297	-2.32400007423773	Mickelsen
0.708036583195467	-3.03276796516791	Moffit
-4.7154519145386	-2.47122712311164	Campbell
3.13243536306455	-0.872516884178073	Kim
1.98699442697598	0.687865422397703	Flynn
-1.58442469285892	-0.761812104553134	Moffit
-2.30273171113895	4.88293032470331	Campbell
4.75896958662107	0.6474037033616	Kim
6.67249993635251	0.722279952198118	Kim
1.69907311750485	-1.47761006531134	Rossi
5.87787656141355	2.47273282828912	Flynn
-0.402318913211089	-6.084497405857	Kim
3.78671817136838	3.02327160659417	wenDropSeq
