umapbestcombat_1	umapbestcombat_2	Dataset
1.84183739765947	4.57026089738476	Rossi
-4.52754665270979	-2.10185109068286	Campbell
-2.2839136208647	-6.75455485273731	Kim
-8.16360259905989	0.212795183168531	Kim
-5.77393699542219	-0.924274966014742	Kim
-6.57197833911116	-2.05580411840808	Kim
-7.46524597064192	-0.580378696216464	Kim
-7.57254672900373	-0.767595276130557	Kim
-0.493169614230938	2.11702431748974	Rossi
3.60023378475969	3.63187731813061	Flynn
0.721047810161763	1.84228958200085	Mickelsen
-2.40973401919538	-1.22117529798877	Kim
-1.40993905917341	3.35976137231457	Moffit
3.51486968144243	-4.05604945112598	wenDropSeq
0.249216607654744	-5.98942814756763	Kim
0.252836993778401	-2.49349056173694	Mickelsen
-3.75559402362043	-9.69694195677173	Flynn
10.311350098694	1.52000893663037	Campbell
1.85583471401995	2.33437646936047	Moffit
-7.57265592471296	-0.63218663622272	Kim
9.00612949475115	1.42056681226361	Flynn
0.225466511095219	-4.77732573439014	Kim
0.638913146103077	0.631385222183347	wen10x
-1.46715272322828	5.16490639756787	Moffit
2.51428054913347	4.38748206208813	Campbell
-3.67725778475935	3.24281133721936	RomanovDev
-3.25614286318953	-3.58729277540576	Rossi
9.51342891796892	0.464028909908414	Campbell
-5.9974625195616	0.60265143226254	Kim
-4.69085050479109	-9.87536488462818	Flynn
-7.99120975390608	0.426135465608717	Kim
-2.33607698336775	1.13482643674481	Kim
-1.24061728373701	5.01997603486645	Moffit
-2.95114804164106	7.63298644136059	Moffit
0.28555595024889	0.353397503601194	Kim
-3.56903744593794	3.22700752328503	Campbell
-2.87733198062117	-7.07150946546924	Campbell
-5.21992851153547	-0.826467320217013	Kim
-5.22967601672346	0.22699414204228	Kim
-5.64433265582258	0.861745253311277	Kim
-4.20285178080732	1.43452538560498	wenDropSeq
-5.22997117892439	-4.5963746159209	Flynn
0.225910357082539	5.69159115861523	Moffit
2.19603919133013	2.70799650262463	Moffit
0.0272557352430157	-1.8064199535979	Kim
-3.85929394618208	-8.94682560850513	Mickelsen
4.35723899945086	4.96421279023755	Kim
3.90717624768084	-4.19438467909229	wenDropSeq
3.84734844311541	5.54886712144482	Kim
-3.0064580525511	1.19410158704388	Kim
-1.3707900132292	-2.34332476545703	Campbell
3.04557179554766	4.81482924531567	Flynn
7.27490781887835	4.60314549516308	Campbell
-0.0661767508142658	-1.45830844332111	Campbell
5.11496519192522	4.51176203797925	Kim
5.3616273318178	-1.30623696733844	Campbell
3.33293198689287	3.35063900064099	Campbell
-6.32822204486067	-2.55990467955005	Kim
-1.8702982749098	3.4147235305177	Moffit
-3.6021542634123	-2.58969984938037	Moffit
-8.15317464724714	0.337857470022321	Kim
9.50663875683611	0.365948334442258	Campbell
2.37256955250567	6.64292849610913	wenDropSeq
-0.836588748847789	0.560846939788938	wenDropSeq
0.458895436371022	2.54542674134839	Rossi
-3.17277694598371	-3.65156684805286	Rossi
-5.26864601031477	-1.25840996195209	Kim
-0.699167766725368	0.577798739181638	Mickelsen
7.02478479489153	4.44830454896557	Chen
1.46064840897387	1.97828592370617	Lee_Idol
-2.8994433964842	-3.5996397583617	Moffit
-0.0102729882353016	1.75872828076947	Chen
4.82457708462542	-1.20055089880359	Campbell
-4.03426409617598	-4.87531577040088	Flynn
-3.36221958056623	-3.61586199690235	Rossi
-1.68340171233351	3.64012731622326	Mousebrainorg
0.999254814232045	0.773777023063779	Mousebrainorg
-0.723299183999843	-1.70178578783405	Kim
-1.25721395865614	2.54935254167187	Mousebrainorg
1.42123471840685	1.06542362283337	Moffit
-1.24220288649733	-6.95595322538745	Moffit
1.88664363964861	2.99635685990918	Moffit
6.54040645703142	2.37416256974804	Campbell
2.71502637013262	7.13944758485425	Moffit
-3.16099716082746	-10.1767469494475	Flynn
-3.05167866603071	-1.26911042620075	Kim
-1.12946344271833	3.63538970063794	Mousebrainorg
-0.0926924432867237	-7.3084541409148	Chen
-0.757633575355358	-0.249861106170535	wen10x
1.56986760243242	1.38618828366864	wenDropSeq
-1.89958477870161	3.29373516152966	Moffit
-4.73855186358625	-9.95649681974781	Flynn
-3.36550761119062	-10.3468261807097	Flynn
-5.66479421511824	-6.11162625242603	Flynn
9.76819156750505	0.817227497802854	Kim
-1.67754150286848	-1.08306418348682	Kim
-0.827745922958202	-0.562081798805117	wen10x
7.2941110049135	4.59963406633008	Campbell
-5.3274071301573	-2.15475879598987	Kim
-4.60583282366926	-10.0854364483489	Flynn
-2.63912320986921	-6.67863474775684	Mousebrainorg
-5.65357089892561	0.0700539202557807	Kim
-5.38985181704695	-4.49944697309864	Flynn
6.77213310345476	4.20016516755688	Campbell
3.9260542307741	1.1099139602052	Campbell
-1.12127239361937	-1.74972651888263	Kim
-4.63112760440046	0.325151190267683	Kim
-4.24554229632551	-3.98639522482288	Moffit
4.29357122525042	-5.13765870024097	wenDropSeq
6.61039041622942	3.99166764329541	Campbell
-2.23204983130629	-2.24181781698596	Kim
0.26939373358553	1.15962220738995	Moffit
1.71069561585253	0.854150310264707	wenDropSeq
-0.275719017838783	1.76066662381756	Rossi
7.26774620159929	4.50396002839673	Campbell
-7.17465663806135	0.659332409607053	Kim
-4.68753457919294	1.44917608808148	Kim
-0.198707987671442	2.03292502473462	wenDropSeq
4.12894701107805	-4.49463330198657	Campbell
-2.16414047137434	-6.49844656874073	Mousebrainorg
3.33365654095476	2.77650393556225	Campbell
3.00250267132586	-2.67577324797046	Moffit
-1.88274742022688	4.78382720063794	Moffit
-2.49840808764631	7.35538758348096	Moffit
-8.18988109484846	0.156557247148634	Kim
1.77524422749346	-4.12831221510303	wen10x
5.6685817156679	6.12631978105176	Chen
5.00723861798113	2.28424038003552	Rossi
-0.438310586964435	7.75214613984692	Moffit
-2.71180773631269	7.54179658006299	Moffit
-3.41906667605574	-3.98567162443531	Mickelsen
4.09518741711443	-5.00521574903858	wenDropSeq
-4.75349212542707	-9.74371968199146	Flynn
0.695572844589406	3.59879435609448	Moffit
1.83151077374285	4.02787341188061	Moffit
-1.94126022711927	-3.03516517568958	Moffit
0.392175963962727	1.80948187421429	Rossi
4.33345722302263	5.06479062150586	Kim
-4.61847186938459	-9.48878251005542	Flynn
4.52398037060564	-5.2638460247649	Moffit
3.77409433468645	1.93070746968854	Chen
3.2585737620241	3.99949540208447	Campbell
-3.453494318878	1.0478565842973	wenDropSeq
5.35309623822039	3.13729919503796	Kim
5.94468998059099	-1.37314401556385	Kim
2.28220962628191	0.272927627073408	Campbell
-1.07476819411451	-2.06733618666065	Campbell
-0.882453450118847	2.42657150338757	Mousebrainorg
0.445577136123829	1.15531302999127	Chen
-5.99528337374861	-0.368033572925448	Kim
-1.56922293559248	-0.207906678213	wen10x
-0.0132264430874058	2.59793461869824	Rossi
0.235111138666325	-7.07113276411426	Mousebrainorg
1.26116429909533	-3.30666337896717	Campbell
3.94605611904924	-5.06174002577198	wenDropSeq
-1.38765467063124	-7.00336752821338	wen10x
3.77601455792254	-3.35533843923938	Lee_Idol
-5.4002945508116	-8.41794930387867	Flynn
-4.63290048495466	-3.39972005773914	Moffit
-3.13346506014997	7.58415307115185	Moffit
-2.44107938662703	-1.27371786524188	Kim
-4.47813106433088	-4.75802241255176	Flynn
-3.04704428569014	-10.4023586361541	Flynn
-1.31843818083937	-7.24604903150928	Campbell
0.74467324360674	2.29692210267651	wen10x
4.13502000912493	-0.998077258361697	Chen
-5.60674358264143	-0.0140581781847472	Kim
1.53213976963823	6.32423819612134	Kim
7.613315812195	1.79410673688519	Campbell
-6.73683381930525	-1.71047030378711	Kim
-4.22609926119978	-8.66962586332691	Kim
4.92138265713518	3.07113732408154	Rossi
-0.428127565538234	-2.97435270239246	Kim
-4.11809111491377	1.64684821675885	Kim
0.733261874759846	3.0941873938905	Lee_Idol
1.22230040177172	4.22572125505078	Moffit
3.54878901585405	5.20994986604321	Campbell
-7.65633321658308	-0.51036758710277	Kim
6.65107606991594	2.40472449372876	Kim
4.32078479870623	-3.99143658567798	Lee_Idol
7.91140388592547	1.63278342794049	Campbell
-2.48380018130476	-6.85226164747608	Moffit
-2.06814826384718	-5.55040799070728	Lee_Idol
1.58217679604357	-3.37493787695301	wenDropSeq
3.71291898831194	1.06734372686017	Moffit
-3.98317290202314	1.73331607888806	Kim
-0.865683087264843	1.43118943284619	wenDropSeq
3.27922820195025	-4.03128252912891	wen10x
-3.64894367114241	-5.72085820127857	wenDropSeq
-2.8901991929167	-6.68506585050952	Mousebrainorg
1.13046645268267	-3.03238950659168	wenDropSeq
-3.10178662196333	-3.20073972631824	Rossi
-4.2875311459654	-8.47019444395435	Rossi
0.355072728241139	0.995034352050901	wenDropSeq
-0.472468205844707	0.741184845672727	wenDropSeq
-7.51091409579451	-0.0349160115106101	Kim
3.67219828709429	7.2680314929353	Kim
1.05853795155352	2.77343215058911	Chen
-2.86182571307356	-3.07155548025501	Rossi
-6.49503494158918	-2.4929445831908	Kim
-0.759019800578899	2.25269044946301	wenDropSeq
-0.604834118043728	1.24740554402936	Campbell
-3.53427029505903	-3.50393210340869	Rossi
2.58567856892412	5.14811791490185	Kim
-2.7293253029936	1.34358204911816	Kim
-1.31536878005201	-2.06897626806629	Campbell
0.454743734443837	3.81534351419079	Chen
1.24724363430803	3.49726547311413	Moffit
2.78354357823198	7.53172911714184	Campbell
0.967285982216053	4.48992384980786	Rossi
4.33899330242937	-5.42844878126514	Chen
3.59397482022112	3.9370612056123	Flynn
7.06984352215593	2.05742134164441	wenDropSeq
3.64281152828997	-4.87602196623218	wenDropSeq
2.04967736347979	-3.71961031843555	wenDropSeq
2.88693331822222	-4.43729983259571	Mousebrainorg
-8.39811683551008	-1.06761227537525	wenDropSeq
3.90241407498186	-4.05390225340259	Moffit
-3.55205083743269	0.88552691053021	wenDropSeq
-3.29783178225691	0.849900558696867	wenDropSeq
-7.16087079898054	0.279051467882276	Mickelsen
-0.602846094524212	-0.431468531383395	Flynn
-2.28531361476118	7.60354699205029	Moffit
-0.433174320613689	7.37631835054028	Moffit
-1.22821409360105	-2.10774599005115	Campbell
-4.63586593524153	-10.0030761807097	Flynn
7.44042705639666	1.72357107709515	Campbell
-0.804918357288189	-2.06277166296375	Kim
4.27643512829607	-4.23729859281909	wenDropSeq
3.42982458218401	-0.117471605433344	Campbell
-1.35477126494581	-5.7497063725127	Mickelsen
-7.77168250933821	-0.0397396254224772	Kim
0.158996513927632	0.0369587318168884	Chen
3.13922618969744	8.02514208863843	Campbell
-0.207461387967414	-7.24297295500171	Kim
0.993775001609974	0.793427720771909	Moffit
1.28606068238085	6.59056605409253	Kim
2.2371897612459	2.8450304419862	Moffit
9.872686616028	0.421761527763486	Campbell
0.631628802860432	-2.60553084303272	wen10x
4.61437296017473	-5.2016745655669	Campbell
-0.63558400527174	2.5216776282655	wenDropSeq
-4.37491918460066	-4.81337700773609	Flynn
9.04443191632097	1.07465828965771	Campbell
5.38575290783709	-1.06940780569446	Campbell
-5.06009746447737	-6.12090264250171	Rossi
5.8151504908449	-1.90893982340229	Kim
5.92940734967058	-1.85164819647205	Kim
9.60829280957048	1.27270771573651	Lee_Idol
2.60055755719011	6.88743533204663	Chen
-5.66488862887556	-4.74092541624439	Flynn
-2.3608532036894	8.50702132295239	Moffit
2.51999210461443	-0.225609451426386	Rossi
-3.50780940905745	-5.34603558470142	wenDropSeq
5.94328950985735	2.53111089776623	Kim
1.83041524037188	3.29326094697583	Moffit
-2.20026839629347	-5.54019175459278	Rossi
0.00983538373773615	1.33753706525433	Mickelsen
-5.6957833851927	-6.30440960813892	Flynn
-0.766336151515789	1.76807893823254	Mousebrainorg
9.87485908612078	0.657382086025358	Campbell
-1.81025589362318	6.42422427247632	Moffit
3.56220816716021	7.17634810517895	Lee_Idol
-8.14397645846541	0.393836721883894	Kim
7.58045553311175	0.712609127269865	Kim
5.07527135952776	4.47152890275586	Chen
4.7605039988405	1.94997073720563	Rossi
9.5401842509157	0.832686141239286	Campbell
4.7098996554262	3.19159759591687	Mickelsen
1.17177068337267	4.98914231370556	Moffit
-1.86189151660139	-3.11251150061023	Moffit
-2.37672878161604	-0.610343322051882	Kim
3.62349819287127	4.41803206513989	Campbell
0.390771261299305	5.62165059159863	Moffit
3.02706932171648	2.46019352983105	Lee_Idol
6.1030299578554	0.530967488990903	Kim
0.883110514724904	0.293325290189863	Moffit
-7.69170118228132	-1.18547867227924	Kim
1.82194446667498	-4.46825180937183	wen10x
-6.90523172274763	0.811867430912138	Campbell
-3.21999860659773	-3.80986605574024	Mickelsen
-8.4587924565428	-0.63421277691257	Kim
0.273949912632161	-5.01572190214527	Kim
3.5702352438814	-4.44096098829639	Lee_Idol
-3.29825163737471	-4.62379036833179	Moffit
10.1615583811647	1.43918313096631	Chen
2.12050913914507	2.91620148728955	Moffit
-6.38192201510603	-2.19949971128833	Kim
-1.20155049220259	-3.21290646482837	Moffit
3.6212184344179	-0.523867949737429	Campbell
-5.16638112918074	-1.47969494749439	Kim
1.55808698281115	1.55598641942608	wenDropSeq
-3.82008934870893	-9.34273396421802	Flynn
-0.398886659299678	-1.61371825624835	Kim
-2.99994779483015	-1.20614717890155	Kim
-1.94283724681074	7.80580557893384	Moffit
9.7797329340822	0.613170638786436	Campbell
0.863219610298329	0.764331415401578	Moffit
1.333215705002	4.47147502015698	Moffit
-3.97189832583601	1.79590715478528	Kim
-0.456389480387516	-3.16429053236377	Kim
-3.60131216899092	-3.37852464605701	Moffit
3.44881080731218	-3.61871443678272	Chen
-3.10361553088362	3.39605344842541	RomanovDev
4.43667148693865	-3.36878405500782	wen10x
1.69272386177843	2.35388244699109	Moffit
-5.01822782412703	1.00911225389111	Kim
-5.10355544940168	-6.56628571440113	Lee_Idol
2.55234026058977	-1.15245901037586	wenDropSeq
-0.429577672039814	7.4669536502229	Moffit
1.55941497429674	0.922124937282682	Moffit
5.60874914273089	-1.30904768396747	Campbell
3.7318985377199	1.12628938268292	Moffit
9.50124191387957	1.21500600885022	Campbell
-2.71408224955732	-2.75729881216419	Chen
1.68817662342852	0.91813816140759	Moffit
2.38906621083086	6.32519282411206	Campbell
-5.25716710940535	0.381315454946638	Kim
-4.11618543521101	-9.80376873899829	Flynn
1.98217534169024	5.87868155549634	Kim
2.43828367337053	6.49296320985425	Kim
-1.61085689917738	3.53517688821423	Moffit
3.97362159832781	7.2798837573396	Moffit
6.1625134859926	2.80596126626599	Kim
-4.85595632449324	-5.20400582243335	Flynn
-7.16600347415144	-0.406280323757052	Kim
0.99066328152483	-2.42507158209217	wen10x
7.62461446865862	1.9757152945863	Campbell
4.22234796627825	-5.1361695377959	wenDropSeq
-5.43799234286482	-1.84894059587848	Kim
-3.41054321185286	-5.24592171598804	wenDropSeq
0.4431925331003	-5.25221596647632	Mickelsen
0.419164827907734	1.62355996678937	Chen
0.467555574024373	4.68492449830639	Moffit
2.68097948178118	-4.02062807966602	wen10x
-6.57820535556013	-2.03423987318408	Kim
2.08070158108538	-4.63273964811695	wen10x
-5.53604389086897	-0.229750543726801	Kim
-2.06934917823011	-4.42500124861133	Moffit
3.87783741101091	2.98733653138745	Campbell
-0.744203814422435	1.51885272573102	wenDropSeq
5.10513185604876	-1.19122408319843	Campbell
4.54467987164324	1.79936636994946	Campbell
-1.40821374312574	-5.69074355055225	Mickelsen
-2.9306671704405	1.08069778989422	Campbell
0.909302464569264	1.78334094594586	Mickelsen
-5.07618881121809	-4.44914065290821	Flynn
-3.51863790408308	-2.98370395590198	Rossi
-1.16928989545042	-1.58294223238361	Flynn
-1.71441877738173	-2.69852195669544	Moffit
-1.83324325934584	-3.44467030455005	Moffit
0.22825717076128	-2.428146943344	Rossi
5.59534191235369	-1.10948120046985	Campbell
3.35581611737078	0.897329822288633	kimDev
4.51383136853045	3.35415877412427	Rossi
5.36944316967791	6.28003300737012	Flynn
-5.97024465457136	-0.00800326921623894	Kim
-0.128776357626266	0.338796183572889	Kim
0.794275394523793	1.72815813134778	Moffit
-3.66916037455732	-10.0120960323943	Flynn
3.05940841778582	2.06390179704297	Campbell
1.42371582135027	-0.975804313911318	Flynn
-7.41175342456037	0.382176354633451	Kim
9.94311832531755	0.826702430950285	Kim
-2.69126821414167	-4.40128909040821	Moffit
-0.309329540585823	2.32139052461255	Rossi
-5.40410734072859	-8.42361603666675	Flynn
5.58034443005388	6.58148802827466	Flynn
4.15561174496477	-4.93767319609058	wenDropSeq
3.30140494450396	4.25333918641675	Flynn
0.499770275200062	2.95167721818554	wenDropSeq
-1.33824075118238	5.43303050111401	Rossi
3.68700217350786	-0.534666761649966	Campbell
5.12303375347918	1.88158716271985	Rossi
-5.28866887942488	-2.09319005895984	Kim
5.44838022335833	4.65008820603955	Campbell
-2.05120778933699	-2.88610135008228	Moffit
3.32086800679033	-2.71641670156848	wenDropSeq
3.34608458622759	-3.64268909384143	wenDropSeq
1.34719311341112	1.66360355924237	wenDropSeq
2.5876433764345	6.93616093705762	Campbell
5.62729143246477	5.78134574006665	Campbell
-7.50763488665754	0.524015262828947	Kim
0.794038048828297	1.49271132062543	wenDropSeq
-1.4509627904051	-1.92326091219318	Campbell
-3.19351554766829	-10.3018289654387	Flynn
-1.17742992297346	-7.07030116011035	Moffit
3.45288013562029	-3.02480135847461	wenDropSeq
5.44777940853899	6.33817042420971	Flynn
-3.21149683848555	-5.48419438291919	Moffit
2.26798366650408	2.91427363465893	Mousebrainorg
-0.489241042291469	7.77090920518506	Moffit
-5.29175449267561	-2.18284688879383	Kim
4.67811082943743	-5.19788418699634	Moffit
3.22289847477739	1.54879297326672	wenDropSeq
1.41442572220629	6.53934754441846	Kim
-0.971394905006237	3.24508537362683	Mousebrainorg
-2.89041901484663	-3.67935906340015	Rossi
-4.52312398806746	0.0911385567055946	Campbell
1.44390534504717	6.45865048478711	Kim
-1.69028783694441	5.50610531877148	Moffit
0.260742447221928	-2.50600801397693	Rossi
-7.57907653704817	-0.406726404918551	Kim
-0.38793679431612	1.21709825109112	Lee_Idol
2.54374646290606	5.21982182572949	Kim
3.8018333826906	5.48233975480664	Kim
-1.34872675791914	4.07285298417676	Moffit
-6.89141631976301	-0.438934460176348	Kim
2.99815081700152	5.64100207398999	Kim
-3.08379269496138	-10.3085647671355	Flynn
-6.60690618411238	-1.73889897753131	Kim
0.528817168319874	-7.30888520170581	wenDropSeq
2.45853733166521	6.50489415238965	Moffit
-0.417909764801807	7.46449078630078	Rossi
-1.80889488116438	-3.05061517645252	Moffit
5.64441084011858	-1.43972657610309	Campbell
-3.86436010256941	-1.97384522844684	Moffit
-0.345739864861316	4.81769551347363	Rossi
1.84676384075945	4.13169802735913	Campbell
2.6376180563814	0.951323047386289	Moffit
-2.43212963000471	-6.78696309019458	wenDropSeq
6.04454397305315	-2.0807667820586	wenDropSeq
6.56109212979143	2.10708059381115	Kim
2.4563801203615	6.44150103639233	Kim
-3.02624464884932	7.23199643205273	Moffit
-6.46608377352888	-0.443582221759676	Mickelsen
-0.769845613395519	0.636367872463346	wen10x
4.47549938305681	-5.47257338453662	Mousebrainorg
0.790260544861012	2.61313427995312	Rossi
-3.15557075396711	-1.13411901880634	Kim
4.47076248272722	-5.25586615492237	Moffit
0.0257367108709149	-6.94611798216236	Kim
4.6274497424013	-5.25897274900806	Chen
1.65292369469469	1.42880000184643	Moffit
-0.411238887464351	4.93013800691235	Rossi
-1.23439050570662	4.28940333436596	Moffit
2.68029688938921	-2.37242613722217	wenDropSeq
9.58435844525164	1.14332081388104	Campbell
1.01776181801622	0.853914037452818	Moffit
-2.4804308499449	8.74248923371899	Moffit
-0.302453116630859	5.53418435166943	Moffit
3.70777558430498	-0.99154041696918	Campbell
1.13371764763659	3.77277340005505	Moffit
-4.84444070712263	-9.63930188108814	Flynn
3.63076447590654	-3.71262656141651	wenDropSeq
1.22914742573565	-3.0812538712157	Chen
4.23830675228899	2.56644333909619	Moffit
2.27007292851275	2.92029775689709	Mousebrainorg
-0.358454601024932	-4.72905693937671	Kim
-4.48409772769148	-9.55084381986988	Chen
3.79171346768206	-1.08429680754077	Campbell
-0.434937783634014	4.76778353761304	Rossi
10.3975975428469	1.430570975052	Campbell
3.34829568013018	-2.95594798017871	Moffit
4.76389717205828	3.5868050010072	Kim
-0.494238742744274	1.36861802648175	wenDropSeq
0.302919856155568	-2.54661642004383	Mousebrainorg
-4.49969268695051	-9.54387341429126	Mickelsen
4.30161165341204	0.98137195418942	Moffit
-0.131403067266292	-1.5003532021178	Moffit
3.62931059941118	-3.49577318121326	wenDropSeq
9.67792438610857	1.39198161672223	Campbell
-0.558303543483562	2.16157259057629	Mickelsen
-4.71787906542952	-9.76586399961841	Flynn
6.33552526577776	4.39386595796216	Campbell
0.0632664476281933	-7.09777413298023	Chen
9.83533214672869	0.741620555626035	Campbell
3.7562498961336	-3.12958298612964	Campbell
-4.45084453478987	1.14727105210888	Kim
2.81049608334368	-4.80135928083789	wen10x
5.89035915478533	3.09562791894543	Kim
1.121132842148	2.84384788583386	Lee_Idol
4.26859401806658	1.2667960078584	Mousebrainorg
6.1228430186159	-1.63443003584278	Kim
4.04515432461565	0.784627273784757	wenDropSeq
-0.255852309172697	-0.869509026302218	wen10x
-0.682219752227611	-0.607957228912234	Rossi
-2.53942323580915	-0.659054025901675	Kim
5.61739563092058	5.89209593843091	Campbell
-4.77684045687849	0.218395009742857	wenDropSeq
-0.309291989659614	5.58489502977002	Moffit
-9.26837993518049	-5.59727059294117	Campbell
-3.18026209727461	7.63220395158398	Moffit
3.08557151898211	-4.43856583525074	wenDropSeq
3.13759564503496	-4.84830771376026	wenDropSeq
5.43773340328997	3.05383552621472	Kim
1.70891105278795	0.0931872055994277	wenDropSeq
1.41370390995806	4.38861788819897	Moffit
-0.915007480537242	-3.25225053717029	Rossi
-1.867059477722	-0.220061600102305	Kim
1.06283949955767	-2.37397991110218	Campbell
4.30104421719378	5.12717570375073	Kim
5.15789913281267	1.53458811353314	wenDropSeq
-0.488810279523677	-3.14006315161121	Flynn
3.88128446682756	7.31521786759961	wenDropSeq
0.732396176899128	1.92777659009564	Moffit
-4.68904043093855	1.14721374516874e-05	Chen
3.20720600231951	2.97352088998425	Kim
-3.64689327136213	-9.83255062986743	Flynn
-3.51697421923811	3.12423314164746	Campbell
-1.52881527796919	7.78690518449414	Moffit
-0.581598498975582	1.08805777143109	wenDropSeq
5.32647203549212	-1.33267937590015	Campbell
2.57118462666338	-3.66382275511157	wenDropSeq
-0.128843390499897	-4.47254000593555	Campbell
-1.92987919703657	-1.15694282938373	Kim
-0.715610482847042	4.44585074494946	Moffit
-2.49781394854719	7.30638159822095	Moffit
-2.58097482577497	-0.550835117591738	Kim
-2.23659349337751	-0.637425646079897	Kim
10.3912651453859	1.09245170663464	Campbell
5.78544210537737	-1.1667133419646	Kim
-5.09883237734968	-1.63363431383502	Kim
-2.42169118777449	8.4698718936311	Moffit
-3.82172728434736	-6.29322062422168	Rossi
5.085333100403	1.617334023224	kimDev
-1.9222180928343	6.76596488069165	Moffit
6.68633150204485	2.64107503007519	Kim
7.35448431118792	1.96733511994946	Campbell
-0.551560976659603	7.58433856080639	Moffit
-2.2065153206938	8.19889391969311	Moffit
7.13452076062029	4.38164938996899	Campbell
5.66672968014544	-1.06477926660907	Kim
-3.22878600016767	-10.2754074185027	Flynn
-8.13932729617292	-1.38850520540607	Kim
-2.41854191676313	-0.265360936416506	Kim
0.48046266182726	3.61358822892773	Moffit
-1.97900749102766	-2.69250951696765	Moffit
-2.58517433062727	8.5930637271272	Moffit
5.35595583065813	2.02771486352551	Rossi
1.67795526131456	0.91814489673245	Chen
-0.428394698654956	1.15643145154584	Moffit
-7.27670980349714	-0.337468758119463	Rossi
1.99275516613787	4.71938313554394	Rossi
3.95241045101946	-3.82218633581531	wenDropSeq
3.0314226065523	2.65755189965832	Campbell
7.50109647854632	1.96633352349866	Campbell
4.42900394543474	2.96145142625439	Rossi
-0.242444852484114	-0.828713163627505	Flynn
-4.64098192111189	-4.55845032621753	kimDev
-0.488173284684963	-3.14409218717945	Kim
1.29021870240038	-3.52219568182361	wenDropSeq
-7.30883575335676	-1.0931700317992	Kim
1.42981647595232	5.94528998445141	Kim
2.39688657864397	1.70742477487195	Rossi
-6.43459154025251	-1.74671588827503	Kim
-3.14290214434797	7.56107462953198	Moffit
0.757432988727742	0.184043482051969	Moffit
-1.65885234728987	5.52117384980786	Moffit
9.740118256653	0.571547225223661	Campbell
4.47113966091936	4.15408886979687	Chen
6.96210216625994	4.18992604325879	Mickelsen
3.71906565769976	-2.9845160095824	Lee_Idol
7.28710912808245	4.51453436921704	Campbell
4.46570276364153	-5.44478093077075	Mousebrainorg
5.30591749295061	-0.976047441257357	Campbell
0.0265885506517224	0.416452840076566	Kim
-0.842721649562664	0.615494087444425	Kim
-3.37983322993452	-9.85277710844409	Flynn
9.69303630932634	0.321371778951765	Campbell
-8.46542335406477	-0.617875262988925	Kim
9.56209110363787	1.10215069364178	Campbell
-2.35040903941328	8.58386076997387	Moffit
2.26291059597796	-4.5264226048125	wen10x
-3.40792156115705	-3.64108739782703	Rossi
-1.25337470427687	-3.62040840078723	Chen
3.11519455059832	2.24195231507886	wen10x
-3.26422549143965	7.55002965043652	Moffit
4.3775432024843	-4.33041582991016	wenDropSeq
-3.9635999287718	1.70007134984601	Kim
3.97934745892351	-4.56387673307788	wenDropSeq
-0.357154824888057	-3.12793312956226	Rossi
4.3736278925783	-5.11272822309864	Moffit
3.36845540150469	5.48224963258374	Kim
-3.51422024623091	-9.92928467680347	Flynn
-4.17806960002119	1.29131783555615	wenDropSeq
-5.2997758473509	1.09272767613995	Kim
4.03451608761614	2.67548288415539	Moffit
-0.22337125067199	2.08671964715588	Mickelsen
1.09863673790758	1.91370822499859	Moffit
3.59277509793108	3.79109062265027	Campbell
-7.80238653079206	0.164708316432119	Kim
-4.72850824252302	-9.66917286802661	Flynn
1.58260070427721	1.06551672528851	Moffit
-3.923704632675	-2.81267772604358	Campbell
-8.01766134158308	-1.40969298769367	Kim
-6.16691566363508	-2.08322368551624	Kim
0.781768432701283	2.55537666391003	Rossi
-5.49226880923445	-6.49045811582935	Flynn
6.35129427059954	2.67278565477002	Kim
-2.37945152178938	-6.51762257505786	wenDropSeq
-0.204431041260905	0.625604286895872	Lee_Idol
0.256861827219181	5.45640076707471	Moffit
3.35311078175371	-4.52038346220386	wenDropSeq
-4.57631088153059	-7.30582819868457	Rossi
1.09189509495562	-2.89642034460437	wen10x
-6.03176713839704	-0.148089811099886	Kim
0.151836207950764	3.71326316903699	Moffit
0.256356558645421	2.50551332543957	Moffit
-0.209089300712294	1.56064118455517	Rossi
-8.18043256655867	-1.38533006597888	Kim
1.07714580639666	-3.31202064443958	wenDropSeq
-4.02195764437849	-4.03249369551074	Chen
-1.50620890513594	5.47303809236157	Moffit
2.07083438977068	5.78608025621045	Kim
-0.350460522925205	5.55646552156079	Rossi
1.37739132984942	1.77532102178204	Moffit
2.92608880146807	2.18628896783459	Campbell
-9.18556857958967	-5.90985785414112	Campbell
0.0586505149251751	1.29810966561902	Campbell
-4.26181341067488	-4.02617417265308	Moffit
-5.63557315722639	-0.43505893637073	Kim
-2.6626167382353	7.63401688645947	Moffit
0.160495302522831	3.72772158692944	Moffit
-1.54127980128462	-2.1614814846648	Campbell
2.58973430737322	6.68423213075268	Chen
-2.09657836810286	-5.82404480863941	Campbell
-4.86202836886579	-4.6457139103545	Chen
-3.89111591235334	-6.14741049696338	Rossi
-2.30326891795332	-6.10995541502368	Moffit
-2.52137041941816	8.42447508882153	Moffit
1.84848045452898	0.750324860321165	Moffit
-0.307663203334159	2.34865678857434	wenDropSeq
-1.89410043612654	-1.2067466824187	Kim
0.153875372255497	-2.5095940678252	Kim
-1.4062645520323	1.81145621846783	wenDropSeq
-5.67636657611067	-6.22352562834156	Flynn
