p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff
2.45847663054971e-20	-0.111572051120047	0.384	0.451	1.36197146855824e-15	Rab21	-0.067
2.51671317906585e-20	-0.142539163557022	0.24	0.301	1.39423393407069e-15	Zfp536	-0.061
2.59221083530466e-20	0.145221282109437	0.348	0.29	1.43605888065043e-15	Gdi2	0.058
2.61140728677417e-20	-0.12079144821581	0.445	0.521	1.44669352280002e-15	Ttll11	-0.076
2.6161539964433e-20	-0.101418353936054	0.232	0.294	1.44932315248962e-15	Stxbp4	-0.062
2.67790218233223e-20	0.156201759499294	0.38	0.325	1.48353102999023e-15	Hmgn1	0.055
2.69443663715577e-20	0.15462963123162	0.39	0.337	1.49269095261792e-15	Dnajc8	0.053
2.72489127600603e-20	-0.121092910996975	0.613	0.693	1.50956251799458e-15	Sptbn4	-0.08
2.73822526861767e-20	-0.1081522400665	0.277	0.339	1.5169494165615e-15	Slc1a1	-0.062
2.78395909730163e-20	-0.100053206375433	0.225	0.287	1.54228550031413e-15	Cblb	-0.062
2.88143660173528e-20	0.12362595096277	0.244	0.189	1.59628706299533e-15	Mrap2	0.055
2.92485492382549e-20	-0.101293134676017	0.463	0.542	1.62034037925008e-15	Tasp1	-0.079
2.93282858275753e-20	0.124725810163443	0.256	0.206	1.62475770656184e-15	Cops2	0.05
3.05977300090422e-20	-0.112493203926125	0.348	0.415	1.69508364477093e-15	Eif2ak4	-0.067
3.11355729430873e-20	-0.111788826892263	0.432	0.506	1.72487960547409e-15	Ubr2	-0.074
3.11478085068324e-20	-0.135361925545575	0.318	0.382	1.72555744347001e-15	Gm16083	-0.064
3.18976819591009e-20	0.155665720752278	0.618	0.595	1.76709968285223e-15	Micu3	0.023
3.38326330098109e-20	-0.113083425480712	0.407	0.48	1.87429403611052e-15	Pcbp4	-0.073
3.40756357651926e-20	0.176853120784901	0.544	0.505	1.88775614575591e-15	Tial1	0.039
3.51542075080506e-20	-0.169343073824954	0.26	0.324	1.9475079417385e-15	Rerg	-0.064
3.71544897405167e-20	-0.106887257489732	0.428	0.498	2.05832157713489e-15	Cenpc1	-0.07
4.09669254998081e-20	-0.119362142337612	0.653	0.723	2.26952670576387e-15	Rasal2	-0.07
4.14638976391777e-20	0.106310121186599	0.219	0.165	2.29705846531281e-15	Slc48a1	0.054
4.30865003586844e-20	0.149114312239346	0.364	0.306	2.38694903337076e-15	Snca	0.058
4.33673979555881e-20	-0.105729601052912	0.219	0.279	2.40251047934163e-15	Spen	-0.06
4.53642911846373e-20	-0.314835735898734	0.383	0.447	2.51313636733772e-15	Sox2ot	-0.064
4.57880653928897e-20	-0.124644145778647	0.632	0.694	2.5366130347007e-15	Dner	-0.0619999999999999
4.98575475586999e-20	0.141722466649089	0.244	0.197	2.76205827720441e-15	Snhg12	0.047
5.32226493703972e-20	-0.110377294086169	0.106	0.148	2.94848155247063e-15	Sel1l3	-0.042
6.08097148465637e-20	-0.117588302000748	0.244	0.305	3.36879739278478e-15	Hspa12a	-0.061
6.25302101495269e-20	-0.112011223441361	0.569	0.651	3.46411111207364e-15	Psma1	-0.0820000000000001
6.29378316785916e-20	0.14752260335677	0.346	0.287	3.48669293716229e-15	Wbp11	0.059
6.5135115100856e-20	0.111824166698925	0.224	0.168	3.60842024147232e-15	Asphd2	0.056
6.53434537777731e-20	0.101310840913611	0.197	0.141	3.61996199583485e-15	AW822252	0.056
6.71258809516378e-20	-0.114531987681112	0.252	0.313	3.71870667883978e-15	Ncs1	-0.061
7.46956219268555e-20	-0.114859997611158	0.194	0.253	4.13806275912587e-15	R3hcc1l	-0.059
7.71002484093785e-20	-0.119046005020145	0.414	0.486	4.27127666163116e-15	Plppr2	-0.072
8.0407274229681e-20	-0.117181519206014	0.506	0.58	4.4544825850501e-15	Arhgap32	-0.074
9.24027584144228e-20	-0.136122285736951	0.35	0.415	5.11902041340061e-15	Utrn	-0.065
9.37982181546891e-20	-0.10212217845912	0.212	0.271	5.19632748755162e-15	Ebf4	-0.059
9.49302680612357e-20	-0.128648655967889	0.462	0.531	5.2590419203244e-15	Kcnn2	-0.069
9.52762965229679e-20	-0.100691112960669	0.2	0.257	5.2782115510759e-15	Mrnip	-0.057
1.05226858352249e-19	-0.103165747344912	0.44	0.509	5.82946272585626e-15	Pibf1	-0.069
1.05300355909989e-19	-0.112209186948369	0.519	0.595	5.83353441705747e-15	Dennd4a	-0.076
1.12271420361195e-19	0.107697543201896	0.185	0.129	6.21972441658982e-15	Apmap	0.056
1.18573802389911e-19	-0.102937212680485	0.21	0.268	6.56887007859869e-15	Nars2	-0.058
1.20660483767575e-19	-0.101338655436672	0.206	0.266	6.68447014023989e-15	Gm16894	-0.06
1.24047321584951e-19	-0.11599238361439	0.421	0.488	6.87209756848472e-15	Kdm5b	-0.067
1.26242913438582e-19	0.135244735589735	0.32	0.261	6.99373116158402e-15	Cyhr1	0.059
1.3268231087963e-19	0.177503502834568	0.811	0.8	7.3504673404206e-15	Gabra2	0.011
1.43429245934076e-19	-0.112841867684519	0.217	0.278	7.94583679550187e-15	Mapk11	-0.061
1.45725352208804e-19	0.137161921469626	0.256	0.203	8.07303878701552e-15	Mrps17	0.053
1.46159982034683e-19	-0.107835760274866	0.298	0.359	8.09711684473939e-15	Rnf115	-0.061
1.49046645990562e-19	-0.145674006509106	0.379	0.447	8.25703514123116e-15	Camk4	-0.068
1.54968763179542e-19	-0.162021490939121	0.1	0.143	8.58511451138344e-15	B230323A14Rik	-0.043
1.83010020679162e-19	-0.125859306260646	0.218	0.275	1.01385721356049e-14	Insyn2b	-0.057
1.96085144608426e-19	0.103923694091647	0.197	0.147	1.08629209261622e-14	Mettl9	0.05
2.16272654813388e-19	-0.100994857692743	0.343	0.403	1.19812888040069e-14	Mrps15	-0.06
2.51119050342994e-19	0.111513667234321	0.069	0.04	1.39117442699515e-14	Gm44686	0.029
2.81815112809938e-19	-0.111278271268504	0.248	0.306	1.56122754345578e-14	Bend7	-0.058
2.82530143111676e-19	-0.223910478740584	0.445	0.506	1.56518873982437e-14	Col25a1	-0.061
3.0181869163945e-19	-0.106618834748619	0.286	0.351	1.67204536981339e-14	Arntl	-0.065
3.07637705557781e-19	0.13127267042549	0.149	0.106	1.70428212501955e-14	Snhg1	0.043
3.37466952586585e-19	0.113052093999656	0.243	0.191	1.86953317063442e-14	Cystm1	0.052
3.54500234099153e-19	-0.12730447388183	0.5	0.569	1.9638958468859e-14	Ankrd55	-0.069
3.68623375144338e-19	-0.174801718156245	0.661	0.709	2.04213663596212e-14	Fat3	-0.0479999999999999
3.7086245603579e-19	0.117421024969765	0.213	0.16	2.05454092019267e-14	Phyh	0.053
3.94317527562688e-19	0.122760798139389	0.247	0.192	2.18447967094453e-14	Txndc9	0.055
4.06574250724359e-19	-0.216015766992221	0.605	0.658	2.25238069158788e-14	Clstn2	-0.053
4.09494513006846e-19	-0.100544145691387	0.16	0.212	2.26855865260663e-14	Vangl2	-0.052
4.17428931102509e-19	-0.105928347594247	0.161	0.211	2.31251453541479e-14	Slc1a2	-0.05
4.3525355594284e-19	0.137605347504329	0.31	0.255	2.41126117456774e-14	Srsf3	0.055
4.40118446692095e-19	-0.167913693214593	0.25	0.304	2.43821218282953e-14	Sncaip	-0.054
4.46726855185471e-19	-0.110512360522162	0.351	0.42	2.47482210504199e-14	Cep295	-0.069
4.50394512686729e-19	0.168699983957331	0.183	0.131	2.49514056083321e-14	9330020H09Rik	0.052
4.64881595104888e-19	-0.112392625727999	0.132	0.18	2.57539754872157e-14	Dusp16	-0.048
4.78001322150496e-19	-0.137455459469963	0.521	0.588	2.64807952458153e-14	Tcf4	-0.067
4.7934007969574e-19	0.11983685269078	0.242	0.183	2.65549610750643e-14	Eef1akmt1	0.059
4.83718759459829e-19	0.127843886781986	0.281	0.226	2.67975355553151e-14	Copb1	0.055
5.06854702015054e-19	-0.11960168934009	0.345	0.409	2.8079243636932e-14	Fam13a	-0.064
5.10364746903545e-19	-0.170608406467928	0.367	0.43	2.82736966137095e-14	Zdhhc14	-0.063
5.68178992303791e-19	-0.121647764151204	0.723	0.79	3.14765479946377e-14	Copg2	-0.0670000000000001
5.72925603558626e-19	-0.117789655948563	0.153	0.202	3.17395055115443e-14	Tmem132c	-0.049
5.73420098921957e-19	-0.106558276231286	0.156	0.205	3.17669000601775e-14	A330040F15Rik	-0.049
5.89419729558231e-19	0.105558921023088	0.214	0.16	3.26532635977964e-14	Gna11	0.054
6.07318220163719e-19	-0.108256577870844	0.727	0.779	3.36448220788499e-14	Tmem191c	-0.0520000000000001
6.14541440782507e-19	0.157094041692531	0.445	0.391	3.40449812779101e-14	Hnrnpc	0.054
6.26419575641175e-19	-0.152594235973101	0.331	0.393	3.47030180709455e-14	Ripor2	-0.062
6.50381801890707e-19	-0.136552554549771	0.467	0.534	3.60305014429433e-14	Gab2	-0.067
6.83240244332243e-19	0.167243654690439	0.304	0.25	3.78508262957619e-14	Ssna1	0.054
7.46733103920346e-19	-0.103026072223983	0.249	0.312	4.13682672240832e-14	Mvb12a	-0.063
8.28130503386342e-19	0.165229025406229	0.52	0.487	4.58776017571e-14	Srsf2	0.033
8.59084587846961e-19	-0.124071220868319	0.4	0.456	4.75924270821338e-14	Ppm1l	-0.056
9.23964192482319e-19	0.154561258168123	0.322	0.263	5.1186692299328e-14	Gpr162	0.059
9.37083963453088e-19	0.124919546335558	0.279	0.226	5.19135144913376e-14	Nop58	0.053
9.72947066921691e-19	0.185859346999317	0.446	0.402	5.39002945603948e-14	Gabrg1	0.044
1.05749778166454e-18	0.102993188306742	0.221	0.169	5.85843196064341e-14	Pfdn4	0.052
1.07178394526762e-18	0.134554582393598	0.204	0.152	5.93757587838806e-14	Fndc5	0.052
1.16130381585003e-18	0.111201904802807	0.206	0.159	6.43350700942761e-14	Pom121	0.047
1.17429313187648e-18	-0.106844072615064	0.308	0.368	6.5054665212825e-14	Pip4p2	-0.06
1.24268569810301e-18	-0.117589876793896	0.355	0.418	6.88435449892084e-14	Pkig	-0.063
1.2981338715101e-18	0.117689064840006	0.191	0.144	7.19153183477879e-14	Fam50a	0.047
1.43223181994089e-18	-0.105054456921161	0.617	0.686	7.93442105929056e-14	Rfx3	-0.0690000000000001
1.65270984892355e-18	0.110665919677282	0.159	0.12	9.15584729205159e-14	Spg7	0.039
1.72306240184809e-18	0.10546140872603	0.142	0.098	9.54559339999825e-14	Emg1	0.044
1.82817268301678e-18	0.291523217610637	0.175	0.126	1.01278938466447e-13	C77080	0.049
1.89193725167613e-18	-0.104612378976138	0.322	0.389	1.04811431805606e-13	Sptlc2	-0.067
1.9068548272046e-18	-0.125214285136041	0.283	0.348	1.05637850572307e-13	Dlst	-0.065
1.99472341544406e-18	-0.106143639385034	0.233	0.291	1.10505682492185e-13	Mtg2	-0.058
2.00302614583752e-18	-0.142310629908661	0.456	0.522	1.10965645453253e-13	Tln2	-0.066
2.30329985724224e-18	-0.112554763597054	0.779	0.853	1.27600508791363e-13	Afdn	-0.074
2.57340584834695e-18	-0.106461436410103	0.611	0.681	1.42564110592572e-13	Gnb1	-0.0700000000000001
2.69851301784504e-18	0.147064073790237	0.951	0.95	1.49494922675597e-13	Syt1	0.001
2.72457659372914e-18	-0.103206100914418	0.255	0.316	1.50938818716e-13	Peli1	-0.061
2.83818388998002e-18	0.146206201364743	0.283	0.228	1.57232549321003e-13	Jtb	0.055
2.84609928125438e-18	0.119002834133002	0.262	0.206	1.57671054082212e-13	Rab5if	0.056
3.01147257095639e-18	0.105590924924424	0.233	0.178	1.66832568958413e-13	Hikeshi	0.055
3.25460353367908e-18	-0.101204208085457	0.153	0.207	1.80301781162287e-13	Adam19	-0.054
3.56006132865799e-18	-0.105727255235693	0.319	0.387	1.97223837546324e-13	Bzw2	-0.068
3.65327535039022e-18	0.150193011321039	0.914	0.908	2.02387801136268e-13	Lrfn5	0.00600000000000001
3.74607155920369e-18	-0.105985113731144	0.32	0.381	2.07528618308325e-13	Herc4	-0.061
3.75931000875826e-18	0.10413817086926	0.168	0.122	2.08262015175199e-13	Mfsd14a	0.046
3.85089978879199e-18	-0.101045726269455	0.374	0.444	2.13335997399288e-13	Ophn1	-0.07
4.50148558420324e-18	-0.103302615276894	0.627	0.696	2.49377799879275e-13	Dmxl1	-0.069
4.82856515291996e-18	-0.141486450005437	0.44	0.506	2.67497680906613e-13	Fam184a	-0.066
4.84636014450291e-18	-0.107103911467959	0.451	0.517	2.68483505645317e-13	Ppip5k1	-0.066
4.99879551071826e-18	0.117387968097585	0.241	0.19	2.76928272498281e-13	Cnpy3	0.051
5.48494208180031e-18	-0.278422966389923	0.423	0.473	3.03860306389656e-13	Slit3	-0.05
5.65432911908921e-18	0.150171891591706	0.42	0.369	3.13244178868423e-13	Sod2	0.051
5.84296822496299e-18	0.128388370053832	0.364	0.309	3.23694596694725e-13	Stard3nl	0.055
5.98010975374864e-18	-0.102009643480026	0.185	0.239	3.31292100247921e-13	Galnt9	-0.054
6.00171805680021e-18	-0.152074390219431	0.273	0.327	3.32489178628675e-13	Kcnh1	-0.054
6.06401740456033e-18	-0.104105448113475	0.3	0.363	3.35940500195238e-13	Bcs1l	-0.063
6.22817794921411e-18	-0.162725556743951	0.246	0.306	3.45034830208513e-13	Trpc4	-0.06
6.36032968621507e-18	-0.11630280191716	0.518	0.59	3.52355904286628e-13	Uggt2	-0.072
8.25289997399812e-18	0.154489867176832	0.461	0.413	4.57202405659522e-13	Mcts1	0.048
9.52849698835924e-18	0.112392772153054	0.197	0.143	5.27869204658114e-13	Ctnnb1	0.054
1.06785235317121e-17	-0.109787171545389	0.464	0.535	5.91579525133317e-13	Dcaf6	-0.071
1.12283373418049e-17	-0.1008922190619	0.375	0.438	6.22038660398647e-13	Ptp4a2	-0.063
1.15067680399186e-17	0.120797172098935	0.176	0.132	6.3746344264345e-13	8030445P17Rik	0.044
1.24453483247083e-17	-0.103391213844721	0.205	0.258	6.89459851840513e-13	Kifbp	-0.053
1.25887615198865e-17	-0.118751696535044	0.563	0.63	6.97404799440193e-13	Ehmt1	-0.0670000000000001
1.299270675838e-17	-0.110553302231701	0.113	0.157	7.19782961707496e-13	Hunk	-0.044
1.30818866380412e-17	-0.136175256300805	0.171	0.22	7.24723437860847e-13	Rskr	-0.049
1.59737426116098e-17	0.106038303312216	0.188	0.141	8.84929366940574e-13	Mtln	0.047
1.77560569897924e-17	0.137102459532956	0.403	0.354	9.83667801177507e-13	Rxylt1	0.049
1.90463211563179e-17	0.157134318577439	0.339	0.282	1.05514714573885e-12	Neto2	0.0570000000000001
2.02124017159419e-17	0.139713090186318	0.379	0.323	1.11974684266147e-12	Serf2	0.056
2.02888217440529e-17	-0.120021551262013	0.294	0.348	1.12398043579879e-12	Sh3rf3	-0.054
2.04778334421468e-17	0.140721690089154	0.353	0.308	1.13445149486149e-12	Sf1	0.045
2.11931616805817e-17	-0.10702473791292	0.52	0.584	1.17407996394255e-12	Ptpn9	-0.064
2.23092106509785e-17	-0.149973598957033	0.26	0.316	1.23590796085356e-12	Grik3	-0.056
2.23259072980223e-17	-0.114727793674163	0.817	0.863	1.23683293840314e-12	Pak3	-0.046
2.38020150514931e-17	0.143834564011875	0.48	0.44	1.31860783183766e-12	Clstn1	0.04
2.40069340118336e-17	-0.109773751533969	0.54	0.612	1.32996013732157e-12	Rasgrf2	-0.072
2.45235845962352e-17	0.111615743010726	0.279	0.232	1.35858206304683e-12	Vstm2a	0.047
2.66655502239726e-17	-0.101415771194571	0.214	0.26	1.47724481685786e-12	Stx6	-0.046
2.78116653888402e-17	-0.105394283458232	0.489	0.553	1.54073845087636e-12	Wasl	-0.0640000000000001
3.01004675579543e-17	-0.110058649917342	0.321	0.383	1.66753580224311e-12	Mrps10	-0.062
3.03234025179351e-17	-0.101359412788952	0.292	0.359	1.67988617609109e-12	Taf1b	-0.067
3.17717432201432e-17	0.103944136553769	0.229	0.178	1.76012280265271e-12	Mlec	0.051
3.24676305703796e-17	0.129613462974641	0.405	0.352	1.79867426596846e-12	Sf3b6	0.053
3.62356906368913e-17	-0.107796186610269	0.131	0.176	2.00742102559314e-12	Atp7a	-0.045
3.93545186992263e-17	0.133319800492036	0.129	0.092	2.18020098141844e-12	Fgfbp3	0.037
4.06498761857521e-17	-0.10392787216319	0.33	0.39	2.25196249081448e-12	Mfsd6	-0.06
4.24132204191768e-17	0.101689510007953	0.22	0.173	2.34964999800198e-12	Cdc5l	0.047
4.47085057065562e-17	0.123594554539164	0.294	0.247	2.47680650763751e-12	Cops3	0.047
4.74022438288085e-17	0.112895403563598	0.189	0.143	2.62603690587216e-12	Pard6a	0.046
5.09132676271189e-17	0.134921191302889	0.369	0.325	2.82054411327476e-12	Eif5	0.044
5.20759604738747e-17	0.136379910425615	0.482	0.443	2.88495613429219e-12	Ap2a2	0.039
5.53361387265901e-17	-0.101819323478708	0.385	0.453	3.06556674931436e-12	Fam135a	-0.068
5.64670317922555e-17	0.153911318280587	0.578	0.54	3.12821709425916e-12	Slc12a5	0.0379999999999999
6.05905218945666e-17	-0.105905544950413	0.196	0.251	3.3566543224371e-12	Ptbp3	-0.055
6.23637735944734e-17	-0.107355335680439	0.174	0.224	3.45489069336023e-12	Acvr2b	-0.05
6.38477793629533e-17	-0.207215255528244	0.166	0.215	3.53710312892825e-12	Megf11	-0.049
8.47068622770174e-17	-0.244847750721711	0.398	0.45	4.69267546328449e-12	Arhgap6	-0.052
8.53255444028481e-17	-0.106480928997086	0.572	0.639	4.72694983437338e-12	Spop	-0.0670000000000001
1.05345447672057e-16	-0.103055602125956	0.329	0.388	5.83603245558428e-12	Ap3b1	-0.059
1.0692750410507e-16	0.131389275583086	0.476	0.435	5.92367679991675e-12	Kpna3	0.041
1.12157665766634e-16	-0.103544577211884	0.322	0.382	6.21342252580575e-12	Parg	-0.06
1.14434928762357e-16	0.140193335695892	0.266	0.218	6.33958061850581e-12	BC003965	0.048
1.31273522943186e-16	-0.104167356568218	0.525	0.597	7.27242189752959e-12	Gapvd1	-0.072
1.4382567748016e-16	-0.119550158226675	0.737	0.777	7.96779870672339e-12	Ryr2	-0.04
1.45834029995672e-16	0.105313256745767	0.189	0.142	8.07905942773025e-12	Tmem205	0.047
1.47892780138032e-16	0.108795633186208	0.29	0.239	8.19311212686682e-12	Manbal	0.051
1.49461470287084e-16	-0.131959666666363	0.377	0.429	8.28001599243418e-12	Kif26b	-0.052
1.50660480519377e-16	0.152078459870525	0.784	0.781	8.34643996029299e-12	Huwe1	0.003
1.60669727271422e-16	0.14306877101045	0.355	0.298	8.90094222110949e-12	Habp4	0.057
1.66458153051857e-16	-0.104071977339585	0.302	0.366	9.22161522091984e-12	Arid1a	-0.064
1.89088408298707e-16	0.130652724172018	0.353	0.303	1.04753087313401e-11	Sec11a	0.05
1.97122496663479e-16	0.102211249952929	0.212	0.162	1.09203891926601e-11	Lgmn	0.05
2.20314784683213e-16	0.13806508217876	0.952	0.959	1.22052187566653e-11	Strbp	-0.00700000000000001
2.35613000903225e-16	0.104573931523819	0.236	0.182	1.30527246370377e-11	Ufc1	0.054
2.53028399759652e-16	0.16907987971103	0.522	0.48	1.4017520318285e-11	Smpd3	0.042
3.04109552732804e-16	-0.107002782918874	0.333	0.398	1.68473651118446e-11	Cpne7	-0.065
3.17003554431592e-16	-0.105140393630843	0.106	0.145	1.75616799119558e-11	Ankrd34b	-0.039
3.18044058017991e-16	0.144346221711248	0.331	0.282	1.76193227701387e-11	2310033P09Rik	0.049
3.38338396221053e-16	-0.102695662528436	0.253	0.304	1.87436088122501e-11	Akap13	-0.051
3.48411321514976e-16	-0.105808205823989	0.293	0.353	1.93016388006082e-11	Plxnc1	-0.06
3.52453399159138e-16	0.115087953487005	0.258	0.205	1.95255658600171e-11	Gm49069	0.053
3.55359495596889e-16	0.124367329860875	0.478	0.441	1.96865606965721e-11	Gnai1	0.037
3.65842311867092e-16	0.161094170187843	0.444	0.394	2.0267298235125e-11	Rhbdd2	0.05
3.79398835650025e-16	-0.106166290253834	0.307	0.37	2.10183160961757e-11	4833420G17Rik	-0.063
3.92217330516788e-16	-0.105433598082226	0.486	0.545	2.17284478932995e-11	Abat	-0.0590000000000001
3.99972063821593e-16	0.148717139866208	0.741	0.733	2.21580523636524e-11	Pcdh17	0.00800000000000001
4.13362297307995e-16	-0.111574143796833	0.462	0.53	2.28998579085656e-11	Cenpv	-0.068
4.55147847773129e-16	-0.100096864320034	0.188	0.242	2.52147356187836e-11	2510009E07Rik	-0.054
5.17426735253789e-16	-0.126760767721342	0.525	0.588	2.86649237063247e-11	Reep1	-0.0629999999999999
5.44839631409226e-16	-0.329317889289172	0.447	0.504	3.01835707404397e-11	Ghr	-0.057
5.59743477896262e-16	0.288341489975867	0.502	0.479	3.1009228931975e-11	Gm37240	0.023
5.75017277093323e-16	0.156645053343783	0.553	0.522	3.1855382133693e-11	Zfp207	0.031
5.93238903266082e-16	0.127223962051902	0.848	0.849	3.28648420020377e-11	Akap8l	-0.001
6.05394776282541e-16	-0.10828715844718	0.404	0.46	3.35382652112765e-11	Rgs7bp	-0.056
6.27506176588153e-16	0.131631517150008	0.17	0.129	3.47632146768071e-11	Cyren	0.041
6.72041131529845e-16	0.100421960483168	0.244	0.194	3.72304066456219e-11	Erh	0.05
7.00278955984712e-16	-0.120737605005078	0.19	0.239	3.87947538825971e-11	Cachd1	-0.049
7.26585051547931e-16	0.243222733683332	0.346	0.295	4.02520852707038e-11	Gsdme	0.051
7.88671670659875e-16	0.129699878889236	0.354	0.307	4.36916218828864e-11	Eprs	0.047
8.02166806145761e-16	0.143767847236994	0.351	0.303	4.4439238893669e-11	Efnb3	0.048
8.75157642149792e-16	-0.10026558041824	0.403	0.463	4.84828582174563e-11	Phf20	-0.06
9.57551583027828e-16	-0.213972461125741	0.404	0.453	5.30474001481586e-11	Ptprk	-0.049
1.05720315678121e-15	-0.146039088609641	0.29	0.344	5.85679976825222e-11	Bcl11a	-0.054
1.07946006436728e-15	-0.104486389186665	0.196	0.255	5.98010081058827e-11	Ero1b	-0.059
1.20160966388098e-15	0.142761085770351	0.34	0.288	6.65679737693423e-11	Fam216a	0.0520000000000001
1.24043080338788e-15	0.125826550428315	0.164	0.122	6.87186260768854e-11	Gm9828	0.042
1.5139878945361e-15	-0.117566948423297	0.154	0.201	8.38734153694055e-11	Adra1a	-0.047
1.58124482524216e-15	-0.105345628232722	0.348	0.414	8.75993820735905e-11	Rad23b	-0.066
1.71934204156476e-15	0.134857466747855	0.492	0.461	9.52498297606461e-11	Ppig	0.031
1.76357807608867e-15	0.120122571975828	0.696	0.694	9.77004618372364e-11	Nedd4	0.002
1.88252986553424e-15	0.121371104122122	0.673	0.669	1.04290272020731e-10	Top1	0.004
1.94080346088727e-15	-0.176418855646373	0.595	0.64	1.07518570929694e-10	Sorcs1	-0.045
1.98991463189988e-15	0.119978804424391	0.334	0.279	1.10239280692622e-10	Arl8a	0.055
2.03101389554078e-15	-0.121074273594191	0.346	0.404	1.12516138799064e-10	Brinp2	-0.0580000000000001
2.16057889199955e-15	-0.105014724223718	0.411	0.481	1.19693910037883e-10	Golga4	-0.07
2.36251545570744e-15	-0.10595238648886	0.467	0.535	1.30880993730737e-10	Wwp1	-0.068
2.37282900857391e-15	-0.104499939403541	0.348	0.411	1.31452354245986e-10	Gtdc1	-0.063
2.46775794178763e-15	-0.221953616611775	0.104	0.146	1.36711322217093e-10	Lepr	-0.042
2.75748819187524e-15	0.193253706756382	0.915	0.9	1.52762088341696e-10	Sgcz	0.015
2.83505537359429e-15	-0.111792964544072	0.335	0.4	1.5705923264175e-10	Scamp5	-0.065
3.0467520903139e-15	0.152843753014837	0.102	0.071	1.687870190513e-10	Gm15584	0.031
3.47184938865217e-15	0.157086336806373	0.314	0.278	1.92336984281942e-10	Adam15	0.036
3.87991667914143e-15	-0.128224572282755	0.442	0.493	2.14943504107756e-10	Ptprr	-0.051
3.89774146732422e-15	-0.103504504819115	0.347	0.412	2.15930979548295e-10	Dzip1	-0.065
4.0097179400343e-15	-0.125434336582747	0.337	0.393	2.2213436415996e-10	Cdh11	-0.056
4.05720107587652e-15	-0.145007586148348	0.141	0.184	2.24764882402484e-10	Nfib	-0.043
4.10284674961329e-15	-0.100035420215227	0.348	0.409	2.27293607081827e-10	Psd	-0.061
4.34134729054712e-15	-0.103364329669248	0.343	0.401	2.4050629854902e-10	Rap1a	-0.058
4.74523356795488e-15	0.134051142304236	0.322	0.281	2.62881194431132e-10	Mpp5	0.041
5.08605790888164e-15	-0.133574626695291	0.205	0.255	2.81762522094134e-10	Stk32a	-0.05
5.31831150148132e-15	0.142659902544411	0.576	0.553	2.94629138870564e-10	Hnrnpm	0.0229999999999999
6.27792851034772e-15	0.1275175381546	0.51	0.481	3.47790961544753e-10	Bscl2	0.029
6.58599553480545e-15	-0.103605894616628	0.376	0.432	3.64857566632687e-10	Usp46	-0.056
6.94191519939049e-15	0.102612571190015	0.198	0.153	3.84575160131034e-10	Otud6b	0.045
7.16989688348266e-15	0.247572965783085	0.157	0.121	3.97205117448056e-10	1700042O10Rik	0.036
7.29971223126715e-15	0.130311639112076	0.237	0.191	4.04396757899969e-10	Serpine2	0.046
8.10536920660282e-15	0.143943303812566	0.223	0.179	4.4902934867659e-10	Flrt3	0.044
9.12491177137376e-15	0.11567023535004	0.199	0.156	5.05510987222335e-10	Dimt1	0.043
9.20154611324777e-15	0.130899007665253	0.361	0.313	5.09756453127813e-10	Dnajc3	0.048
9.50501076646249e-15	0.106482028420351	0.781	0.782	5.26568091451255e-10	Syn2	-0.001
9.74077637333041e-15	0.176754994027454	0.574	0.543	5.39629270306131e-10	Wsb1	0.0309999999999999
1.0198125121681e-14	-0.124134493742198	0.635	0.696	5.64965933616008e-10	Epb41l3	-0.0609999999999999
1.06320102194451e-14	0.143787999024793	0.648	0.624	5.89002734147041e-10	Nrd1	0.024
1.08131479395027e-14	-0.105778620696739	0.36	0.423	5.99037582700508e-10	Tmem145	-0.063
1.08704821642249e-14	-0.236345036519972	0.64	0.681	6.02213841415898e-10	Cdh13	-0.041
1.10710782912621e-14	-0.150172821760846	0.346	0.399	6.13326666257627e-10	Pld5	-0.053
1.1864448331604e-14	0.122858254914274	0.575	0.56	6.57278573122531e-10	Pdcd7	0.0149999999999999
1.19501144036329e-14	-0.113643439424405	0.058	0.091	6.62024387846857e-10	Btg2	-0.033
1.243934650516e-14	-0.124284971202998	0.285	0.348	6.89127357039361e-10	Gm4876	-0.063
1.34103023969232e-14	-0.131569301590342	0.282	0.333	7.42917342487146e-10	St6galnac5	-0.0510000000000001
1.38904014458838e-14	0.119745520728529	0.3	0.254	7.69514349700519e-10	2610507B11Rik	0.046
1.39204946655517e-14	0.123034200728133	0.335	0.285	7.71181483976898e-10	Srp72	0.05
1.48489044890592e-14	0.1249545435918	0.326	0.277	8.22614459789389e-10	Clcn4	0.049
1.53779590810358e-14	0.117322720792538	0.263	0.213	8.51923555130304e-10	Paip1	0.05
1.55032771526003e-14	0.116727628102947	0.219	0.167	8.58866050976907e-10	Rdh14	0.052
1.55327022984939e-14	0.103160753277431	0.26	0.211	8.60496174634261e-10	Cops4	0.049
1.56601986010352e-14	0.210133515624029	0.216	0.182	8.67559342298751e-10	Gm43713	0.034
1.57762471938779e-14	0.111086702436613	0.792	0.805	8.73988318293639e-10	Rbm25	-0.013
1.61603201593157e-14	-0.103443799789353	0.332	0.386	8.95265576505929e-10	Nrp2	-0.054
1.80520357110717e-14	-0.100697095395606	0.245	0.291	1.00006472635766e-09	Efcab14	-0.046
2.045313273717e-14	0.125552405898996	0.204	0.166	1.13308310050648e-09	Snhg4	0.038
2.1477752642768e-14	-0.133590152575829	0.161	0.203	1.1898460186567e-09	Fras1	-0.042
